inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
CZOGIPODZHBTGK-UHFFFAOYSA-N,CC1(C)C=Cc2ccc(-c3coc4cc(O)cc(O)c4c3=O)cc2O1,COCONUT,CNP0078307.0,coverage,True,336.34,4.055,79.9,2,5,1,3,0.15,0.7
KYFBXCHUXFKMGQ-IBGZPJMESA-N,CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1)CC2=O,COCONUT,CNP0292299.1,coverage,True,324.38,4.313,66.76,2,4,3,2,0.25,0.826
UWOCAPHKEVQLDY-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(C)c1O,COCONUT,CNP0050201.0,coverage,True,314.29,2.894,100.13,3,6,2,3,0.118,0.672
NTCHNMYCUMBOPY-UHFFFAOYSA-N,COc1c(O)cc(-c2oc3c(C)c(O)c(C)c(O)c3c(=O)c2OC)cc1O,COCONUT,CNP0128499.0,coverage,True,374.35,2.916,129.59,4,8,3,3,0.211,0.551
YNWXJFQOCHMPCK-LXGDFETPSA-N,O=C(/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccc(O)cc1O,COCONUT,CNP0367211.3,coverage,True,418.4,0.173,156.91,6,9,6,2,0.286,0.284
HZWQFLMDVZUSON-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(OC)c(O)c(OC)c3c(=O)c2OC)cc1,COCONUT,CNP0279744.0,coverage,True,358.35,3.2,87.36,1,7,5,3,0.211,0.749
ZMOZJTDOTOZVRT-DODNOZFWSA-N,CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0208751.1,coverage,True,458.42,0.915,155.89,4,10,5,3,0.304,0.405
UPLDEGKZHMADGM-UHFFFAOYSA-N,COc1c(O)cc(-c2oc3c(OC)c(OC)c(O)c(O)c3c(=O)c2OC)cc1O,COCONUT,CNP0265385.0,coverage,True,406.34,2.317,148.05,4,10,5,3,0.211,0.465
YQEPOQVRUDADPH-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1O,COCONUT,CNP0177978.0,coverage,True,368.39,4.094,100.13,3,6,4,3,0.19,0.6
VALTWXVTFHGVHS-ILVSVAAVSA-N,C=C(C)C(O)CC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,COCONUT,CNP0252544.2,coverage,True,440.49,4.422,127.45,5,7,7,2,0.32,0.318
SVMUHLDNXDJLEN-ZGRWHYIRSA-N,CC1(C)Oc2cc(O)c(C(=O)/C=C/c3ccc(O)cc3)c(O)c2C[C@H]1O,COCONUT,CNP0300839.1,coverage,True,356.37,2.774,107.22,4,6,3,2,0.25,0.498
BRYZTZMVXZZLPD-PGPONNFDSA-N,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0182966.2,coverage,True,462.41,0.1,190.28,7,11,4,3,0.318,0.26
SXRPAWKWQUYIOI-QHCPKHFHSA-N,CC(C)=CCOc1cc(O)c2c(c1CC=C(C)C)O[C@H](c1ccc(O)cc1O)CC2=O,COCONUT,CNP0268707.1,coverage,True,424.49,5.364,96.22,3,6,6,2,0.32,0.54
AWVLLCIFSAKNJE-BWXLTGRJSA-N,CC(C)/C=C/c1c(O)cc2c(c1O)C(=O)[C@@H](O)[C@H](c1ccc(O)cc1O)O2,COCONUT,CNP0359353.1,coverage,True,372.37,2.856,127.45,5,7,3,2,0.25,0.56
QSLBWGKNSBMTJL-YMTXFHFDSA-N,COc1ccc([C@@H]2CC(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)cc3O2)cc1O,COCONUT,CNP0153394.1,coverage,True,464.42,-0.008,175.37,6,11,5,2,0.409,0.351
OHQGSYHASOKDCF-BHWDSYMASA-N,O=C(O)[C@H]1O[C@@H](Oc2c(-c3cc(=O)c4c(O)cc(O)cc4o3)ccc(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0209004.1,coverage,True,478.36,-0.447,227.58,8,12,4,3,0.238,0.223
PMBOOVZSTMWOFS-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc(O)c1OC,COCONUT,CNP0219586.0,coverage,True,360.32,2.603,118.59,3,8,4,3,0.167,0.65
HUHZBMAVCTZCMX-HRYPUBINSA-N,O=c1c(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0119165.1,coverage,True,642.52,-3.009,309.89,12,18,7,3,0.444,0.114
OIUBYZLTFSLSBY-HMFCTUEFSA-N,O=c1c(O)c(-c2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0295715.3,coverage,True,464.38,-0.539,210.51,8,12,4,3,0.286,0.245
NAQNISJXKDSYJD-DTXGGWOESA-N,COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@@H]2O)cc1O,COCONUT,CNP0220995.3,coverage,True,478.41,0.497,199.51,7,12,4,3,0.318,0.274
XFAMBGFUJZVEQW-UHFFFAOYSA-N,COc1c(-c2coc3cc(O)ccc3c2=O)ccc(O)c1O,COCONUT,CNP0234336.0,coverage,True,300.27,2.585,100.13,3,6,2,3,0.062,0.629
GNHURUAFLJVHLD-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)c(O)c1O,COCONUT,CNP0171468.0,coverage,True,376.32,2.308,138.82,4,9,4,3,0.167,0.505
CQLRUIIRRZYHHS-LDZBLPKXSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)ccc1O,COCONUT,CNP0230367.6,coverage,True,478.41,-0.236,199.51,7,12,5,3,0.318,0.254
RNQBLQALVMHBKH-JQYHKRKISA-N,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1[C@@H]1C(=O)c2c(O)cc(O)cc2O[C@H]1c1ccc(O)cc1,COCONUT,CNP0272173.7,coverage,True,542.5,4.486,173.98,6,10,3,4,0.133,0.216
FXMUJVDVKKTZCR-UHFFFAOYSA-N,COc1c(C)c(O)c2c(=O)cc(-c3ccccc3O)oc2c1C,COCONUT,CNP0296217.0,coverage,True,312.32,3.497,79.9,2,5,2,3,0.167,0.757
POJXBGDWJHNLOI-UHFFFAOYSA-N,COc1cc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)ccc1O,COCONUT,CNP0291191.0,coverage,True,388.37,3.209,96.59,1,8,6,3,0.25,0.688
UWIBDEQRXHODSE-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)c(O)c(-c3cc(O)ccc3O)oc2c1OC,COCONUT,CNP0236469.0,coverage,True,376.32,2.308,138.82,4,9,4,3,0.167,0.505
HKEAFJYKMMKDOR-DTYSYODJSA-N,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3OC(CO)[C@@H](O)C(O)[C@@H]3O)c(O)ccc12,COCONUT,CNP0281654.2,coverage,True,416.38,0.386,160.82,6,9,3,3,0.286,0.355
NXMWCLZKPANHLL-LFXZADKFSA-N,COC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0263824.1,coverage,True,478.41,0.115,199.51,7,12,5,3,0.318,0.245
AGOMJPUUTGWSSH-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)cc4c(c3o2)C=CC(C)(C)O4)ccc1O,COCONUT,CNP0168505.0,coverage,True,366.37,4.064,89.13,2,6,2,3,0.19,0.711
ZPJWXFWZRLIDMC-UHFFFAOYSA-N,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc4c(c3)C=CC(C)(C)O4)coc12,COCONUT,CNP0130783.0,coverage,True,404.46,5.564,79.9,2,5,3,3,0.24,0.558
GEZRDCGMQPFDMN-UHFFFAOYSA-N,COc1c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c2c1=O,COCONUT,CNP0233891.0,coverage,True,316.27,2.291,120.36,4,7,2,3,0.062,0.423
CHXSDKWBSFDZEU-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,COCONUT,CNP0108353.0,coverage,True,402.4,3.512,85.59,0,8,7,3,0.286,0.594
BBFYUPYFXSSMNV-YGXKTJSJSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc(O)c12,COCONUT,CNP0396336.5,coverage,True,464.38,-0.539,210.51,8,12,4,3,0.286,0.229
VKSKFMRCZHZMHZ-UHFFFAOYSA-N,COc1cc(-c2oc3c(ccc4occc43)c(=O)c2OC)cc2c1OCO2,COCONUT,CNP0110121.0,coverage,True,366.33,3.952,80.27,0,7,3,4,0.15,0.543
ASOIXDIITRKTOX-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,COCONUT,CNP0210957.0,coverage,True,302.24,1.988,131.36,5,7,1,3,0.0,0.343
NTHAXNMCJQHGMF-RUZDIDTESA-N,CC(C)=CCc1cc([C@H]2CC(=O)c3ccc(O)cc3O2)cc(CC=C(C)C)c1C,COCONUT,CNP0382230.1,coverage,True,390.52,6.425,46.53,1,3,5,2,0.346,0.599
LODXNGWSMYYFFA-UHFFFAOYSA-N,COc1cc(OC(C)=O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC)c3)oc2c1,COCONUT,CNP0078221.0,coverage,True,456.4,3.253,127.57,0,10,6,3,0.217,0.403
CKLMBUIIPNQRLI-DJSJNSIOSA-N,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@](O)(CO[C@@H]6OC[C@](O)(CO)[C@H]6O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)cc1,COCONUT,CNP0395637.1,coverage,True,710.64,-2.717,276.89,9,18,11,3,0.531,0.098
ISQRJFLLIDGZEP-YPLWBVOQSA-N,O=c1c(-c2ccc(O[C@H]3OC(CO)[C@H](O)C(O)C3O)cc2)coc2cc(O)cc(O)c12,COCONUT,CNP0230009.2,coverage,True,432.38,0.05,170.05,6,10,4,3,0.286,0.331
GLBNIGIHMJUSCH-NQFGZKPFSA-N,CC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)O[C@H]1C,COCONUT,CNP0413232.1,coverage,True,798.7,-2.998,334.42,11,21,10,3,0.543,0.091
BOWQAZJBVPUOQA-UHFFFAOYSA-N,COc1cccc(-c2cc(=O)c3c(O)cc(OC)c(OC)c3o2)c1OC,COCONUT,CNP0171776.0,coverage,True,358.35,3.2,87.36,1,7,5,3,0.211,0.749
XOPDZJVJVVORSL-CMJOXMDJSA-N,C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,COCONUT,CNP0137998.2,coverage,True,456.54,4.804,116.45,4,7,8,2,0.423,0.421
YXHFXGHAELQJGK-OEMYLOCWSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O)c([C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c3o2)ccc1O,COCONUT,CNP0166697.2,coverage,True,462.41,0.1,190.28,7,11,4,3,0.318,0.278
HLSIOUXODPWHFI-UHFFFAOYSA-N,COc1ccc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O)cc1,COCONUT,CNP0246389.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.677
XFBBCGNJNJKLKS-UHFFFAOYSA-N,CC(C)=CCc1cc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc(O)c1O,COCONUT,CNP0262248.0,coverage,True,438.48,5.005,131.36,5,7,5,3,0.24,0.28
HSMWTKNHVZRTCO-UHFFFAOYSA-N,COc1cc(O)c(-c2coc3cc(O)cc(O)c3c2=O)cc1O,COCONUT,CNP0410879.0,coverage,True,316.27,2.291,120.36,4,7,2,3,0.062,0.535
VFNNZAGIIRJDBX-UHFFFAOYSA-N,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c(OC)cc1OCC=C(C)C,COCONUT,CNP0258896.0,coverage,True,398.41,4.233,98.36,2,7,6,3,0.227,0.6
ZZNMWGVMOBOREI-VQTJNVASSA-N,CC1(C)C=Cc2c(c3c(c4c2O[C@H](c2ccccc2)[C@@H](O)C4=O)OC(C)(C)C=C3)O1,COCONUT,CNP0421388.1,coverage,True,404.46,4.732,64.99,1,5,1,2,0.32,0.744
GOHJRUQHKCNWCT-UHFFFAOYSA-N,COc1c(CC=C(C)C)c(O)cc2occ(-c3ccc(O)cc3O)c(=O)c12,COCONUT,CNP0121160.0,coverage,True,368.39,4.094,100.13,3,6,4,3,0.19,0.6
KDXWZGOCBQGWEB-VSDXDMKDSA-N,O=C(/C=C/c1ccc(O)cc1)OC[C@@]1(O)CO[C@@H](O[C@H]2[C@H](Oc3ccc([C@H]4CC(=O)c5ccc(O)cc5O4)cc3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O,COCONUT,CNP0161351.4,coverage,True,696.66,0.712,231.13,7,15,10,3,0.371,0.114
XUFSGVREMRKLBR-UHFFFAOYSA-N,O=c1c2c(oc3cc(O)cc(O)c13)-c1ccc(O)c(O)c1CO2,COCONUT,CNP0277052.0,coverage,True,314.25,2.175,120.36,4,7,0,3,0.062,0.469
GMVWMCZZGCSTMK-UHFFFAOYSA-N,CC(C)=CCc1c2c(c(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc13)C=CC(C)(C)O2,COCONUT,CNP0256477.0,coverage,True,420.46,5.27,100.13,3,6,3,3,0.24,0.499
OHFDXRKYUVNEDD-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)c(OC)c(-c3ccc4c(c3)OCO4)oc2c1OC,COCONUT,CNP0108909.0,coverage,True,386.36,3.223,85.59,0,8,5,3,0.25,0.661
OEEUHNAUMMATJT-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,COCONUT,CNP0242521.0,coverage,True,344.32,2.897,98.36,2,7,4,3,0.167,0.751
ITRQVDOUFMSYII-UHFFFAOYSA-N,O=c1c(-c2ccccc2O)coc2cc3c(c(O)c12)OCO3,COCONUT,CNP0292218.0,coverage,True,298.25,2.6,89.13,2,6,1,3,0.062,0.718
DXYUAIFZCFRPTH-IAKNLNTOSA-N,[2H]c1c([2H])c(-c2coc3c([2H])c(O)c(OC)c([2H])c3c2=O)c([2H])c([2H])c1O,COCONUT,CNP0507173.0,coverage,True,290.3,2.88,79.9,2,5,2,3,0.062,0.758
WQDGAXUSPJAKPY-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1OC,COCONUT,CNP0422467.0,coverage,True,390.34,2.611,127.82,3,9,5,3,0.211,0.563
YSFDTCPVUDPZGB-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(OC)c(OC)cc(OC)c3o2)cc(OC)c1OC,COCONUT,CNP0367469.0,coverage,True,402.4,3.512,85.59,0,8,7,3,0.286,0.594
GCLAFEGUXXHIFT-YBMLVBOTSA-N,COc1c(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,COCONUT,CNP0199272.2,coverage,True,462.41,0.059,179.28,6,11,5,3,0.318,0.302
XNGZKGIFXTWBFN-LTVJOWCOSA-N,O=C1C=C2c3c(cc(O)c4c3O[C@H](c3ccc(O)c(O)c3)[C@@H](O)C4)O[C@]23C[C@@]1(O)O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]13,COCONUT,CNP0388785.1,coverage,True,576.51,1.83,195.6,7,12,1,3,0.3,0.208
VTCPKAZOZJPWSB-RTBURBONSA-N,CC1(C)Oc2cc3occ(-c4ccc(O)cc4)c(=O)c3c(O)c2[C@H]2O[C@H]21,COCONUT,CNP0202998.1,coverage,True,352.34,3.482,92.43,2,6,1,3,0.25,0.652
HCBKENVWCDLQOA-QFIPXVFZSA-N,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc(O)c1O,COCONUT,CNP0261993.2,coverage,True,424.49,5.233,107.22,4,6,5,2,0.32,0.387
HQNOUCSPWAGQND-CHIXQCSCSA-N,C[C@H]1O[C@H](Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@H](O)[C@@H]1O,COCONUT,CNP0206272.5,coverage,True,432.38,0.783,170.05,6,10,3,3,0.286,0.348
YCVWONKOPSUBJP-NWPHWBJNSA-N,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(C)=O)[C@H]2c1c(OC(C)=O)cc(OC(C)=O)c2c1O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(C)=O)C2,COCONUT,CNP0258774.1,coverage,True,1114.97,5.745,334.06,0,26,15,4,0.333,0.101
CQLRUIIRRZYHHS-CQDSFZKYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,COCONUT,CNP0230367.7,coverage,True,478.41,-0.236,199.51,7,12,5,3,0.318,0.254
MJMGQZTXKNKYCG-ZQUBBXCKSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4OC[C@H](O)[C@H](O)[C@@H]4O)cc3o2)cc(OC)c1O,COCONUT,CNP0236551.1,coverage,True,462.41,0.706,168.28,5,11,5,3,0.318,0.362
FLCVGMVLNHYJAW-UHFFFAOYSA-N,COc1cc(O)c2c(=O)cc(-c3cc(OC)c(OC)c(OC)c3)oc2c1,COCONUT,CNP0168713.0,coverage,True,358.35,3.2,87.36,1,7,5,3,0.211,0.749
BUZPALUBBJZNNV-DPRDWZRASA-N,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)cc2)[C@@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0168424.2,coverage,True,436.41,-0.686,169.3,7,10,4,2,0.429,0.326
BYGRZBWUKYXRHL-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)cc(-c3ccccc3O)oc2c1O,COCONUT,CNP0269658.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.633
KMOUJOKENFFTPU-RQXATKFSSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,COCONUT,CNP0103424.8,coverage,True,432.38,0.05,170.05,6,10,4,3,0.286,0.331
XKNZYDKRYPYTHS-ZVIVNLKOSA-N,COc1ccc(-c2coc3cc(O[C@@H]4OC(CO)[C@@H](O)[C@H](O)C4O)c(OC)c(O)c3c2=O)cc1,COCONUT,CNP0218674.1,coverage,True,476.43,0.361,168.28,5,11,6,3,0.348,0.333
ILCMVLORKWIOOH-CEMXSPGASA-N,CC(C)=CCC/C(C)=C/Cc1c([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc(O)c1O,COCONUT,CNP0199441.1,coverage,True,424.49,5.451,107.22,4,6,6,2,0.32,0.363
XCYSQFHYFNWYFP-CEMXSPGASA-N,CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,COCONUT,CNP0249835.1,coverage,True,424.49,5.451,107.22,4,6,6,2,0.32,0.363
GQGAUUMVOCWEFW-UHFFFAOYSA-N,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c(OC)cc1O,COCONUT,CNP0245513.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.677
HHPLIFSIFJSIBY-PGPONNFDSA-N,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0288521.1,coverage,True,446.41,0.395,170.05,6,10,4,3,0.318,0.33
DEPZPOJPNYKMPT-UHFFFAOYSA-N,COc1cc(-c2coc3c(OC)c(O)cc(O)c3c2=O)cc(O)c1OC,COCONUT,CNP0359584.0,coverage,True,360.32,2.603,118.59,3,8,4,3,0.167,0.65
HBHVCPGEAYWNOG-OOHAXVOVSA-N,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2cc(O)cc(O)c2)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0347812.2,coverage,True,450.4,0.038,186.37,7,11,3,2,0.381,0.335
YVBSPMSUQXSTRZ-UHFFFAOYSA-N,COc1cccc(-c2oc3c(ccc4occc43)c(=O)c2OC)c1,COCONUT,CNP0295579.0,coverage,True,322.32,4.223,61.81,0,5,3,4,0.105,0.565
NKPORGOKKIBGPG-HUUCEWRRSA-N,COc1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@H]2O)cc1O,COCONUT,CNP0242790.2,coverage,True,334.28,1.195,136.68,5,8,2,2,0.188,0.552
QSLBWGKNSBMTJL-KWZJZKIMSA-N,COc1ccc(C2CC(=O)c3c(cc(O)cc3OC3O[C@H](CO)C(O)[C@H](O)C3O)O2)cc1O,COCONUT,CNP0153394.2,coverage,True,464.42,-0.008,175.37,6,11,5,2,0.409,0.351
AHMOLGSACSTQBR-LSKOLYRESA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc(O)c4c3=O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0156784.1,coverage,True,756.66,-3.92,328.35,12,20,9,3,0.545,0.099
VPQWOQSQAVBHEV-VHLXACGYSA-N,O=C1C[C@@H](c2ccc(O)cc2)Oc2c1c(O)cc(O)c2[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0250418.3,coverage,True,434.4,0.025,177.14,7,10,3,2,0.381,0.348
RXOPIWRTYRCEMW-BCWMXOPMSA-N,COc1cc2oc(-c3ccccc3)cc(=O)c2c(O[C@@H]2OC(C(=O)O)[C@@H](O)[C@H](O)C2O)c1O,COCONUT,CNP0296218.1,coverage,True,460.39,0.445,176.12,5,10,5,3,0.273,0.357
XIMHLIFRXMEWEW-HMFSKKNISA-N,Cc1c(O)c2c(c(C)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O[C@H](c1cc(O)ccc1O)CC2=O,COCONUT,CNP0403170.1,coverage,True,478.45,0.305,186.37,7,11,4,2,0.435,0.3
IKIIZLYTISPENI-ZAJNMQHRSA-N,O=C(O)C1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)[C@@H](O)[C@@H]1O,COCONUT,CNP0175313.2,coverage,True,446.36,0.142,187.12,6,10,4,3,0.238,0.299
OZVBXGBZPZBKJO-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(O)c(O)cc3o2)ccc1O,COCONUT,CNP0124380.0,coverage,True,316.27,2.291,120.36,4,7,2,3,0.062,0.535
DDLGTXKGHBSIRU-GBESFXJTSA-N,COc1c2c(cc3c1[C@H](O)[C@H](O)[C@@H](c1ccccc1)O3)OC(C)(C)C=C2,COCONUT,CNP0344106.1,coverage,True,354.4,3.407,68.15,2,5,2,2,0.333,0.865
YXRNTXFGNDFPHS-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)c(OC)c(-c3cc(O)c(OC)cc3O)oc2c1,COCONUT,CNP0201089.0,coverage,True,374.35,2.906,107.59,2,8,5,3,0.211,0.657
DUBCCGAQYVUYEU-GXNYLJPESA-N,O=C(O)[C@@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@@H]1O,COCONUT,CNP0230774.9,coverage,True,478.36,-0.447,227.58,8,12,4,3,0.238,0.223
YCVWONKOPSUBJP-SJAAIEFLSA-N,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@H](OC(C)=O)[C@H]2c1c(OC(C)=O)cc(OC(C)=O)c2c1O[C@H](c1cc(OC(C)=O)c(OC(C)=O)c(OC(C)=O)c1)[C@@H](OC(C)=O)C2,COCONUT,CNP0258774.2,coverage,True,1114.97,5.745,334.06,0,26,15,4,0.333,0.101
GGHDLVXWIPWSLS-OAHLLOKOSA-N,C=C(C)[C@H](O)Cc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,COCONUT,CNP0262941.2,coverage,True,354.36,3.056,111.13,4,6,4,3,0.15,0.536
GIFKZTHWWIZJET-SFHVURJKSA-N,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1O)CC2=O,COCONUT,CNP0314657.1,coverage,True,340.38,4.019,86.99,3,5,3,2,0.25,0.735
WNTGZUNFTPNYIX-BNHGWXODSA-N,C=C(C)[C@H](O)CC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)c(O)c2)c1O,COCONUT,CNP0325677.1,coverage,True,424.49,4.611,118.22,5,6,9,2,0.24,0.174
OBIOZWXPDBWYHB-UHFFFAOYSA-N,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1,COCONUT,CNP0138791.0,coverage,True,402.4,3.512,85.59,0,8,7,3,0.286,0.594
KGJTXYKKHKRNIM-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3cc(O)c(OC)cc3O)oc2c1,COCONUT,CNP0174267.0,coverage,True,360.32,2.603,118.59,3,8,4,3,0.167,0.608
NACBYUYHTLUWAI-UHFFFAOYSA-N,CC(C)=CCc1c(-c2oc3cc(O)c(O)cc3c(=O)c2O)ccc(O)c1O,COCONUT,CNP0360039.0,coverage,True,370.36,3.497,131.36,5,7,3,3,0.15,0.352
HKEQVXVLTOSXLQ-UHFFFAOYSA-N,COc1c(O)cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O,COCONUT,CNP0153428.0,coverage,True,332.26,1.997,140.59,5,8,2,3,0.062,0.48
