inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
CESYKOGBSMNBPD-UHFFFAOYSA-N,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,DrugBank,DB00232,evaluation,False,360.24,0.598,109.57,2,5,2,1,0.333,0.751
WUBBRNOQWQTFEX-UHFFFAOYSA-N,Nc1ccc(C(=O)O)c(O)c1,DrugBank,DB00233,evaluation,False,153.14,0.673,83.55,3,3,1,1,0.0,0.518
CBQGYUDMJHNJBX-RTBURBONSA-N,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,DrugBank,DB00234,evaluation,False,313.4,3.194,39.72,1,4,6,2,0.368,0.889
PZRHRDRVRGEVNW-UHFFFAOYSA-N,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,DrugBank,DB00235,evaluation,False,211.22,1.617,69.54,1,3,1,2,0.083,0.779
NJBFOOCLYDNZJN-UHFFFAOYSA-N,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,DrugBank,DB00236,evaluation,False,356.06,1.227,40.62,0,2,4,0,0.8,0.711
ZRIHAIZYIMGOAB-UHFFFAOYSA-N,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,DrugBank,DB00237,evaluation,False,212.25,0.795,75.27,2,3,3,0,0.7,0.679
NQDJXKOVJZTUJA-UHFFFAOYSA-N,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,DrugBank,DB00238,evaluation,False,266.3,2.651,58.12,1,4,1,2,0.267,0.862
QRJJEGAJXVEBNE-HKOYGPOVSA-N,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,DrugBank,DB00239,evaluation,False,429.13,6.118,39.41,0,3,6,3,0.111,0.35
FJXOGVLKCZQRDN-PHCHRAKRSA-N,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,DrugBank,DB00240,evaluation,False,408.92,2.021,94.83,3,5,2,0,0.727,0.607
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,DrugBank,DB00241,evaluation,False,224.26,0.961,75.27,2,3,4,0,0.545,0.551
PTOAARAWEBMLNO-KVQBGUIXSA-N,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,DrugBank,DB00242,evaluation,False,285.69,-0.297,119.31,3,7,2,2,0.5,0.648
XKLMZUWKNUAPSZ-UHFFFAOYSA-N,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,DrugBank,DB00243,evaluation,False,427.55,2.308,74.27,2,6,9,2,0.458,0.64
KBOPZPXVLCULAV-UHFFFAOYSA-N,Nc1ccc(O)c(C(=O)O)c1,DrugBank,DB00244,evaluation,False,153.14,0.673,83.55,3,3,1,1,0.0,0.409
GIJXKZJWITVLHI-PMOLBWCYSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,DrugBank,DB00245,evaluation,False,307.44,4.418,12.47,0,2,4,2,0.429,0.829
MVWVFYHBGMAFLY-UHFFFAOYSA-N,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,DrugBank,DB00246,evaluation,False,412.95,3.809,48.47,1,5,4,3,0.333,0.707
KPJZHOPZRAFDTN-NQUBZZJWSA-N,CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,DrugBank,DB00247,evaluation,False,353.47,1.935,57.5,2,3,4,2,0.476,0.883
KORNTPPJEAJQIU-KJXAQDMKSA-N,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,DrugBank,DB00248,evaluation,False,451.62,3.194,71.68,2,4,8,2,0.538,0.605
XQFRJNBWHJMXHO-RRKCRQDMSA-N,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,DrugBank,DB00249,evaluation,False,354.1,-1.218,104.55,3,5,2,1,0.556,0.578
MQJKPEGWNLWLTK-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,DrugBank,DB00250,evaluation,False,248.31,1.684,86.18,2,4,2,2,0.0,0.792
BLSQLHNBWJLIBQ-ZEQKJWHPSA-N,CC(C)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DrugBank,DB00251,evaluation,False,532.47,4.463,64.88,0,7,8,3,0.462,0.425
CXOFVDLJLONNDW-UHFFFAOYSA-N,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,DrugBank,DB00252,evaluation,False,252.27,1.77,58.2,2,2,2,2,0.067,0.8
GZENKSODFLBBHQ-ILSZZQPISA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,DrugBank,DB00253,evaluation,False,344.5,3.94,54.37,1,3,1,0,0.818,0.784
JBIWCJUYHHGXTC-AKNGSSGZSA-N,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,DrugBank,DB00254,evaluation,False,444.44,-0.348,181.62,6,9,2,1,0.409,0.332
RGLYKWWBQGJZGM-ISLYRVAYSA-N,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,DrugBank,DB00255,evaluation,False,268.36,4.829,40.46,2,2,4,2,0.222,0.78
AHEVKYYGXVEWNO-UEPZRUIBSA-N,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,DrugBank,DB00256,evaluation,False,602.64,-0.454,242.98,9,12,10,1,0.517,0.094
VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,DrugBank,DB00257,evaluation,False,344.85,5.377,17.82,0,1,4,4,0.045,0.455
QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],DrugBank,DB00258,evaluation,False,59.04,-1.244,40.13,0,2,0,0,0.5,0.35
FDDDEECHVMSUSB-UHFFFAOYSA-N,Nc1ccc(S(N)(=O)=O)cc1,DrugBank,DB00259,evaluation,False,172.21,-0.084,86.18,2,3,1,1,0.0,0.581
DYDCUQKUCUHJBH-UWTATZPHSA-N,N[C@@H]1CONC1=O,DrugBank,DB00260,evaluation,False,102.09,-1.625,64.35,2,3,0,0,0.667,0.386
OTBXOEAOVRKTNQ-UHFFFAOYSA-N,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,DrugBank,DB00261,evaluation,False,256.09,1.926,44.7,1,3,0,1,0.2,0.77
DLGOEMSEDOSKAD-UHFFFAOYSA-N,O=NN(CCCl)C(=O)NCCCl,DrugBank,DB00262,evaluation,False,214.05,1.157,61.77,1,3,5,0,0.8,0.424
NHUHCSRWZMLRLA-UHFFFAOYSA-N,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,DrugBank,DB00263,evaluation,False,267.31,1.674,98.22,2,5,3,2,0.182,0.824
IUBSYMUCCVWXPE-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1,DrugBank,DB00264,evaluation,False,267.37,1.613,50.72,2,4,9,1,0.6,0.714
DNTGGZPQPQTDQF-UHFFFAOYSA-N,CC=CC(=O)N(CC)c1ccccc1C,DrugBank,DB00265,evaluation,False,203.29,2.924,20.31,0,1,3,1,0.308,0.692
DOBMPNYZJYQDGZ-UHFFFAOYSA-N,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,DrugBank,DB00266,evaluation,False,336.3,2.901,100.88,2,6,2,4,0.053,0.546
HJJDBAOLQAWBMH-YCRCPZNHSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,DrugBank,DB00267,evaluation,False,511.57,-0.87,190.81,3,13,8,2,0.375,0.172
UHSKFQJFRQCDBE-UHFFFAOYSA-N,CCCN(CCC)CCc1cccc2c1CC(=O)N2,DrugBank,DB00268,evaluation,False,260.38,2.846,32.34,1,2,7,1,0.562,0.817
BFPSDSIWYFKGBC-UHFFFAOYSA-N,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,DrugBank,DB00269,evaluation,False,380.87,5.868,27.69,0,3,6,3,0.13,0.501
HMJIYCCIJYRONP-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,DrugBank,DB00270,evaluation,False,371.39,2.582,103.55,1,8,4,2,0.368,0.818
YVPYQUNUQOZFHG-UHFFFAOYSA-N,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,DrugBank,DB00271,evaluation,False,613.92,3.115,95.5,3,3,3,1,0.182,0.457
JXDFEQONERDKSS-UHFFFAOYSA-N,NCCc1ccn[nH]1,DrugBank,DB00272,evaluation,False,111.15,-0.089,54.7,2,2,2,1,0.4,0.56
KJADKKWYZYXHBB-XBWDGYHZSA-N,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,DrugBank,DB00273,evaluation,False,339.37,-0.395,115.54,1,8,3,0,1.0,0.739
SNBUBQHDYVFSQF-HIFRSBDPSA-N,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,DrugBank,DB00274,evaluation,False,471.55,-0.728,163.33,2,11,9,1,0.533,0.201
VTRAEEWXHOVJFV-UHFFFAOYSA-N,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,DrugBank,DB00275,evaluation,False,446.51,3.657,129.81,3,6,8,4,0.292,0.377
XCPGHVQEEXUHNC-UHFFFAOYSA-N,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,DrugBank,DB00276,evaluation,False,393.47,4.512,80.32,2,5,5,4,0.095,0.488
ZFXYFBGIUFBOJW-UHFFFAOYSA-N,Cn1c(=O)c2[nH]cnc2n(C)c1=O,DrugBank,DB00277,evaluation,False,180.17,-1.04,72.68,1,3,0,2,0.286,0.562
KXNPVXPOPUZYGB-IOVMHBDKSA-N,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,DrugBank,DB00278,evaluation,False,508.65,0.913,177.71,6,6,9,1,0.609,0.162
AUYYCJSJGJYCDS-LBPRGKRZSA-N,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,DrugBank,DB00279,evaluation,False,650.98,3.953,92.78,3,4,5,2,0.133,0.427
UVTNFZQICZKOEM-UHFFFAOYSA-N,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,DrugBank,DB00280,evaluation,False,339.48,3.362,59.22,1,3,8,2,0.429,0.802
NNJVILVZKWQKPM-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1c(C)cccc1C,DrugBank,DB00281,evaluation,False,234.34,2.584,32.34,1,2,5,1,0.5,0.849
WRUUGTRCQOWXEG-UHFFFAOYSA-N,NCCC(O)(P(=O)(O)O)P(=O)(O)O,DrugBank,DB00282,evaluation,False,235.07,-1.663,161.31,6,4,4,0,1.0,0.315
YNNUSGIPVFPVBX-NHCUHLMSSA-N,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,DrugBank,DB00283,evaluation,False,343.9,5.104,12.47,0,2,6,2,0.429,0.723
CEMXHAPUFJOOSV-XGWNLRGSSA-N,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]([C@H](O)[C@@H](O)C=O)[C@H](O)CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,DrugBank,DB00284,evaluation,False,645.61,-8.722,329.01,14,19,13,0,0.88,0.065
PNVNVHUZROJLTJ-UHFFFAOYSA-N,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,DrugBank,DB00285,evaluation,False,277.41,3.036,32.7,1,3,5,1,0.647,0.898
MKPLKVHSHYCHOC-AHTXBMBWSA-N,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,DrugBank,DB00287,evaluation,False,500.55,4.427,96.22,3,6,12,1,0.577,0.223
ILKJAFIWWBXGDU-MOGDOJJUSA-N,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,DrugBank,DB00288,evaluation,False,502.58,3.524,99.13,1,7,3,0,0.75,0.59
VHGCDTVCOLNTBX-QGZVFWFLSA-N,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,DrugBank,DB00289,evaluation,False,255.36,3.725,21.26,1,2,6,2,0.294,0.849
JCKYGMPEJWAADB-UHFFFAOYSA-N,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,DrugBank,DB00291,evaluation,False,304.22,3.378,40.54,1,2,9,1,0.5,0.711
NPUKDXXFDDZOKR-LLVKDONJSA-N,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,DrugBank,DB00292,evaluation,False,244.29,2.669,44.12,0,3,4,2,0.286,0.777
IVTVGDXNLFLDRM-HNNXBMFYSA-N,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,DrugBank,DB00293,evaluation,False,458.5,1.977,152.69,4,7,9,3,0.286,0.38
GCKFUYQCUCGESZ-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,DrugBank,DB00294,evaluation,False,324.46,4.049,37.3,1,2,1,0,0.682,0.583
BQJCRHHNABKAKU-KBQPJGBKSA-N,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,DrugBank,DB00295,evaluation,False,285.34,1.198,52.93,2,4,0,1,0.529,0.703
ZKMNUMMKYBVTFN-HNNXBMFYSA-N,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,DrugBank,DB00296,evaluation,False,274.41,3.506,32.34,1,2,4,1,0.588,0.911
LEBVLXFERQHONN-UHFFFAOYSA-N,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,DrugBank,DB00297,evaluation,False,288.44,3.897,32.34,1,2,5,1,0.611,0.891
RFWZESUMWJKKRN-UHFFFAOYSA-N,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,DrugBank,DB00298,evaluation,False,325.46,2.288,37.19,0,4,4,2,0.579,0.864
JNTOCHDNEULJHD-UHFFFAOYSA-N,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,DrugBank,DB00299,evaluation,False,253.26,-1.307,130.05,4,6,5,2,0.5,0.523
JFVZFKDSXNQEJW-CQSZACIVSA-N,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,DrugBank,DB00300,evaluation,False,519.45,3.036,185.44,1,14,13,2,0.632,0.231
UIOFUWFRIANQPC-JKIFEVAISA-N,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,DrugBank,DB00301,evaluation,False,453.88,2.688,112.74,2,6,4,2,0.368,0.684
GYDJEQRTZSCIOI-LJGSYFOKSA-N,NC[C@H]1CC[C@H](C(=O)O)CC1,DrugBank,DB00302,evaluation,False,157.21,0.836,63.32,2,2,2,0,0.875,0.624
JUZNIMUFDBIJCM-ANEDZVCMSA-N,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,DrugBank,DB00303,evaluation,False,475.52,0.941,156.27,5,7,7,1,0.455,0.362
RPLCPCMSCLEKRS-BPIQYHPVSA-N,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,DrugBank,DB00304,evaluation,False,310.48,4.87,20.23,1,1,1,0,0.727,0.541
NWIBSHFKIJFRCO-WUDYKRTCSA-N,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,DrugBank,DB00305,evaluation,False,334.33,-1.651,146.89,3,8,3,0,0.533,0.411
BJVVMKUXKQHWJK-UHFFFAOYSA-N,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,DrugBank,DB00306,evaluation,False,224.26,0.961,75.27,2,3,4,0,0.545,0.551
NAVMQTYZDKMPEU-UHFFFAOYSA-N,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,DrugBank,DB00307,evaluation,False,348.49,6.104,37.3,1,1,3,2,0.375,0.727
ALOBUEHUHMBRLE-UHFFFAOYSA-N,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,DrugBank,DB00308,evaluation,False,384.59,4.164,69.64,2,4,14,1,0.7,0.473
HHJUWIANJFBDHT-ZVTSDNJWSA-N,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,DrugBank,DB00309,evaluation,False,753.94,2.732,164.82,5,10,6,3,0.581,0.187
JIVPVXMEBJLZRO-UHFFFAOYSA-N,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,DrugBank,DB00310,evaluation,False,338.77,0.924,109.49,3,4,2,2,0.071,0.756
OUZWUKMCLIBBOG-UHFFFAOYSA-N,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,DrugBank,DB00311,evaluation,False,258.32,1.342,82.28,1,5,3,2,0.222,0.9
WEXRUCMBJFQVBZ-UHFFFAOYSA-N,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,DrugBank,DB00312,evaluation,False,226.28,1.185,75.27,2,3,4,0,0.727,0.707
NIJJYAXOARWZEE-UHFFFAOYSA-N,CCCC(CCC)C(=O)O,DrugBank,DB00313,evaluation,False,144.21,2.287,37.3,1,1,5,0,0.875,0.642
JNIIDKODPGHQSS-MCKTVZHLSA-N,NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O,DrugBank,DB00314,evaluation,False,668.72,-8.235,378.42,14,14,10,0,0.6,0.096
ULSDMUVEXKOYBU-ZDUSSCGKSA-N,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,DrugBank,DB00315,evaluation,False,287.36,1.923,57.36,2,3,5,2,0.438,0.883
RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)Nc1ccc(O)cc1,DrugBank,DB00316,evaluation,False,151.16,1.351,49.33,2,2,1,1,0.125,0.595
XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,DrugBank,DB00317,evaluation,False,446.91,4.276,68.74,1,7,8,3,0.364,0.518
OROGSEYTTFOCAN-DNJOTXNNSA-N,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,DrugBank,DB00318,evaluation,False,299.37,1.501,41.93,1,4,1,1,0.556,0.798
IVBHGBMCVLDMKU-GXNBUGAJSA-N,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,DrugBank,DB00319,evaluation,False,517.56,-0.24,156.43,3,7,6,1,0.478,0.345
LUZRJRNZXALNLM-JGRZULCMSA-N,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,DrugBank,DB00320,evaluation,False,583.69,2.081,118.21,3,6,4,3,0.485,0.433
KRMDCWKBEZIMAB-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2CCc2ccccc21,DrugBank,DB00321,evaluation,False,277.41,4.169,3.24,0,1,3,2,0.3,0.814
ODKNJVUHOIMIIZ-RRKCRQDMSA-N,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,DrugBank,DB00322,evaluation,False,246.19,-1.684,104.55,3,5,2,1,0.556,0.578
MIQPIUSUKVNLNT-UHFFFAOYSA-N,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,DrugBank,DB00323,evaluation,False,273.24,2.545,100.67,2,5,3,2,0.071,0.387
FAOZLTXFLGPHNG-KNAQIMQKSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,DrugBank,DB00324,evaluation,False,376.47,2.923,74.6,2,4,1,0,0.727,0.738
ASPOIVQEUUCDQT-UHFFFAOYSA-N,N#[C][Fe-2]([C]#N)([C]#N)([C]#N)([C]#N)[N]=O,DrugBank,DB00325,evaluation,False,215.94,0.298,148.38,0,7,1,0,0.0,0.454
KWMLJOLKUYYJFJ-GASJEMHNSA-M,O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,DrugBank,DB00326,evaluation,False,225.17,-5.467,161.51,6,8,6,0,0.857,0.261
WVLOADHCBXTIJK-YNHQPCIGSA-N,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,DrugBank,DB00327,evaluation,False,285.34,1.63,49.77,1,4,0,1,0.588,0.787
CGIGDMFJXJATDK-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,DrugBank,DB00328,evaluation,False,357.79,3.927,68.53,1,3,4,3,0.158,0.768
AEUTYOVWOVBAKS-UWVGGRQHSA-N,CC[C@@H](CO)NCCN[C@@H](CC)CO,DrugBank,DB00330,evaluation,False,204.31,-0.293,64.52,4,4,9,0,1.0,0.39
XZWYZXLIPXDOLR-UHFFFAOYSA-N,CN(C)C(=N)NC(=N)N,DrugBank,DB00331,evaluation,False,129.17,-1.034,88.99,4,2,0,0,0.5,0.249
OEXHQOGQTVQTAT-BHIXFJMTSA-N,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,DrugBank,DB00332,evaluation,False,332.46,2.854,46.53,1,3,5,1,0.65,0.666
USSIQXCVUWKGNF-UHFFFAOYSA-N,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,DrugBank,DB00333,evaluation,False,309.45,4.292,20.31,0,2,7,2,0.381,0.76
KVWDHTXUZHCGIO-UHFFFAOYSA-N,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,DrugBank,DB00334,evaluation,False,312.44,3.439,30.87,1,5,0,2,0.353,0.808
METKIMKYRPQLGS-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,DrugBank,DB00335,evaluation,False,266.34,0.452,84.58,3,4,8,1,0.5,0.638
IAIWVQXQOWNYOU-FPYGCLRLSA-N,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,DrugBank,DB00336,evaluation,False,198.14,0.19,123.76,2,5,3,1,0.0,0.408
KASDHRXLYQOAKZ-XDSKOBMDSA-N,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,DrugBank,DB00337,evaluation,False,810.47,5.719,158.13,2,11,6,0,0.814,0.146
SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,DrugBank,DB00338,evaluation,False,345.42,2.9,77.1,1,5,5,3,0.294,0.769
IPEHBUMCGVEMRF-UHFFFAOYSA-N,NC(=O)c1cnccn1,DrugBank,DB00339,evaluation,False,123.11,-0.425,68.87,1,3,1,1,0.0,0.551
MJFJKKXQDNNUJF-UHFFFAOYSA-N,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,DrugBank,DB00340,evaluation,False,309.48,5.015,3.24,0,2,2,2,0.4,0.766
ZKLPARSLTMPFCP-UHFFFAOYSA-N,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,DrugBank,DB00341,evaluation,False,388.9,3.148,53.01,1,4,8,2,0.381,0.704
GUGOEEXESWIERI-UHFFFAOYSA-N,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,DrugBank,DB00342,evaluation,False,471.69,6.446,43.7,2,3,8,3,0.438,0.397
HSUGRBWQSSZJOP-RTWAWAEBSA-N,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,DrugBank,DB00343,evaluation,False,414.53,3.369,59.08,0,6,6,2,0.364,0.676
BWPIARFWQZKAIA-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2ccccc21,DrugBank,DB00344,evaluation,False,263.38,4.302,12.03,1,1,4,2,0.263,0.811
HSMNQINEKMPTIC-UHFFFAOYSA-N,Nc1ccc(C(=O)NCC(=O)O)cc1,DrugBank,DB00345,evaluation,False,194.19,0.083,92.42,3,3,3,1,0.111,0.594
WNMJYKCGWZFFKR-UHFFFAOYSA-N,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,DrugBank,DB00346,evaluation,False,389.46,1.351,111.83,2,8,8,2,0.526,0.651
IRYJRGCIQBGHIV-UHFFFAOYSA-N,CN1C(=O)OC(C)(C)C1=O,DrugBank,DB00347,evaluation,False,143.14,0.374,46.61,0,3,0,0,0.667,0.492
OUBCNLGXQFSTLU-UHFFFAOYSA-N,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],DrugBank,DB00348,evaluation,False,329.23,2.735,94.35,0,5,3,1,0.357,0.368
