endpoint,skeleton,n_stereoisomers,labels_disagree,potency_gap_log_units
A2A,CC(Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CC(C)(F)C1,2,False,0.01
A2A,Cc1cc(C)n(-c2cc(NC(=O)CN3CCC(CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,2,False,0.72
A2A,COc1cccc2c1nc(N)n1nc(C3CC(c4ncc(C(C)(C)N)cc4Cl)C3)nc21,2,False,1.13
A2A,COc1cccc2c1nc(N)n1nc(C3CCC(C)N(c4cnn(C5CC5)c4)C3)nc21,2,False,0.15
A2A,COC1CCN(C(=O)c2nc(NC(C)c3ccccn3)nc3c(C)csc23)C1,2,False,1.0
A2A,CCCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CCC)c1=O,2,False,0.93
A2A,CC(C)(C)OC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1,2,False,0.0
A2A,COCC(Nc1nc(C(=O)NCC(C)O)c2sccc2n1)c1cccnc1,2,False,0.0
A2A,Cc1cc(-c2sc(NC(=O)N3CCC(C#N)C3)nc2-c2cccc(C#N)c2)cc(C)n1,2,False,0.01
A2A,Cc1cc(-c2sc(NC(=O)N3CCNC(CO)C3)nc2-c2cccc(C#N)c2)cc(Cl)n1,2,False,0.44
A2A,CC(Nc1nc(C(=O)NC2CCC(O)C2)c2sccc2n1)c1cncc(F)c1,3,False,1.0
A2A,Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O,2,False,0.15
A2A,COc1cc2nc(N)n3nc(C4CCCN(c5cnn(CCCC(C)O)c5)C4)nc3c2cc1F,2,False,1.42
A2A,COc1cc2nc(N)n3nc(C4CCC(C)N(c5cnn(C6CCCC6O)c5)C4)nc3c2cc1F,2,False,0.3
A2A,Cc1cc2nc(NC(C)c3cccnc3)nc(C(=O)NCC(C)O)c2s1,2,False,0.0
A2A,CCNC(=O)C1OC(n2cnc3c(N)nc(C#CC(O)c4ccccc4)nc32)C(O)C1O,4,False,1.29
A2A,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(OC)cc5)nc43)C(O)C2O)n1,3,False,0.98
A2A,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NC(Cc5c[nH]c6ccccc56)C(=O)OC,2,False,0.17
A2A,COc1cccc2c1nc(N)n1nc(C3CCCN(c4cnn(C5CCCC5(C)O)c4)C3)nc21,2,False,0.12
A2A,CC(Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1Cc2ccncc2C1,2,False,0.04
A2A,Cc1cc(-c2sc(NC(=O)N3CCNC(C)C3)nc2-c2cccc(C#N)c2)cc(C)n1,2,False,0.02
A2A,CC(CO)NC(=O)c1nc(NC(C)c2ccccn2)nc2ccsc12,2,False,0.0
A2A,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)NC(Cc5c[nH]cn5)C(=O)O)cc4)nc,2,False,0.44
A2A,COc1ccc2c(c1)nc(N)n1nc(C3CCCN(c4cnn(C5CCCC5O)c4)C3)nc21,2,False,2.16
A2A,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,2,False,0.3
A2A,COc1cc2nc(N)n3nc(C4CCCCN(c5cnn(CC(C)(C)O)c5)C4)nc3c2cc1F,2,False,0.8
A2A,Nc1nc(NN=CC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,2,False,1.13
A2A,Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccccc1)OC2,2,False,0.24
A2A,COc1cccc2c1nc(N)n1nc(C3CCCC(N)C3)nc21,4,False,1.18
A2A,OCC1OC(n2cnc3c(NC4CCCC4OCc4ccccc4)ncnc32)C(O)C1O,2,True,1.37
A2A,COc1cccc2c1nc(N)n1nc(C3CC(c4ccc(C(C)(C)O)cc4)C3)nc21,2,False,1.26
A2A,COC1CCN(C(=O)c2nc(NC(C)c3cccnc3)nc3ccsc23)C1,2,False,0.3
A2A,CCOC1CCN(C(=O)c2nc(NC(C)c3ccccn3)nc3ccsc23)C1,2,False,0.6
A2A,COc1cccc2c1nc(N)n1nc(CC(C)O)nc21,2,False,0.35
A2A,COc1cccc2c1nc(N)n1nc(C3CN(c4cnn(C5CC5)c4)CC(F)(F)C3)nc21,2,False,1.34
A2A,COCC1CCCN1C(=O)c1cc(N)c2nc(-c3ccc(Br)o3)nn2c1,2,False,0.59
A2A,CC(C)Nc1nc(C#CC(O)c2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,3,False,0.88
A2A,OC1CSC(n2cnc3c(NCc4cccc(Br)c4)ncnc32)C1O,2,False,1.34
A2A,[C][C][N]C(=O)C1OC(n2cnc3c([N])nc([N][C][C]c4ccc([C][C]C(=O)[N]C([C][C,2,False,0.3
A2A,COCC1CCCN1c1cc(NC(C)=O)nc(-c2nccs2)n1,2,False,0.12
A2A,COC1CCN(C(=O)c2nc(NC(C)c3cncc(F)c3)nc3cc(C)sc23)C1,2,False,0.6
A2A,Nc1nc(OCCc2cccc3ccccc23)nc2c1ncn2C1OC(CO)C(O)C1O,2,False,0.12
A2A,COc1cccc2c1nc(N)n1nc(C3CC4CCC3N(CC(F)(F)F)C4)nc21,4,False,2.25
A2A,Cc1cc(-c2c(-c3ccccc3)nc(N)n3c(=O)n(CC4CCCN4C)nc23)cc(C)n1,2,False,0.3
A2A,Cc1cnc2ccc(-c3c(-c4ncco4)nc(N)n4nc(CC5CCOC5)nc34)cn12,2,False,0.0
A2A,COc1cc2nc(N)n3nc(C4CCCN(c5cnn(C(C)(C)C(C)O)c5)C4)nc3c2cc1F,2,False,0.11
A2A,Cc1cnc2ccc(-c3nc(C(=O)NCC4CCCO4)c(N)nc3-c3ncco3)cn12,2,False,0.34
A2A,COc1ccc2c(c1)nc(N)n1nc(C3CCCN(c4cnn(C(C)(C)C(C)O)c4)C3)nc21,2,False,0.43
A2A,CC(Nc1nc(C(=O)N2CCC(F)C2)c2sccc2n1)c1ccccn1,2,False,0.4
A2A,COC1CCN(C(=O)c2nc(NC(C)c3ccccn3)nc3cc(C)sc23)C1,2,False,0.4
A2A,Cc1cc(-c2sc(NC(=O)N3CCOCC3CO)nc2-c2cccc(C#N)c2)cc(C)n1,2,False,0.83
A2A,COc1ccc2c(c1)nc(N)n1nc(C3CC(C)CN(c4cnn(CC(C)(C)O)c4)C3)nc21,2,False,1.32
A2A,CC(Nc1nc(C(=O)N2CCC(CO)C2)c2sccc2n1)c1cncc(F)c1,2,False,0.0
A2A,CCNC(=O)C1OC(n2cnc3c(NCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)C(O)C1O,2,False,0.0
AChE,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,2,False,0.18
AChE,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,4,False,1.04
AChE,CC(C)C1=NC2CC=C3CC4C(=O)CC5(C)C(C(C)N(C)C)C(O)CC5(C)C4CCC3C2(C)CO1,2,False,0.0
AChE,O=C(CCC(NC(=O)c1ccccc1)C(=O)O)NCCC1CCN(Cc2ccccc2)CC1,2,True,1.42
AChE,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1C2,2,False,0.0
AChE,C=C(C)C(O)CCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C3=C(OC(C(C)(C)O)C3)C1(C,2,False,0.26
AChE,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C,2,False,0.16
AChE,CN1CCC(CC2Cc3ccccc3C2=O)CC1,2,False,0.17
AChE,COc1ccc2c(c1)CC(=CC1CCN(Cc3ccccc3)CC1)C2=O,2,False,0.09
AChE,CCN1CCC2(C)c3cc(OC(=O)NC(C)(C)C)ccc3CC12,2,False,0.0
AChE,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,2,False,0.28
AChE,COc1cc(O)c2c(c1)CC1c3c(cc4c(c3-2)OCO4)CC[N+]1(C)[O-],2,False,0.0
AChE,CCNC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,2,False,0.0
AChE,COC1OC(C)(c2nccc3cc4c(cc23)OCO4)c2ccc3c(c21)OCO3,4,False,0.55
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2C,2,False,0.01
AChE,CCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,2,False,0.0
AChE,CC12CCC3C(C)(C)C(O)CCC3(C)C1CCC1C(=CCC3C(C)(C)C(O)CCC13C)C2,2,False,0.0
AChE,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2,2,False,0.68
AChE,CC1=CC(=O)C(C)(O)C(=O)C1=CNc1ccccc1,2,False,0.0
AChE,COc1ccc2c3c1OC1CC(O)CCC31CCN(C)C2,3,True,1.97
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2,2,False,0.0
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(Cc3ccccc3)C1N2C,2,False,0.12
AChE,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,2,False,0.46
AChE,CC(Cc1ccccc1)NC(=O)Oc1cccc(C(C)N(C)C)c1,2,False,0.1
AChE,CN1c2ccc(OC(=O)Nc3ccccc3)cc2C2(C)CCNC12,2,False,0.65
AChE,CN(C)C(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,2,False,0.67
AChE,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,2,False,0.0
AChE,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C1C2,2,False,0.1
AChE,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,3,False,0.26
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCNC1N2,2,False,1.79
AChE,O=C1C2Cc3c([nH]c4ccccc34)C(c3ccc4c(c3)OCO4)N2C(=O)CN1CCC1CCN(Cc2ccccc2,3,False,0.34
AChE,CCN(CCCCCC=Nc1cc(O)c(NCCCCCCN(CC)C(C)c2ccccc2OC)cc1O)C(C)c1ccccc1OC,2,False,1.05
AChE,C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,2,False,0.04
AChE,CC1(c2nccc3cc4c(cc23)OCO4)Oc2ccc3c(c2O1)OCO3,2,False,0.0
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCOC1N2C,4,False,0.74
AChE,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2,3,False,0.41
AChE,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1C2,2,False,0.0
AChE,COc1ccc(-c2cc(=O)c3cc(OC)c(O)c(C4CCC(=O)N4)c3o2)cc1,2,False,0.57
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2Cc1ccccc1,2,False,0.0
AChE,NC(Cc1c[nH]c2ccccc12)C(=O)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2,False,0.04
AChE,CCc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CC[N+](C)([O-])C1N2C,2,False,0.0
AChE,CC1=CC(=O)C(C)(O)C(=O)C1=CNc1ccc(Oc2ccc(Cl)cc2)cc1,2,False,0.0
AChE,COc1ccc(C2c3[nH]c4ccccc4c3CC3C(=O)N(CCC4CCN(Cc5ccccc5)CC4)CC(=O)N32)cc,2,False,0.4
AChE,CCN(CC)c1cc(C=C2OC(=O)c3cc(OC)c(OC)cc32)ccc1O,2,False,0.09
AChE,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(C)C2N3C)cc1,2,False,0.0
AChE,CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,2,False,0.0
AChE,CCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C1C2,2,False,0.0
AChE,COP1(=O)OCC2COC(=O)C2=C(C)O1,2,False,0.08
AChE,Cc1noc(C=NO)n1,2,False,0.0
AChE,CCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,2,False,0.23
AChE,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,2,False,0.01
AChE,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,2,False,0.06
AChE,C=C(C)C(O)CCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C1=C2,2,False,0.02
AChE,CCN1CCC2(C)c3cc(OC(=O)NCc4ccccc4)ccc3CC12,2,False,0.0
AChE,CC1=CC(=O)C(C)(O)C(=O)C1=CNc1ccc(Oc2cccc(F)c2)cc1,2,False,0.0
AChE,CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C1=C2OC(,2,False,0.22
AChE,CC(c1cccc(OC(=O)N(C)C(C)Cc2ccccc2)c1)N(C)C,2,False,0.36
AChE,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CCC)C1C2,2,False,0.0
AChE,CCC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,2,False,1.42
AChE,CC(c1cccc(OC(=O)NCCc2c[nH]c3ccc(Cl)cc23)c1)N(C)C,2,False,0.02
AChE,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,2,False,0.31
AChE,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C=O)C12,2,False,0.37
AChE,c1cc2cc3c(cc2c(C2Oc4ccc5c(c4O2)OCO5)n1)OCO3,2,False,0.11
AChE,CCC1C2OC(=O)C(C)(O)C2C23CCC(C4CC(C)C(=O)O4)N2CCCCC13,4,False,0.77
AChE,CCN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3CC12,2,False,0.0
AChE,CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C1C2,3,False,1.07
AChE,COc1cc2cc(NC(=O)C3CCCC(NCc4ccccc4)C3)c(=O)oc2cc1OC,2,False,0.39
AChE,COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3OC(=O)c1cccc2ccccc12,2,False,0.0
AChE,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,2,False,1.4
AChE,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(Cc3ccccc3)C12,3,True,1.66
AChE,CC1=CC(=O)C(C)(O)C(=O)C1=CNc1ccc(Oc2ccc(C)cc2)cc1,2,False,0.0
AChE,COc1cc2c(cc1OC)C(=Cc1ccc(N3CCCCC3)c(O)c1)OC2=O,2,False,0.62
AChE,CCCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,2,False,0.86
AChE,CCN1CCC2(C)c3cc(OC(=O)NC)ccc3CC12,2,False,0.0
AChE,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1,2,True,3.7
AChE,CC1=CC(=O)C(C)(O)C(=O)C1=CNc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,2,False,0.17
AChE,CC12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,2,False,0.0
AChE,CCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C1C2,2,False,0.0
AChE,CC(c1ccc2c(c1O)OCO2)c1nccc2cc3c(cc12)OCO3,2,False,0.0
AChE,CCCCCCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,2,False,0.23
AChE,COP(=O)(OC)OC(C)=C1CCOC1=O,2,False,1.16
AChE,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)C(C)c2ccccc2OC)=CC1=O)C(C)c1ccccc1OC,3,False,0.46
AChE,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(CC)C1C2,2,False,0.0
AChE,CCNC(=O)Oc1ccc2c(c1)C1(C)CCOC1O2,4,False,1.91
AChE,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCNC2N3)cc1,2,False,0.0
AChE,O=C(C=NO)c1ccc(OCC2CCN(Cc3ccccc3)CC2)nc1,2,True,3.0
AChE,CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1C2,2,False,0.89
AChE,C(=CC1CCN(Cc2ccccc2)CC1)c1noc2ccccc12,2,False,0.0
AChE,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3,2,False,0.97
AChE,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2,2,False,0.0
AChE,CC12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,3,False,1.02
AChE,CCOC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)OCC,2,False,0.0
BACE1,COc1cnc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(CC(F)(F)F)C(=N)N3)c2)cn1,2,False,1.36
BACE1,CC1CC2CSC(N)=NC2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,2,False,1.0
BACE1,CN1C(=N)NC(CCC2CCCCC2)(CC2CCCN(C(=O)OC(C)(C)C)C2)C1=O,2,False,0.15
BACE1,CCC(C)C(NC(C)=O)C(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)NC(C(=O)NCc1cccc(C(,2,True,2.56
BACE1,CC(C)(C)COc1cc(F)c2c(c1)C1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,2,False,2.76
BACE1,CN1C(=N)NC(C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C2(CCN(S(=O)(=O)c3ccccc3)C2,2,False,0.9
BACE1,CC1(c2sc(-c3cncc(C#N)c3)cc2Cl)CS(=O)(=O)C2(CCOC2)C(=N)N1,2,False,0.45
BACE1,COc1cnc2c(Nc3ccc(F)c(C4(C)N=C(N)OC5CC54)c3)nccc2c1,2,True,1.9
BACE1,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1F,2,False,1.01
BACE1,CN1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC(F)F)CC1,2,False,0.0
BACE1,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,2,False,0.08
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)NC(=N)N(C)S(=O)(=O)C34CCN(CC3CC3)C4)c2)nc,2,False,1.23
BACE1,COCC(C)NC(=O)c1ccc(F)c(C2(C(F)F)N=C(N)OC3CC32)c1,2,False,0.0
BACE1,Cc1cc(C2CC3CSC(N)=NC3(c3ccc(F)cc3F)CO2)on1,2,False,0.94
BACE1,CSc1c(F)cc(NC(=O)c2ccc(Cl)cn2)cc1C1(CF)N=C(N)OC2CC21,2,False,0.0
BACE1,CNC(=O)C12CC1C(C)(c1cc(C=C(F)c3ccc(Br)cn3)ccc1F)N=C(N)S2,2,False,0.36
BACE1,Cc1cc(C(=O)Nc2csc(C34COC(C)CC3CSC(N)=N4)n2)nn1C,2,False,0.0
BACE1,NC1=NC2(c3ccc(F)cc3F)COC(C3CCCO3)CC2CS1,2,False,0.17
BACE1,CC1(F)CC(F)(F)C(C)(c2cc(NC(=O)c3coc(C(F)F)n3)ccc2F)N=C1N,2,False,0.51
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)NC(=N)N(C)S(=O)(=O)C34CCN(Cc3cncnc3)C4)c2,2,False,1.11
BACE1,CC1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)SCC1c1ccccc1,2,False,0.06
BACE1,COC(=O)C1(C)CC(C)(c2cc(C=C(F)c3ccc(Cl)cn3)ccc2F)N=C(N)S1,2,False,0.1
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)NC(=N)N(C)S(=O)(=O)C34CCN(Cc3cccnc3)C4)c2,2,False,1.18
BACE1,NC1=NC2(CO1)c1cc(-c3cncc(Cl)c3)ccc1OC1COCCC12,3,True,2.56
BACE1,CN1C(=N)NC(C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C2(CCN(S(=O)(=O)c3cn[nH]c3),2,False,0.48
BACE1,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC2CCCO2)C1=O,4,False,2.19
BACE1,CC(C)CC(NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(O)CC(C)C(,2,False,1.68
BACE1,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CC2CCO2)C1=O,3,False,0.33
BACE1,N#Cc1ccc(C(=O)Nc2cc(F)c(F)c(C3(C(F)F)N=C(N)OC4CC43)c2)nc1,2,True,2.64
BACE1,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc(C23COC(C(F)(F)F)CC2COC(N)=N3)n1,2,True,1.84
BACE1,CC1(c2cc(-c3cc(-c4ncc(Cl)cn4)no3)ccc2F)CS2(=O)=NCCCCN2C(N)=N1,2,False,0.4
BACE1,NC1=NC(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)C2CC2O1,2,True,3.43
BACE1,COc1cnc2c(Nc3ccc(F)c(C4(CF)N=C(N)OC5CC54)c3F)nccc2n1,2,False,0.5
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(C4CCC4)C(=N)N3)c2)nc1,2,False,1.7
BACE1,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC2(COC2)C1F,2,False,0.0
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C4(CCOC4)C(=N)N3)c2)nc1,2,False,0.1
BACE1,CC1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS(=O)(=O)C2(CC(O)C2)C(=N)N1,2,False,0.24
BACE1,CC(C)CC(NC(=O)C(N)CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(O)CC(C)C(=,2,False,0.27
BACE1,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(O)CC1,2,False,1.6
BACE1,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21N=C(N)N(C(C)C)C1=O,2,False,1.56
BACE1,CC1OCC2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)NC(=N)C(C)(C)S(=O)(=O)C12,2,False,0.1
BACE1,CCC(C)Nc1cc(C(=O)NC(Cc2ccccc2)C(O)C2CCCN2)cc(S(C)(=O)=O)n1,2,True,5.98
BACE1,CC(C)CC(NC(=O)C(N)CC(N)=O)C(O)CC(=O)NC(C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O,2,False,0.22
BACE1,CC(=O)NC(Cc1ccc(F)cc1)C(O)CNC1CC2(CCC2C)Oc2ncc(CC(C)(C)C)cc21,4,True,3.75
BACE1,N#Cc1cnc2c(Nc3cc(F)c(F)c(C4(C(F)F)N=C(N)OC5CC54)c3)ncc(F)c2c1,2,True,2.43
BACE1,COC1C(C)CC2(Cc3ccc(C#N)cc3C23N=C(N)N(CC2COCCO2)C3=O)CC1C,2,False,0.2
BACE1,CN1C(=N)NC2(C)c3cc(NC(=O)c4ccc(F)cn4)ccc3CCCC2S1(=O)=O,2,False,0.95
BACE1,CN1C(=O)C2(N=C1N)c1cc(-c3cccnc3F)ccc1CC21CCc2ccccc2CC1,2,False,1.72
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(c4ccccc4F)C(=N)N3)c2)nc1,2,False,0.06
BACE1,COC1CCC2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,2,False,0.98
BACE1,COc1cnc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C(C)(CF)C(=N)N3)c2)cn1,2,False,0.03
BACE1,NC1=NC(CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)C2CC2O1,3,False,1.15
BACE1,CC1C(F)CCN1C(=O)C12CC1C(C)(c1cc(C=C(F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,2,False,0.0
BACE1,COCC12CC1C(CF)(c1cc(C=C(F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,2,False,1.12
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C3(C)NC(=N)N(C)S(=O)(=O)C34CCN(CC3CC(OC)C3)C4),2,False,1.36
BACE1,CC1CCN1C(=O)C12CC1C(C)(c1cc(C=C(F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,3,False,0.35
BACE1,CCCC(NCC(O)C(CC(C)C)NC(=O)C(Cc1cccs1)NC(=O)C(NC(=O)C(N)CCC(=O)O)C(C)CC,2,False,1.14
BACE1,COc1ccc(C(=O)Nc2ccc(F)c(C34COCC3S(=O)(=O)N(C)C(=N)N4)c2)nc1,2,False,1.68
BACE1,CC(NC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)C2NCC(Cc3ccccc3)N(Cc3ccccc3)C2=O)c,2,False,0.16
BACE1,CC12CCCOC1C1(COC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,2,False,0.33
BACE1,CC(C)(C)OC(=O)N(Cc1ccccc1)CC(O)c1ccc(C(=O)c2ccccc2)c(NC(=O)C(NC(=O)OCc,2,False,0.09
BACE1,NC1=NC2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(C4=CCCOC4)cc32)c2nccn21,2,False,1.76
BACE1,COc1cnc(C(=O)Nc2ccc(F)c(C3(C)CS(=O)(=O)C4(CCOC4)C(=N)N3)c2)cn1,2,False,0.2
BACE1,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1C21N=C(C)C(N)=N1,2,False,0.3
BACE1,CC1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS(=O)(=O)C2(CCOC2)C(=N)N1,2,False,0.07
BACE1,CN1C(=N)NC(C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C2(CCN(S(=O)(=O)C3CC3)C2)S1,2,False,1.61
BACE1,CC1COCC2C1OC(N)=NC2(CF)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,2,False,0.79
BACE1,COC1CCC2(CC1)Cc1ccc(OC(F)(F)C(F)F)cc1C21N=C(N)N(C)C1=O,2,False,1.46
BACE1,CCC(CC(O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(O)C(C)C)C(=O)NC(C(=O)NC(C)c1ccc,2,False,0.22
BACE1,C#CCOc1cnc(C(F)=Cc2ccc(F)c(C3(C)CC(C)(C(=O)NC)SC(N)=N3)c2)cn1,2,False,0.23
BACE1,CN1C(=N)NC(C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)C2(CCN(Cc3cncnc3)C2)S1(=O)=,2,False,1.24
BACE1,COC1CCC2(CC1)Cc1ccc(Oc3ccccc3)cc1C21N=C(N)N(C)C1=O,2,False,1.8
