smiles,pka,year,basic_centre,says_acid,says_base
O=C1OC(C(O)CO)C(OCCCCC(CO[N+](=O)[O-])O[N+](=O)[O-])=C1O,7.64,2008.0,False,False,False
O=C1OC(C(O)CO)C(OCCCCCCO[N+](=O)[O-])=C1O,7.6,2008.0,False,False,False
O=C1OC(C(O)CO)C(OCCCO[N+](=O)[O-])=C1O,7.55,2008.0,False,False,False
O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2-c2ccccc2)=C1O,7.6,2008.0,False,False,False
O=C1OC(C(O)CO)C(OCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)=C1O,7.62,2008.0,False,False,False
O=C1OC(c2ccccc2)CC(O)=C1Nc1ccccc1Cl,4.2,2014.0,False,False,False
O=C1OC(c2ccccc2)CC(O)=C1Oc1ccccc1Cl,3.4,2014.0,False,False,False
O=C1OC(c2ccccc2)CC(O)=C1Sc1ccccc1Cl,2.4,2014.0,False,False,False
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,5.2,2011.0,False,False,True
O=C1[C@@H]2[C@@H](CN3CCC[C@@H]23)C(=O)N1Cc1ccc(F)cc1,7.0,2013.0,True,False,False
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@@H](c1ccccc1)N1CCC[C@H]21,5.9,2013.0,True,False,False
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(Br)cc1)N1CC[C@H](O)[C@@H]21,4.2,2013.0,True,False,False
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccc(Br)cc1)N1C[C@H](O)C[C@@H]21,4.2,2013.0,True,False,False
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccc(F)cc1)[C@H](c1ccccc1)N1CCC[C@@H]21,5.6,2013.0,True,False,False
O=C1[C@@H]2[C@H](C(=O)N1Cc1ccccc1)[C@H](c1ccc(Br)cc1)N1CCC[C@@H]21,5.2,2013.0,True,False,False
O=C1[C@H](N2CCC(c3ccc(O)cc3)CC2)CCN1Cc1ccc(F)cc1,6.8,2018.0,True,False,False
O=C1[C@H](NC[C@@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,9.35,2014.0,True,False,False
O=C1[C@H](NC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,9.35,2014.0,True,False,False
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,7.4,2011.0,True,True,True
O=C1c2c(O)cccc2C(Sc2ccc(O)cc2)c2cccc(O)c21,6.2,1996.0,False,False,False
O=C1c2c(O)cccc2C(Sc2ccccc2)c2cccc(O)c21,5.4,1996.0,False,False,False
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCCN1CCOCC1)c64)C(=O)N(CCCN1CCOCC1)C5=O,8.0,2005.0,True,False,False
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCN1CCCCC1)c64)C(=O)N(CCN1CCCCC1)C5=O,11.0,2005.0,True,False,False
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCN1CCOCC1)c64)C(=O)N(CCN1CCOCC1)C5=O,8.0,2005.0,True,False,False
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCc1ccccn1)c64)C(=O)N(CCc1ccccn1)C5=O,5.5,2005.0,True,False,False
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1CCc1ccccn1,5.4,1993.0,True,True,False
O=C1c2ccccc2S(=O)(=O)N1COP(=O)(OCc1ccccc1)OCc1ccccc1,2.26,1995.0,False,True,False
O=C1c2ccccc2S(=O)(=O)N1COP(=O)(Oc1ccccc1)Oc1ccccc1,1.91,1995.0,False,True,False
O=C1c2ccccc2S(=O)(=O)N1COP(=O)(c1ccccc1)c1ccccc1,3.34,1995.0,False,True,False
O=CN(C=O)Cc1ccc2sc(B(O)O)cc2c1,6.39,2007.0,True,False,False
O=CN(O)c1ccccc1,7.92,2007.0,False,False,False
O=CNC(CO)C(O)c1ccc([N+](=O)[O-])cc1,3.77,1980.0,True,False,False
O=CNCc1ccc2sc(B(O)O)cc2c1,6.39,2007.0,True,False,False
O=CO,3.742,2013.0,False,False,False
O=Cc1ccc(C2=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)cc1,4.6,2014.0,False,False,False
O=Cc1ccc(O)c2ncccc12,4.42,1977.0,True,True,True
O=Cc1ccc(O)cc1,7.6,1982.0,False,False,False
O=Cc1cccc(C2=C(NC(=O)Cc3ccccc3)C(=O)c3ccccc3C2=O)c1,11.4,2014.0,True,False,False
O=Cc1cccc(C2=C(NC(=O)c3ccccc3)C(=O)c3ccccc3C2=O)c1,10.9,2014.0,True,False,False
O=Cc1cccc(C2=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc3C2=O)c1,5.0,2014.0,False,False,False
O=Cc1ccccc1O,8.3,1982.0,False,False,False
O=P(O)(NCCCl)OCCCNCCCl,1.6,1999.0,True,False,False
O=P(O)(O)C(F)(F)c1ccccc1,5.7,2003.0,False,False,False
O=P(O)(O)C(F)c1ccccc1,6.6,2003.0,False,False,False
O=P(O)(O)CCc1ccccc1,2.34,2016.0,False,False,False
O=P(O)(O)Cc1ccc(S)cc1,6.6,2008.0,False,False,False
O=P(O)(O)Cc1ccccc1,7.7,2003.0,False,False,False
O=P(O)(O)NP(=O)(O)O,10.350000000000001,1993.0,False,False,True
O=P(O)(O)O,11.8,1993.0,False,False,True
O=P(O)(O)OCCCNCCCl,3.35,1999.0,True,False,False
O=P(O)(O)Oc1ccccc1,6.2,2003.0,False,False,False
O=P(O)(O)c1ccc(C(F)(F)F)cc1,4.4,2020.0,False,True,False
O=P(c1ccccc1)(c1ccccc1)c1ccc(O)cc1,8.51,2020.0,False,True,False
O=P1(O)NCCCO1,4.1,1999.0,False,False,False
O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(-c4ccccn4)n[nH]c3n2)CC1,3.2,2019.0,True,False,False
O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCOCC4)n[nH]c3n2)CC1,3.7,2019.0,False,False,False
O=S(=O)(CCCCCCNCCc1ccc(O)c2nc(O)sc12)CCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCNCCOc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCNCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCOCCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCOCCOc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCOCCc1cccc2ccccc12,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCOCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCOCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)CCSCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCSc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1ccc(F)cc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(C(F)(F)F)c1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(Cl)c1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCSCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCNc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCSc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1cc2ccccc2o1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1ccc(Br)cc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1ccc(F)cc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1ccc(NS(=O)(=O)c2ccccc2)cc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1ccc(O)cc1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1ccccn1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1nccc2ccccc12)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCCOCCc1nccs1)CCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCN1CCC(Cc2ccccc2)CC1)c1ccc(O)cc1,6.8,2013.0,True,False,False
O=S(=O)(CCN1CC[C@H](Cc2ccccc2)[C@@H](O)C1)c1ccc(O)cc1,5.6,2013.0,True,False,False
O=S(=O)(CCN1CC[C@H](Cc2ccccc2)[C@H](O)C1)c1ccc(O)cc1,6.5,2013.0,True,False,False
O=S(=O)(CCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(CCOCCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCOCCc1ccccc1)NCCCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(CCOCc1cccc2ccccc12)NCCCNCCc1ccc(O)c2nc(O)sc12,8.0,2003.0,True,False,False
O=S(=O)(Cc1ccccc1)c1c[nH]nn1,5.15,1990.0,False,False,False
O=S(=O)(Cc1ccccc1)c1ccccc1O,7.12,2016.0,False,False,False
O=S(=O)(Cc1ccccc1)c1nc(O)n[nH]1,4.79,1990.0,False,False,False
O=S(=O)(Cc1ccccc1)c1nc[nH]n1,6.23,1990.0,False,False,False
O=S(=O)(Cc1ccccc1)c1ncc[nH]1,8.67,1990.0,False,False,False
O=S(=O)(NC(=C1COC1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1,9.0,2014.0,True,False,False
O=S(=O)(NCc1cccnc1)c1ccc2ccccc2c1,4.8,2017.0,True,False,False
O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,8.3,2008.0,False,False,False
O=S(=O)(N[C@H](CO)C(CC(F)(F)F)CC(F)(F)F)c1ccc(Cl)s1,8.9,2008.0,False,False,False
O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)s1,5.3,2012.0,False,False,False
O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1,5.9,2012.0,False,False,False
O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1,3.48,2015.0,True,False,False
O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccccc1,3.48,2015.0,True,False,False
O=S(=O)(Nc1cc2c(c3ccccc13)OC1(N3CCOCC3)CCCCC21)c1ccccc1,5.56,2015.0,True,False,False
O=S(=O)(Nc1ccc(C#CC#Cc2ccccc2)cc1)C(F)(F)F,4.1,2021.0,False,False,False
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,5.1,2016.0,True,False,False
O=S(=O)(Nc1ccc(CCOCCCSCCNCCc2ccc(O)c3nc(O)sc23)cc1)c1ccccc1,8.0,2003.0,True,False,False
O=S(=O)(Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1)c1ccccc1,7.09,1978.0,True,False,True
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Br)cc1,8.24,2005.0,False,False,True
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,8.3,2005.0,False,False,True
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(F)cc1,8.61,2005.0,False,False,True
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc2c(c1)CNCC2,7.8,1997.0,True,False,False
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,8.75,2005.0,False,False,True
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Br)cc1,8.38,2005.0,False,False,True
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1,8.41,2005.0,False,False,True
O=S(=O)(Nc1ccc(F)cc1)c1ccc(F)cc1,8.73,2005.0,False,False,True
O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,8.85,2005.0,False,False,True
O=S(=O)(Nc1ccc(F)cn1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1ccc(F)cc1)CCO2,8.22,2019.0,True,True,False
O=S(=O)(Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1)c1ccccc1,7.09,1982.0,True,False,False
O=S(=O)(Nc1ccccc1)c1ccc(Br)cc1,8.5,2005.0,False,False,True
O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,8.47,2005.0,False,False,True
O=S(=O)(Nc1ccccc1)c1ccc(F)cc1,8.9,2005.0,False,False,True
O=S(=O)(Nc1ccccc1)c1cccc(Br)c1,8.25,2005.0,False,False,True
O=S(=O)(Nc1ccccc1)c1ccccc1,9.1,2005.0,False,False,True
O=S(=O)(Nc1ccccc1-c1nccc2ccccc12)c1ccc(Cl)cc1,5.3,2015.0,True,False,False
O=S(=O)(Nc1cccnn1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1ccc(F)cc1)CCO2,6.59,2019.0,True,True,False
O=S(=O)(Nc1ccn(Cc2cccc3ccccc23)n1)c1ccc(Br)s1,1.93,2015.0,False,False,False
O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1)C(F)(F)F,3.855,2004.0,True,True,True
O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,3.905,2004.0,True,True,True
O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,3.77,2004.0,True,True,True
O=S(=O)(Nc1ccncc1[S+]([O-])c1ccccc1)C(F)(F)F,3.345,2004.0,True,True,True
O=S(=O)(Nc1ccncn1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1ccc(F)cc1)CCO2,5.81,2019.0,True,True,False
O=S(=O)(Nc1ccon1)c1cc2c(cc1F)[C@@H](N1CC[C@H](C(F)(F)F)C[C@@H]1c1ccc(F)cc1)CCO2,4.49,2019.0,True,True,False
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,5.3,2016.0,True,False,False
O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,5.2,2016.0,True,False,False
O=S(=O)(Nc1cscn1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,5.6,2017.0,False,False,False
O=S(=O)(Nc1ncns1)c1cc(F)c(CN2CC[C@H](C(F)(F)F)C[C@@H]2c2ccccc2)cc1F,5.5,2019.0,True,False,True
O=S(=O)(Nc1ncns1)c1ccc(OCc2ccc(OC(F)(F)F)c(Cl)c2)cc1,4.1,2017.0,False,False,False
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3Br)cccc2c1,3.6,2016.0,False,False,False
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3C3=CCNCC3)cccc2c1,3.6,2016.0,True,False,False
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3O)cccc2c1,3.6,2016.0,False,False,False
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCC[C@@H]2N1CC[C@H](C(F)(F)F)C[C@@H]1c1ccc(F)cc1,3.26,2019.0,True,True,False
O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,4.1,2020.0,False,True,False
O=S(=O)(O)CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.77,1982.0,True,False,True
O=S(=O)(O)Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.64,1978.0,True,False,True
O=S(=O)(O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.87,1978.0,True,False,True
O=S(=O)(O)c1ccc(S)cc1,5.7,2008.0,False,False,False
O=S(=O)([O-])CCc1ccccc1.[Na+],2.0,2016.0,False,False,False
O=S(=O)(c1ccc(F)cc1)C1(F)CCN(CCc2ccc(F)cc2F)CC1,6.3,2005.0,True,False,False
O=S(=O)(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2F)CC1,7.2,2005.0,True,False,False
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3,7.5,2012.0,True,False,False
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOC1)NCC3,7.5,2012.0,True,False,False
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)NCC3,7.4,2012.0,True,False,False
O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,8.78,2021.0,True,False,False
O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1,7.3,2005.0,True,False,False
O=S(=O)(c1ccccc1)c1ccc(O)nn1,7.1,2003.0,False,False,False
O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,3.15,2004.0,True,True,True
O=S(=O)(c1ccccc1)n1cc(-c2ccncc2)c2ccccc21,5.0,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1cc(N2CCCCC2)c2ccccc21,4.5,2021.0,False,False,False
O=S(=O)(c1ccccc1)n1cc(N2CCN(CC(F)(F)F)CC2)c2ccccc21,3.6,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1ccc2c(-c3ccncc3)cccc21,4.9,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1ccc2c(N3CCCCC3)cccc21,5.4,2021.0,False,False,False
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CC(F)(F)F)CC3)cccc21,3.9,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1ccc2cc(-c3ccncc3)ccc21,4.5,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1ccc2cc(N3CCCCC3)ccc21,1.9,2021.0,False,False,False
O=S(=O)(c1ccccc1)n1ccc2cc(N3CCN(CC(F)(F)F)CC3)ccc21,3.4,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1ccc2ccc(-c3ccncc3)cc21,4.9,2021.0,True,False,False
O=S(=O)(c1ccccc1)n1ccc2ccc(N3CCN(CC(F)(F)F)CC3)cc21,3.6,2021.0,True,False,False
O=S([O-])CCc1ccccc1.[Na+],2.1,2016.0,False,False,False
O=S1(=O)CC(O)(CCc2ccccc2)C1,9.31,2017.0,False,False,False
O=S1(=O)CCNCC1,5.4,2019.0,True,True,False
O=S1(=O)CCNCC1CNc1nc(-c2ccc(N3CCOCC3)cc2)cc2nccnc12,6.39,2024.0,True,False,False
O=S1(=O)C[C@@H](Cc2ccc(O)c(Br)c2)[C@H](O)[C@@H](NCc2cccc(C3CC3)c2)C1,5.7,2011.0,True,False,False
O=S1(=O)N=C(NC2CCC2)Nc2ccc(Cl)cc21,9.36,2002.0,True,True,False
O=S1(=O)NC(NC2CCC2)=Nc2ccc(F)cc21,9.57,2002.0,True,True,False
O=S1(=O)NCN(CC(F)(F)F)c2ccc(Cl)cc21,9.01,2010.0,False,False,False
O=S1(=O)NCN(CCF)c2ccc(Cl)cc21,9.35,2010.0,False,False,False
O=S1(=O)c2cc(N3CCN4CCC3CC4)ccc2-c2cccc([18F])c21,8.68,2023.0,True,False,False
O=S1NC(CCc2ccccc2)=NO1,5.23,2016.0,True,False,False
O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,0.0,2011.0,True,False,False
O=[N+]([O-])C(c1ccccc1)[N+](=O)[O-],3.77,2017.0,False,False,False
O=[N+]([O-])C1=Cc2ccccc2OC1N1CCOCC1,8.33,1994.0,True,False,False
O=[N+]([O-])C1=Cc2ccccc2OC1Nc1ccc([N+](=O)[O-])cc1,1.0,1994.0,False,False,False
O=[N+]([O-])C1=Cc2ccccc2OC1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,1994.0,False,False,False
O=[N+]([O-])C1=Cc2ccccc2OC1Nc1cccc([N+](=O)[O-])c1,2.47,1994.0,False,False,False
O=[N+]([O-])C1=Cc2ccccc2OC1Nc1ccccc1,4.4,1994.0,False,False,False
O=[N+]([O-])C1=Cc2ccccc2OC1n1cccn1,2.48,1994.0,False,False,False
O=[N+]([O-])c1c(NC2CC2)nc(C2CC2)nc1N1CCCCCC1,4.64,2006.0,False,False,False
O=[N+]([O-])c1c[nH]cn1,9.1,2013.0,False,False,False
O=[N+]([O-])c1cc(B(O)O)c(F)cc1F,5.98,2022.0,False,True,False
O=[N+]([O-])c1cc(CCC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc([N+](=O)[O-])c1O,4.48,2018.0,False,False,False
O=[N+]([O-])c1cc(Cl)c(N=C2NCCN2)c(Cl)c1,6.86,1993.0,True,False,False
O=[N+]([O-])c1cc(NC2CCCN(Cc3ccccc3C(F)(F)F)C2)ccc1CO,5.9,2018.0,True,False,False
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0.8,1982.0,False,False,False
O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(O)c(O)nc2c1,6.5,1993.0,False,False,False
O=[N+]([O-])c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,5.12,2009.0,False,False,False
O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c[nH]2)cc1,4.74,2009.0,False,False,False
O=[N+]([O-])c1ccc(C(O)C(CO)NP(=O)([O-])CCl)cc1.[Na+],1.4,1980.0,False,False,False
O=[N+]([O-])c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,2003.0,True,False,False
O=[N+]([O-])c1ccc(CCOCCCSCCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,2003.0,True,False,False
O=[N+]([O-])c1ccc(CNc2nn[nH]n2)cc1,5.53,1996.0,False,False,False
O=[N+]([O-])c1ccc(F)c(B(O)O)c1,6.015000000000001,2022.0,False,True,False
O=[N+]([O-])c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.58,1981.0,True,False,True
O=[N+]([O-])c1ccc(Nc2ccc(NC(=S)Oc3ccc(O)cc3)cc2)cc1,9.22,2018.0,False,False,False
O=[N+]([O-])c1ccc(Nc2nn[nH]n2)cc1,4.23,1996.0,False,False,False
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,4.1,2018.0,False,False,False
O=[N+]([O-])c1ccc(O)c2ncccc12,3.68,1977.0,True,True,True
O=[N+]([O-])c1ccc(O)cc1,7.0,2016.0,False,False,False
O=[N+]([O-])c1ccc(OS(=O)(=O)[O-])cc1.[K+],7.14,2009.0,False,False,False
O=[N+]([O-])c1ccc(Oc2ccc(NC(=S)Oc3ccc(O)cc3)cc2)cc1,9.23,2018.0,False,False,False
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,6.24,2005.0,False,False,True
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,6.45,2005.0,False,False,True
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2cccc([N+](=O)[O-])c2)cc1,5.51,2005.0,False,False,True
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccccc2)cc1,6.66,2005.0,False,False,True
O=[N+]([O-])c1ccc(Sc2ccc(NC(=S)Oc3ccc(O)cc3)cc2)cc1,9.21,2018.0,False,False,False
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,4.1,1982.0,False,False,False
O=[N+]([O-])c1ccc2c(O)[nH]nc2c1,6.52,2018.0,False,False,False
O=[N+]([O-])c1ccc2c(c1)CCN2c1nn[nH]n1,4.02,1996.0,False,False,False
O=[N+]([O-])c1ccc2c(c1)CNC(C(F)F)C2,5.83,2006.0,True,False,False
O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)NC(NC1CCC1)=N2,7.89,2002.0,True,True,False
O=[N+]([O-])c1ccc2c(c1)S(=O)(=O)NCN2CCF,8.45,2010.0,False,False,False
O=[N+]([O-])c1ccc2nc3ccccc3c(Nc3ccccc3)c2c1,6.26,1982.0,True,False,False
O=[N+]([O-])c1cccc(-c2c[nH]c(-c3ccccc3)n2)c1,4.82,2009.0,False,False,False
O=[N+]([O-])c1cccc(-c2nc(-c3ccccc3)c[nH]2)c1,4.92,2009.0,False,False,False
O=[N+]([O-])c1cccc(B(O)O)c1,7.165,2022.0,False,True,False
O=[N+]([O-])c1cccc(NCc2ccc3sc(B(O)O)cc3c2)c1,6.39,2007.0,False,False,False
O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccc(Br)cc2)c1,7.42,2005.0,False,False,True
O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,7.51,2005.0,False,False,True
O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccc(F)cc2)c1,7.85,2005.0,False,False,True
O=[N+]([O-])c1cccc(NS(=O)(=O)c2ccccc2)c1,7.93,2005.0,False,False,True
O=[N+]([O-])c1cccc(Nc2c3ccccc3nc3ccccc23)c1,6.26,1981.0,True,False,False
O=[N+]([O-])c1cccc(O)c1,1.97,1982.0,False,False,False
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(Cl)cc2)c1,7.19,2005.0,False,False,True
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(F)cc2)c1,7.27,2005.0,False,False,True
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccccc2)c1,7.5,2005.0,False,False,True
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,3.7,1977.0,False,False,False
O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCO)c12,7.55,1990.0,True,False,False
