smiles,pka,year
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(NC4CNC4)nc3)c(-n3ccc(C(F)(F)F)n3)c12,9.35,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(OC4CCNC4)nc3)c(-n3ccc(C(F)(F)F)n3)c12,9.34,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(OC4CCNCC4)nc3)c(-n3ccc(C(F)(F)F)n3)c12,9.06,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cnc(OC4CNC4)nc3)c(-n3ccc(C(F)(F)F)n3)c12,8.62,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3cc(CN)c(C(F)(F)F)n3)c12,8.08,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3ccc(N)n3)c12,2.02,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3nc(C(F)(F)F)c4c3CNC4)c12,6.57,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3ncc4c3CNC4)c12,7.62,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C(=O)O)c3)c(-n3ccc(C(F)(F)F)n3)c12,3.57,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(CC(=O)O)c3)c(-n3ccc(C(F)(F)F)n3)c12,3.51,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(CN)c3)c(-n3ccc(C(F)(F)F)n3)c12,8.62,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(Cc4nnn[nH]4)c3)c(-n3ccc(C(F)(F)F)n3)c12,4.78,2020.0
CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(N)c3)c(-n3ccc(C(F)(F)F)n3)c12,4.84,2020.0
CCNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,8.3,1982.0
CCNc1nc2cnccc2c(=O)[nH]1,8.6,2016.0
CCNc1nccc(-c2n[nH]c3nc(N4CCC5(CC4)CO[C@@H](C)[C@H]5N)cnc23)c1Cl,9.3,2021.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(Cl)c(O)c(O)c3Cl)CS[C@H]12)c1csc(N)n1,6.9,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(Br)c3)CSC12)c1csc(N)n1,6.9,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(Br)c3)CS[C@H]12)c1csc(N)n1,6.9,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(C#N)c3)CS[C@H]12)c1csc(N)n1,5.5,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(Cl)c3)CS[C@H]12)c1csc(N)n1,6.9,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c(F)c3)CS[C@H]12)c1csc(N)n1,7.4,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)c([N+](=O)[O-])c3)CS[C@H]12)c1csc(N)n1,5.5,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3cc(O)c(O)cc3Br)CS[C@H]12)c1csc(N)n1,6.9,1992.0
CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CNC(=O)c3ccc(O)c(O)c3)CS[C@H]12)c1csc(N)n1,8.5,1992.0
CCOC(=N)NC(=N)Nc1ccc(Cl)cc1,9.36,1979.0
CCOC(=O)C(=O)Nc1cc(C)nc(N2CCc3ccccc3C2)c1,6.5,2003.0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,8.7,2013.0
CCOC(=O)C1(c2ccccc2)CCN(CC(F)(F)F)CC1.Cl,3.13,1980.0
CCOC(=O)C1(c2ccccc2)CCN(CC(F)F)CC1.Cl,5.23,1980.0
CCOC(=O)C1(c2ccccc2)CCN(CC)CC1.Cl,9.03,1980.0
CCOC(=O)C1(c2ccccc2)CCN(CCF)CC1.Cl,7.43,1980.0
CCOC(=O)C1=C(CN2CCOC[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,3.75,2017.0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,9.145,2015.0
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32,7.1,2013.0
CCOC(=O)C1C2c3ccccc3C(c3ccccc32)C1N(C)C,7.48,2002.0
CCOC(=O)C1CCc2nc3c(ccn4ccnc34)cc2C1,4.08,2012.0
CCOC(=O)CCCCCN,10.3,2013.0
CCOC(=O)CCCCN,10.5,2013.0
CCOC(=O)CCCN,9.7,2013.0
CCOC(=O)CCN,9.1,2013.0
CCOC(=O)CN,7.6,2013.0
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,4.73,2013.0
CCOC(=O)CN[C@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)s1)C(c1ccccc1)c1ccccc1,3.98,2013.0
CCOC(=O)COC(=O)NCCCC(C)Nc1cc(OC)cc2cccnc12,12.9,2012.0
CCOC(=O)COc1ccc(C(=O)c2ccc(O)c(CN)c2)c(Cl)c1Cl.Cl,6.38,1985.0
CCOC(=O)COc1ccc(C(=O)c2ccc(O)c(CN)c2)cc1.Cl,7.34,1985.0
CCOC(=O)COc1ccc(Cc2ccc(O)c(CN)c2)c(Cl)c1Cl.Cl,8.73,1985.0
CCOC(=O)COc1ccc(Oc2ccc(O)c(CN)c2)c(Cl)c1Cl.Cl,8.55,1985.0
CCOC(=O)COc1ccc(S(=O)(=O)c2ccc(O)c(CN)c2)c(Cl)c1Cl.Cl,6.67,1985.0
CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,9.6,2008.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,4.58,2008.0
CCOC(=O)N1CCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1,3.4,2012.0
CCOC(=O)N1CCN(Cc2nnc(-c3cc(Cl)ccc3F)o2)CC1,3.5,2012.0
CCOC(=O)N1CCN(Cc2nnc(-c3cccc(Cl)c3)o2)CC1,3.5,2012.0
CCOC(=O)N1CCN(Cc2noc(-c3cc(Cl)ccc3F)n2)CC1,4.0,2012.0
CCOC(=O)N1CCNCC1,8.2,2013.0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,6.4,2000.0
CCOC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.4,2003.0
CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)N[C@]12CC[C@@H](OC)CC2,5.2,2009.0
CCOC(=O)[C@@H](Cc1cn(C)c2ccccc12)NC(=O)[C@@H](N)CC(C)C.Cl,7.76,2020.0
CCOC(=O)[C@@H](N)CCC(=O)NCCSC(=O)C(C)(C)C.Cl,8.9,2016.0
CCOC(=O)[C@@H](N)CCC(=O)NCCSC(=O)c1ccccc1.Cl,8.85,2016.0
CCOC(=O)[C@@H](N)CCC(=O)NCCSC(C)=O.Cl,8.94,2016.0
CCOC(=O)[C@@H](N)CS,6.5,2001.0
CCOC(=O)[C@@H]1CN(Cc2ccccc2)CC1C(F)(F)F,5.4,2013.0
CCOC(=O)[C@@H]1CN(Cc2ccccc2)C[C@@H]1C(F)(F)F,5.4,2013.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@@H]1C(=O)O,2.975,2013.0
CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCCNCc3ccc(Oc4nnnn4-c4ccccc4)c(OC)c3)cc12,8.2,2017.0
CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCCNCc3ccc(Oc4nnnn4-c4ccccc4)c(OC)c3)cc12,7.21,2017.0
CCOC(=O)c1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,3.8,1986.0
CCOC(=O)c1cc(C#N)c(N2CC(C(=O)NS(=O)(=O)Cc3ccc(C)cc3)C2)nc1C,3.4,2013.0
CCOC(=O)c1cc(C#N)c(N2CC(C(=O)NS(=O)(=O)Cc3ccccc3)C2)nc1C,3.6,2013.0
CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(C)cc3)CC2)nc1C,4.6,2013.0
CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,4.6,2013.0
CCOC(=O)c1ccccc1NC(=O)C1CN(C)C(=O)C1=O,6.49,1976.0
CCOC(=O)c1cn2c(C)c(C)nc2c2c1CCC(c1ccccc1)O2,6.35,2007.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(Br)cc1,8.39,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(C(C)=O)cc1,9.05,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(C)cc1,8.61,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(Cl)cc1,9.73,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(F)cc1,8.14,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(O)cc1,9.98,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc(OC)cc1,8.07,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccc([N+](=O)[O-])cc1,8.8,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1cccc(C)c1,7.64,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1cccc(Cl)c1,7.06,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1cccc(OC)c1,8.38,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1cccc([N+](=O)[O-])c1,7.98,2004.0
CCOC(=O)c1cnc2c(c(C)nn2C)c1Nc1ccccc1,8.23,2004.0
CCOC(=O)c1csc(NC(=O)CN2CCCCC2)n1,8.3,2013.0
CCOC(=O)c1nc2cc(O)c(O)cc2nc1C(=O)NCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3csc(N)n3)[C@H]2SC1,6.0,1992.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,6.2,2000.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc([18F])ccc1-2,0.86,2023.0
CCOC(=O)c1ncn2c1CN([11CH3])C(=O)c1cc(F)ccc1-2,0.86,2023.0
CCOC(=O)c1ncn2c1CN([11CH3])C(=O)c1cc(N=[N+]=[N-])ccc1-2,8.446,2023.0
CCOC1(OCC)C2c3ccccc3C([n+]3ccccc32)C1(C)C,12.2,1995.0
CCOCCNCC(O)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,4.5,1986.0
CCOCCNC[C@H](O)COc1ccc(-c2nc(-c3cccs3)c[nH]2)cc1,4.6,1986.0
CCOCCNCc1cc2cc(S(N)(=O)=O)oc2s1,7.875,1992.0
CCOCc1c[nH]c(-c2ccc(OCC(O)CNCCc3ccc(OC)c(OC)c3)cc2)n1,5.25,1986.0
CCON1CCN/C1=N/c1ccc(C(=O)Nc2ccc(/N=C3\NCCN3OCC)cc2)cc1,7.34,2013.0
CCON1CCN/C1=N/c1ccc(CCc2ccc(/N=C3\NCCN3OCC)cc2)cc1,8.01,2013.0
CCON1CCN/C1=N\c1ccc(NC(=O)Nc2ccc(/N=C3\NCCN3OCC)cc2)cc1,8.27,2013.0
CCOP(=O)(O)CC(=O)N[C@H](CNC(=O)[C@@](C)(Cc1c[nH]c2ccccc12)NC(=O)OC1C2CC3CC(C2)CC1C3)c1ccccc1,6.5,1992.0
CCOP(=O)(OCC)C(C)(C)NCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],6.85,2013.0
CCOP(=O)(OCC)C(C)(C)NCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],6.94,2013.0
CCOP(=O)(OCC)C(C)(C)NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],6.53,2013.0
CCOP(=O)(OCC)C(C)(C)NCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],5.9,2013.0
CCOP(=O)(OCC)C(C)(CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)NCC(C)C.[Br-],5.39,2013.0
CCOP(=O)(OCC)C(C)(N)CCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],5.13,2013.0
CCOP(=O)(OCC)C(N(OC(C)c1ccncc1)C(C)(C)C)C(C)(C)C,4.7,2019.0
CCOP(=O)(OCC)C(NCCCCCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],6.38,2013.0
CCOP(=O)(OCC)C(NCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],6.23,2013.0
CCOP(=O)(OCC)C(NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)(C)C.[Br-],5.63,2013.0
CCOP(=O)(OCC)C(NCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],5.99,2013.0
CCOP(=O)(OCC)C(NCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(C)C.[Br-],5.47,2013.0
CCOP(=O)(OCC)C1(C)CCCN1,7.01,2013.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.2,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6(C)COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.2,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.6,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.4,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,10.1,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,8.5,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.1,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,8.4,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,8.4,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CNC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,10.7,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.1,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,5.2,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.3,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.8,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.6,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,10.5,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,8.8,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.3,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,8.6,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,8.6,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,9.4,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,6.3,2015.0
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.8,2015.0
CCOc1c(Cl)cc(N2CCCCC2)cc1NC(=O)c1cc(C)c(OCCN)c(C)c1,8.75,2008.0
CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,2.63,2018.0
CCOc1cc(C(=O)N2CCC(N3CCCC3)CC2)ccc1Nc1cc2c(cn1)N(C)C(=O)c1ccccc1N2C,9.7,2021.0
CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NS(=O)(=O)c2ccccc2)ccc1OC(C)C,8.9,2013.0
CCOc1cc(C(Nc2ccc3cnccc3c2)C(=O)NS(=O)(=O)c2ccccc2)ccc1OC(C)C,7.8,2013.0
CCOc1cc(CN2CC(NC(=O)c3cncc(C)c3)C2)cc(OCC)c1F,7.19,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(Cl)nc3)CC2)cc(OCC)c1-c1ccc(F)cc1,7.8,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(N)nc3)CC2)cc(OCC)c1-c1ccc(F)cc1,7.86,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(N)nc3)CC2)cc(OCc2ccccc2)c1-c1ccc(F)cc1,7.66,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(N)nc3)CC2)ccc1C,8.27,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC(C)C)nc3)CC2)cc(OCC)c1F,7.84,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC)nc3)CC2)cc(OCC)c1-c1ccc(F)cc1,7.86,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC)nc3)CC2)cc(OCC)c1-c1ccccc1,7.9,2010.0
CCOc1cc(CN2CCC(NC(=O)c3ccc(NC)nc3)CC2)cc(OCC)c1F,7.83,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,7.69,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccccc1,7.74,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-n1ccnc1,7.34,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1C,7.92,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1Cl,7.46,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1F,7.7,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1-c1ccc(C(F)(F)F)cc1,7.96,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1-c1ccc(F)cc1,7.87,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1C,8.08,2010.0
CCOc1cc(CN2CCC(NC(=O)c3cncc(C)c3)CC2)ccc1Cl,7.63,2010.0
CCOc1cc(CN2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,7.72,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(Cl)c(S(N)(=O)=O)cc4o3)CC2)cc(OCC)c1F,7.61,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(Cl)c(S(N)(=O)=O)cc4o3)CC2)ccc1F,7.61,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(Cl)c(S(N)(=O)=O)cc4o3)CC2)ccc1OC,7.92,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(NS(=O)(=O)c5ccccc5)ccc4o3)CC2)ccc1OC,7.72,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(NS(=O)(=O)c5cn(C)cn5)ccc4o3)CC2)ccc1OC,7.91,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)cc(OC2CCOCC2)c1,7.55,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(S(=O)(=O)CC)ccc4o3)CC2)ccc1OC,8.1,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)cc(OCC)c1N,8.28,2009.0
CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)ccc1OC,8.05,2009.0
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc(OC2CCOCC2)c1,7.76,2009.0
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1Cl,7.63,2009.0
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1F,7.79,2009.0
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,8.3,2009.0
CCOc1cc(CN2CCCC(NC(=O)c3cncc(C)c3)CC2)cc(OCC)c1-c1ccc(F)cc1,8.34,2010.0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,6.5,2014.0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCC(=O)N1CCN(C)CC1,6.6,2015.0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN(C)C,7.7,2015.0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN1CCCC1,7.7,2015.0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN1CCN(C)CC1,7.7,2015.0
CCOc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Cl)cn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)OCCN1CCOCC1,5.7,2015.0
CCOc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,7.55,1984.0
CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,9.8,2013.0
CCOc1cc2nccc(Oc3cnc(CC(=O)Nc4n[nH]c(CC)c4C)c(OC)c3)c2cc1OC,6.0,2012.0
CCOc1ccc(-c2ccc(CCCN(C)C)cc2)cc1.Cl,9.82,1999.0
