inchikey,canonical_smiles,name,BBB_label,BBB_pchembl,AChE_label,AChE_pchembl,BChE_label,BChE_pchembl,BACE1_label,BACE1_pchembl,GSK3B_label,GSK3B_pchembl,MAO_A_label,MAO_A_pchembl,MAO_B_label,MAO_B_pchembl,D2_label,D2_pchembl,A2A_label,A2A_pchembl,HT2A_label,HT2A_pchembl,SERT_label,SERT_pchembl,hERG_label,hERG_pchembl,antioxidant_pIC50,n_endpoints_measured,role,sources,clinical_max_phase,atc,disease,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
AAWWARFYZYVELF-OALUTQOASA-N,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@@](C)(CC(F)(F)F)C(=N)N3)c2)cn1,,,,,,,,1.0,8.22,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,503.48,2.798,134.13,3,7,5,2,0.4,0.534
AAWWARFYZYVELF-RBUKOAKNSA-N,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@](C)(CC(F)(F)F)C(=N)N3)c2)cn1,,,,,,,,1.0,6.86,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,503.48,2.798,134.13,3,7,5,2,0.4,0.534
AAXGNXOJOSOUQQ-SANMLTNESA-N,CCCCN(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(Cc2ccccc2)C1=O,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.72,,1,training_label,ChEMBL_37,,,,False,441.58,4.206,65.16,0,4,10,3,0.37,0.473
AAXKYGHMWDRPPR-XYOKQWHBSA-N,COc1ccc(/C=C2\COc3ccccc3C2=O)cc1O,,,,,,,,,,,,,,1.0,6.32,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,True,282.3,3.06,55.76,1,4,2,2,0.118,0.86
AAXNGXBJBIQTNE-IBGZPJMESA-N,CN1C(=N)N[C@](C)(c2sc(-c3cncc(-c4nnc(C5CC5)o4)c3)cc2Cl)CS1(=O)=O,,,,,,,,1.0,6.25,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,478.99,3.406,125.07,2,8,4,3,0.368,0.588
AAXVEMMRQDVLJB-ARJPBXCHSA-N,CC12CCC(=O)C=C1CC[C@H]1[C@@H]3CCC(O)(C(=O)CO)C3(C)C[C@H](O)C12F,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,380.46,1.874,94.83,3,5,2,0,0.81,0.68
AAXVEMMRQDVLJB-IIDSPLMYSA-N,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@H]3CC[C@@](O)(C(=O)CO)[C@]3(C)C[C@H](O)[C@@]12F,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,380.46,1.874,94.83,3,5,2,0,0.81,0.68
AAXVEMMRQDVLJB-QOWBRBCBSA-N,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@H]3CC[C@@](O)(C(=O)CO)[C@]3(C)C[C@H](O)[C@]12F,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,380.46,1.874,94.83,3,5,2,0,0.81,0.68
AAYBHLNWKYXETD-NRFANRHFSA-N,O=S(=O)(c1cccc2ncccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,,,,,,,,,,,,,,,,1.0,8.77,,,1.0,7.92,,,,,,2,training_label,ChEMBL_37,,,,False,508.62,4.938,79.54,0,6,6,4,0.407,0.367
AAYBHLNWKYXETD-OAQYLSRUSA-N,O=S(=O)(c1cccc2ncccc12)N1CCC[C@@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,,,,,,,,,,,,,,,,1.0,8.7,,,1.0,8.3,,,,,,2,training_label,ChEMBL_37,,,,False,508.62,4.938,79.54,0,6,6,4,0.407,0.367
AAYMNPGQEZYHNE-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cc(C)ccc2C)CC1,,,,,,,,,,,,,,,,1.0,7.715,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,395.55,3.644,44.81,1,4,8,2,0.458,0.693
AAYPEOJPXHDVQF-WCQYABFASA-N,CC(C)(C)NC(=O)O[C@@H]1CC[C@H](c2cc(NC(=O)Cc3ccon3)n[nH]2)C1,,,,,,,,,,1.0,7.18,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,375.43,2.74,122.14,3,6,5,2,0.556,0.738
AAYRLSBHIQVGME-UHFFFAOYSA-N,C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(-c3ccccc3)n2)cc1,,,,,,,,,,,,0.0,4.66,0.0,4.84,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,416.48,5.502,44.24,0,4,7,4,0.071,0.373
ABAHFXBQXJPKNX-UHFFFAOYSA-N,Cn1c(-n2nccn2)nc2c(N)nc(CCc3ccccc3)nc21,,,,,,,,,,,,,,,,,,1.0,8.33,,,,,,,,1,training_label,ChEMBL_37,,,,False,320.36,1.311,100.33,1,6,4,4,0.188,0.608
ABAOMGTVATUZIR-UHFFFAOYSA-N,CN1C(=O)C(c2cccc(-c3cncnc3)c2)(c2csc(Cl)c2)N=C1N,,,,,,,,1.0,6.785,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,383.86,2.889,84.47,1,6,3,3,0.111,0.753
ABAOWFCFAADMKA-UHFFFAOYSA-N,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)nc1,,,,,,,,,,,,,,,,,,,,,,1.0,7.28,,,,1,training_label,ChEMBL_37,,,,False,277.37,3.037,40.71,2,2,3,3,0.278,0.772
ABARJWHHNCOEQT-UHFFFAOYSA-N,CNCCC(Oc1cccc2ccccc12)c1ccccc1C,,,,,,,,,,,,,,,,,,,,,,1.0,8.7,,,,1,training_label,ChEMBL_37,,,,False,305.42,4.878,21.26,1,2,6,3,0.238,0.701
ABBGHJJBHAIDHI-MYDTUXCISA-N,COc1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc(C#N)c3)n2)cc1,,,,,,,,,,1.0,7.06,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,472.51,2.792,130.42,3,8,6,3,0.28,0.499
ABBUKNGJXDJYGO-UHFFFAOYSA-N,Clc1cccc(CSc2nnc(-c3ccncc3)o2)c1,,,,,,,,,,1.0,6.09,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,303.77,4.077,51.81,0,5,4,3,0.071,0.68
ABBVFVXUAZLZGA-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)cn2cc(-c3ccco3)nc12,,,,,,,,,,,,,,,,,,1.0,6.28,,,,,,,,1,training_label,ChEMBL_37,,,,False,276.3,3.239,69.35,1,4,2,4,0.0,0.61
ABCASISKWSBLPX-UHFFFAOYSA-N,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1ncccc12,,,,,,,,1.0,7.35,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,421.84,3.467,111.72,2,7,2,3,0.143,0.655
ABDDQTDRAHXHOC-QMMMGPOBSA-N,CNC[C@@H]1OCCc2ccsc21,,,,,,,,,,,,,,,,0.0,4.81,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,183.28,1.581,21.26,1,3,2,1,0.556,0.751
ABDIJUBDZNYCOU-UHFFFAOYSA-N,Cc1cccc(COc2ccc3occc(=O)c3c2)c1,,,,,,,,,,,,,,1.0,7.72,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,266.3,3.68,39.44,0,3,3,3,0.118,0.726
ABEHCBWGIABROV-AJRFNQODSA-N,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCCO3)c2)CCCCC1,,,,,,,,1.0,6.75,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,486.6,4.674,70.59,3,4,9,2,0.536,0.482
ABEPDBZYBNZYGQ-UHFFFAOYSA-N,Fc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1,,,,,,,,,,,,,,1.0,6.18,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,297.33,4.019,42.16,0,4,2,3,0.294,0.716
ABEZBNOKPIPPHW-BEPCFFQHSA-N,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,,,,,,,,1.0,9.15,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,411.48,2.535,115.63,2,9,4,2,0.5,0.794
ABEZBNOKPIPPHW-IJLCECLYSA-N,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,,,,,,,,1.0,8.15,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,411.48,2.535,115.63,2,9,4,2,0.5,0.794
ABFBBIWKGKZQTE-SWKFRHMKSA-N,CCOC(=O)/C(CC(=O)c1cccc2c1C(=O)c1ccccc1C2=O)=N\NC(=S)Nc1ccc(C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,4.387,1,training_label,ChEMBL_DPPH,,,,False,513.58,4.249,113.93,2,7,7,3,0.143,0.124
ABFFVPNTRSSMPE-HHHXNRCGSA-N,CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4[nH]c5ccc(Cl)cc5c4c3)CC2)c2ccccc21,,,,,,,,,,,,,,,,1.0,6.3,,,,,1.0,7.0,,,,2,training_label,ChEMBL_37,,,,False,458.01,6.089,48.13,2,2,3,4,0.321,0.391
ABFKLHVMHUGOBS-GTNSWQLSSA-N,Cc1c(-c2cc3cc(NC(=O)O[C@H]4COC[C@@H]4C)ncc3c(N)c2F)cnc2c1NCCO2,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.55,,1,training_label,ChEMBL_37,,,,False,453.47,3.714,120.62,3,8,3,3,0.348,0.513
ABFMBAYHWWNULS-UHFFFAOYSA-N,N#Cc1c(-c2ccccc2)cc(-c2ccco2)nc1N,,,,,,,,,,,,,,,,,,1.0,7.96,,,,,,,,1,training_label,ChEMBL_37,,,,False,261.28,3.462,75.84,1,4,2,3,0.0,0.766
ABFVBWQMBVYWMV-UHFFFAOYSA-N,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CN3CCCCC3)c1)C2,,,,1.0,6.57,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,381.47,3.876,48.0,0,5,6,2,0.435,0.76
ABGIIXRNMHUKII-DHZHZOJOSA-N,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,,,,,,,,,,,,,,1.0,6.02,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,True,242.71,4.236,17.07,0,1,3,2,0.0,0.581
ABGNOCQONIAVFH-RXBHZZDJSA-N,CC[C@H](NCC1Cc2cccc(c2)CCCCc2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(=O)NCC(C)C,,,,,,,,1.0,6.495,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,556.77,3.443,107.61,3,5,9,2,0.533,0.439
ABGOSOMRWSYAOB-UHFFFAOYSA-N,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,,,,,,,,,,,,,,,,,,1.0,7.55,,,,,,,,1,training_label,ChEMBL_37,,,,False,359.26,5.353,50.7,1,4,3,3,0.278,0.685
ABHDCLDAAZIPMQ-XGAFWQRZSA-N,CCN(CC)C(=O)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1,,,,,,,,,,,,,,,,1.0,6.92,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,357.54,4.045,35.58,1,2,6,1,0.682,0.834
ABHOAXOMMBWABW-UHFFFAOYSA-N,OC(c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,,,,,,,,,,,,,,,,,,,,1.0,7.88,,,,,,1,training_label,ChEMBL_37,,,,False,439.31,4.418,23.47,1,2,5,2,0.4,0.698
ABHVAQKOVOLZPM-QAQDUYKDSA-N,O=CN[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,,,,,,1.0,6.08,,,1.0,7.63,,,,,,2,training_label,ChEMBL_37,,,,False,358.49,1.833,57.7,1,5,6,1,0.7,0.787
ABIKCCYQDZLOLO-GVKMRPKGSA-N,Fc1ccc([C@@H]2C[C@H]2NC[C@H]2CC[C@H](Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,,,,,,,,,,,,0.0,4.68,0.0,4.69,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,496.55,6.191,49.84,2,5,7,3,0.5,0.383
ABIXUHSEHFCQMV-UHFFFAOYSA-N,CCCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CCCOC)c1=O,,,,,,,,,,,,,,,,,,1.0,6.47,,,,,,,,1,training_label,ChEMBL_37,,,,False,342.4,2.0,81.91,1,4,7,3,0.389,0.666
ABJLUTPPUMSFJV-DUXPYHPUSA-N,CN(C/C=C/c1ccc(C(F)(F)F)c(F)c1)Cc1ccc2c(c1)OCCC2,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.7,,1,training_label,ChEMBL_37,,,,False,379.4,5.315,12.47,0,2,5,2,0.333,0.653
ABJMJZMXXWGNOK-UHFFFAOYSA-N,Cn1ncc(-c2ccc3cnc(NC(=O)C4CCC(F)(F)CC4)cc3c2)c1CN1CCC1,,,,,,,,,,1.0,6.9,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,439.51,4.605,63.05,1,4,5,3,0.458,0.631
ABJQKDJOYSQVFX-UHFFFAOYSA-N,Nc1ccc(O)c2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,4.678,1,training_label,ChEMBL_DPPH,,,,False,159.19,2.128,46.25,2,2,0,2,0.0,0.457
ABJSOROVZZKJGI-OCYUSGCXSA-N,O=C(NC(c1ccc(Cl)cc1)c1ccnc(F)c1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.23,,1,training_label,ChEMBL_37,,,,False,586.93,6.127,54.46,1,4,6,3,0.379,0.353
ABKCBHGHCYFDNT-UHFFFAOYSA-N,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.17,,1,training_label,ChEMBL_37,,,,False,428.83,4.211,115.87,1,6,5,3,0.0,0.65
ABKFNWSCLGGDOH-UHFFFAOYSA-N,CCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,,,,,,,,,,,,,,,,,,,,1.0,6.42,1.0,6.74,,,,2,training_label,ChEMBL_37,,,,False,499.49,5.732,40.51,1,3,8,3,0.37,0.403
ABKGTFFKSJEJIQ-FQEVSTJZSA-N,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2CCCOC2)c(=O)n4C)cn1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.57,,1,training_label,ChEMBL_37,,,,False,461.57,3.632,74.41,0,6,7,4,0.423,0.391
ABKVEMFUXMVUSG-WGSAOQKQSA-N,CCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,,,,,,,,,,,1.0,6.08,,,1.0,7.64,,,,,,2,training_label,ChEMBL_37,,,,False,400.57,3.004,57.7,1,5,7,1,0.739,0.762
ABLFQJZRWXQNFZ-UHFFFAOYSA-N,COc1nc(N)c(C#N)c(-c2ccc3c(c2)OCO3)c1C#N,,,,,,,,,,,,,,,,,,0.0,4.51,,,,,,,,1,training_label,ChEMBL_37,,,,False,294.27,1.811,114.18,1,7,2,2,0.133,0.898
ABLMTRUAAOJKSC-UHFFFAOYSA-N,FC(F)(F)c1ccccc1OC(c1cccnc1)C1CCNCC1,,,,,,,,,,,,,,,,,,,,,,1.0,7.11,,,,1,training_label,ChEMBL_37,,,,False,336.36,4.22,34.15,1,3,4,2,0.389,0.908
ABLWHXGNSHTMMJ-UHFFFAOYSA-O,CC(OC[n+]1ccn(C)c1/C=N/O)C1CCCCC1,,,,0.0,4.58,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,266.36,2.064,50.63,1,3,5,1,0.714,0.384
ABMFLIQWDPZTAQ-XBXARRHUSA-N,COc1ccc(/C=C/C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1OC,,,,,,,,,,,,,,,,,,,,,,,,,,4.551,1,training_label,ChEMBL_DPPH,,,,False,366.42,3.263,83.58,3,4,7,3,0.19,0.561
ABMUIKNLWXQBLZ-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1F,,,,1.0,6.48,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,368.45,4.162,49.41,1,3,10,2,0.364,0.506
ABNCFPYCMDGBQM-SFTDATJTSA-N,O=c1c2cc(Cc3ccc(Cl)nc3)c3ccccc3c2ncn1[C@H]1CCCC[C@@H]1O,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.89,,1,training_label,ChEMBL_37,,,,False,419.91,4.665,68.01,1,4,3,4,0.292,0.387
ABNHJZFZKGLSKZ-UHFFFAOYSA-N,CC1C(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)=NN=C1c1ccccc1,,,,,,,,,,,,,,,,1.0,6.48,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,486.61,5.792,31.2,0,5,6,2,0.462,0.484
ABNNLCLVBNJIHE-MGPUTAFESA-N,CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,,,,,,,,1.0,8.75,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,501.39,3.24,111.72,2,7,6,2,0.333,0.465
ABNOJWGKGYSFSX-UHFFFAOYSA-N,COc1cc2cc(C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,,,,1.0,7.55,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,432.61,4.917,44.76,0,5,6,2,0.625,0.48
ABNWTYHEAATIEC-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(Br)ccc3o2)CC1,,,,,,,,,,,,,,,,1.0,7.02,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,486.41,4.536,57.95,1,5,8,3,0.375,0.474
ABNZWLHJBSTFHF-UHFFFAOYSA-N,Nc1nc(N)n2nc(-c3ccco3)nc2n1,,,,,,,,,,,,,,,,,,1.0,6.8,,,,,,,,1,training_label,ChEMBL_37,,,,False,217.19,-0.056,121.15,2,7,1,3,0.0,0.585
ABOGMJLHJDETEP-UGCAPWQASA-N,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCCCc4ccccc4)nc32)[C@H](O)[C@@H]1O,,,,,,,,,,,,,,,,,,1.0,6.49,,,,,,,,1,training_label,ChEMBL_37,,,,False,478.55,1.388,134.42,4,8,8,3,0.44,0.282
ABOIZKMFUAANLN-FDDCHVKYSA-N,CN1C(=N)N[C@](CCC2CCCCC2)(C[C@@H]2CCCN(C(=O)OC(C)(C)C)C2)C1=O,,,,,,,,0.0,4.39,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,420.6,4.119,85.73,2,4,5,0,0.87,0.7
ABOIZKMFUAANLN-WZONZLPQSA-N,CN1C(=N)N[C@](CCC2CCCCC2)(C[C@H]2CCCN(C(=O)OC(C)(C)C)C2)C1=O,,,,,,,,0.0,4.54,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,420.6,4.119,85.73,2,4,5,0,0.87,0.7
ABOKCGLYBDRXTG-ZVAWYAOSSA-N,COc1ccc(CN[C@H]2CC2c2ccccc2)c(C)c1C,,,,,,,,,,,,0.0,4.67,0.0,4.6,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,281.4,3.958,21.26,1,2,5,2,0.368,0.895
ABOSKQBOCJYUER-WYMLVPIESA-N,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCC1,,,,0.0,4.61,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,394.52,4.602,50.8,1,4,10,2,0.375,0.473
ABOTXPKVARXPFD-UHFFFAOYSA-N,Cc1cc(C)n(-c2cc(NC(=O)CN3CCOCC3)nc(-c3ccc(C)o3)n2)n1,,,,,,,,,,,,,,,,,,1.0,8.24,,,,,,,,1,training_label,ChEMBL_37,,,,False,396.45,2.118,98.31,1,7,5,3,0.4,0.705
ABOWDNIHZHLENL-UHFFFAOYSA-N,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.5,,1,training_label,ChEMBL_37,,,,False,526.71,4.897,67.15,0,6,7,4,0.4,0.252
ABOXKYVSSWHNON-UHFFFAOYSA-N,CC(C)(C)c1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.28,,1,training_label,ChEMBL_37,,,,False,350.25,4.116,48.53,0,3,3,3,0.312,0.714
ABOYXIDEOWOTGI-AQYVVDRMSA-N,O=C(CC1(O)CCOCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,,,,,,,,,,,,,,,,1.0,6.51,,,1.0,7.6,,,,,,2,training_label,ChEMBL_37,,,,False,472.63,3.591,80.26,2,6,7,1,0.741,0.631
ABPKHQVFYTVEEG-YDEUYYDZSA-N,C[C@H]1OC(=O)[C@]2(CCC(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.22,,1,training_label,ChEMBL_37,,,,False,480.52,4.133,118.96,1,6,6,2,0.423,0.621
ABPSWEJOHYDZDP-UHFFFAOYSA-N,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1Cl,,,,,,,,,,,,,,,,,,,,,,1.0,6.04,,,,1,training_label,ChEMBL_37,,,,False,253.77,3.608,29.1,1,2,3,1,0.5,0.834
ABPUISDKWNWSIT-BJWYYQGGSA-N,Cc1nnc(-c2ccc3cnc(NC(=O)N4[C@@H]5CC[C@H]4C[C@@H](N)C5)cc3c2)s1,,,,,,,,,,1.0,6.48,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,394.5,3.548,97.03,2,6,2,3,0.4,0.693
ABPUISDKWNWSIT-OSYLJGHBSA-N,Cc1nnc(-c2ccc3cnc(NC(=O)N4[C@@H]5CC[C@H]4C[C@H](N)C5)cc3c2)s1,,,,,,,,,,1.0,6.99,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,394.5,3.548,97.03,2,6,2,3,0.4,0.693
ABPWMVQITAVZCI-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)NCCc2ccc(O)cc2)c2sccc2n1)c1cncc(F)c1,,,,,,,,,,,,,,,,,,1.0,6.52,,,,,,,,1,training_label,ChEMBL_37,,,,False,437.5,4.077,100.03,3,7,7,4,0.182,0.403
ABQLVQSYGVOLAD-UHFFFAOYSA-N,CCCC(=O)Nc1n[nH]c2ncc(-c3ccc4ccccc4c3)cc12,,,,,,,,,,1.0,6.77,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,330.39,4.517,70.67,2,3,4,4,0.15,0.578
ABQXJYQNKYZVQE-UHFFFAOYSA-N,COc1ccc(C2CC(=NO)CC(c3ccc(OC)cc3)N2C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,3.783,1,training_label,ChEMBL_DPPH,,,,False,340.42,4.042,54.29,1,5,4,2,0.35,0.674
ABQYZRZVRIPTPI-UHFFFAOYSA-N,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,263.2,0.487,86.99,1,5,2,2,0.167,0.848
ABRFKTAFRQVZBR-UHFFFAOYSA-N,CCCN(CCC)C1CCc2nc(N)sc2C1,,,,,,,,,,,,,,,,1.0,6.785,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,253.41,2.705,42.15,1,4,5,1,0.769,0.877
ABSJQRQXPUIGHS-BQYQJAHWSA-N,Cn1c(=O)c2c(cc(/C=C/c3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,,,,,,,,,,,,,,1.0,6.32,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,363.34,2.765,48.93,0,2,2,3,0.222,0.703
ABSWGCNVJMJCLU-UHFFFAOYSA-N,COc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cn1,,,,,,,,,,,,,,,,,,1.0,8.35,,,,,,,,1,training_label,ChEMBL_37,,,,False,490.53,0.846,137.77,1,10,6,5,0.348,0.364
ABTANIOYSSLHPL-UHFFFAOYSA-N,O=C(CNCc1ccccc1F)Nc1ccc2nc3n(c(=O)c2c1)CCC3,,,,1.0,6.28,1.0,6.97,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,366.4,2.21,76.02,2,4,5,3,0.25,0.726
ABTMQITXLXSPOI-GOSISDBHSA-N,CCOC(=O)[C@@H](Cc1cc2ccccc2[nH]1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,,,,,,,,,,,,,,,,,,1.0,6.05,,,,,,,,1,training_label,ChEMBL_37,,,,False,470.49,3.339,128.16,2,8,7,6,0.208,0.34
ABTOFZCPUPVFTQ-UHFFFAOYSA-N,Cc1nc2n(c(=O)c1CCN1CCN(c3nccc4sccc34)CC1)CCCC2O,,,,,,,,,,,,,,,,1.0,7.7,,,1.0,7.58,,,,,,2,training_label,ChEMBL_37,,,,False,425.56,2.353,74.49,1,7,4,3,0.5,0.692
ABTRYYRXKMVKDI-VQTJNVASSA-N,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccs2)CCCCC1,,,,,,,,0.0,4.52,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,422.54,3.884,61.36,3,4,8,2,0.5,0.605
ABTUNUDRMBWCBE-GOSISDBHSA-N,Cc1ccc(S[C@H](C)C(=O)NCCCc2ccc(OC(C)C)cc2)cc1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,371.55,5.012,38.33,1,3,9,2,0.409,0.497
ABUDXXYFKLCSKO-UHFFFAOYSA-N,O=C1CCc2ccc(F)cc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,,,,,,,,,,,,,,,,1.0,7.05,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,422.5,3.475,61.34,1,3,5,3,0.417,0.685
ABUXRHQYNOLAJI-NTCAYCPXSA-N,CCN(CC)c1ccc(/C=C/c2cc(N3CCCCC3)c3ccccc3n2)cc1,,,,0.0,4.19,1.0,6.7,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,385.56,6.242,19.37,0,3,6,3,0.346,0.5
