endpoint,task,split,fold,n_test,n_train,n_scaffolds_test,positives_test,roc_auc,pr_auc,mcc,f1,balanced_acc,r2,rmse,mae,spearman,panel
clearance_hepatocyte,regression,scaffold,2,102,918,,,,,,,,0.1681899813460278,44.201139333714416,35.25100467484131,0.4334343164728256,ADME / exposure
clearance_hepatocyte,regression,scaffold,3,102,918,,,,,,,,0.2234469781476027,40.96776786598941,31.06261509713144,0.4120121276956917,ADME / exposure
clearance_hepatocyte,regression,scaffold,4,102,918,,,,,,,,0.1052378171588557,49.21781625952983,37.75143136229239,0.4204868428613822,ADME / exposure
clearance_hepatocyte,regression,scaffold,5,102,918,,,,,,,,0.160960827417761,47.46861797697726,37.23692283034594,0.4103331586316533,ADME / exposure
clearance_hepatocyte,regression,scaffold,6,102,918,,,,,,,,0.2092988968642821,44.265317567766346,31.93254457958799,0.4911815953372297,ADME / exposure
clearance_hepatocyte,regression,scaffold,7,102,918,,,,,,,,0.2478923899529953,44.54722273924584,33.83544719252516,0.421671380833497,ADME / exposure
clearance_hepatocyte,regression,scaffold,8,102,918,,,,,,,,0.1365529817952947,51.02445761750849,40.55013325922535,0.3452994605883664,ADME / exposure
clearance_hepatocyte,regression,scaffold,9,102,918,,,,,,,,0.2178381960725459,45.09419759731127,34.68305018157769,0.4888640938588526,ADME / exposure
clearance_hepatocyte,regression,scaffold,10,102,918,,,,,,,,0.2258937103247662,45.46647281039196,36.1251461706585,0.4159540692166241,ADME / exposure
pgp_substrate,classification,random,1,138,1233,,,0.8681657848324515,0.9237913446310612,0.5408662266165403,0.8235294117647058,0.7685185185185186,,,,,ADME / exposure
pgp_substrate,classification,random,2,137,1234,,,0.8701707097933514,0.919938568201536,0.529446019266156,0.8295454545454546,0.7552785265049415,,,,,ADME / exposure
pgp_substrate,classification,random,3,137,1234,,,0.8504043126684636,0.908946205767484,0.521419081493428,0.8165680473372781,0.7597708894878705,,,,,ADME / exposure
pgp_substrate,classification,random,4,137,1234,,,0.7805480682839174,0.8431394804733706,0.35071154050151,0.7361963190184049,0.6778975741239892,,,,,ADME / exposure
pgp_substrate,classification,random,5,137,1234,,,0.8589398023360287,0.9028745685918864,0.5185533374656054,0.8187134502923976,0.7562893081761006,,,,,ADME / exposure
pgp_substrate,classification,random,6,137,1234,,,0.8933063791554359,0.9386390181624458,0.5601662739643142,0.810126582278481,0.7866127583108715,,,,,ADME / exposure
pgp_substrate,classification,random,7,137,1234,,,0.8636567834681043,0.9088199949488348,0.5329297085590597,0.8255813953488372,0.7622416891284816,,,,,ADME / exposure
pgp_substrate,classification,random,8,137,1234,,,0.8364779874213836,0.885280093526677,0.4675326570426131,0.7878787878787878,0.7359613656783468,,,,,ADME / exposure
pgp_substrate,classification,random,9,137,1234,,,0.8692722371967656,0.91567320512757,0.5999550763701708,0.8452380952380952,0.7999775381850853,,,,,ADME / exposure
pgp_substrate,classification,random,10,137,1234,,,0.8852201257861635,0.9309965015342828,0.521419081493428,0.8165680473372781,0.7597708894878705,,,,,ADME / exposure
pgp_substrate,classification,scaffold,1,138,1233,,,0.8897232353572195,0.9297686328905888,0.6005432711749664,0.8108108108108109,0.80347564900236,,,,,ADME / exposure
pgp_substrate,classification,scaffold,2,137,1234,,,0.826131221719457,0.8650386740854221,0.5605966875507171,0.8390804597701149,0.7755656108597284,,,,,ADME / exposure
pgp_substrate,classification,scaffold,3,137,1234,,,0.7122279129321382,0.7538050084405709,0.3740930431071276,0.6861313868613139,0.6870465215535638,,,,,ADME / exposure
pgp_substrate,classification,scaffold,4,137,1234,,,0.8630952380952381,0.8963761727292316,0.6031320129015073,0.8470588235294118,0.7926587301587301,,,,,ADME / exposure
pgp_substrate,classification,scaffold,5,137,1234,,,0.785809312638581,0.8569749261928277,0.3889838212186915,0.7590361445783133,0.6932372505543237,,,,,ADME / exposure
pgp_substrate,classification,scaffold,6,137,1234,,,0.7832125603864735,0.8788233848013909,0.366910745455542,0.7630057803468208,0.6920289855072463,,,,,ADME / exposure
pgp_substrate,classification,scaffold,7,137,1234,,,0.7588917525773197,0.8958521721600246,0.2693170709312278,0.7540983606557377,0.6431701030927834,,,,,ADME / exposure
pgp_substrate,classification,scaffold,8,137,1234,,,0.8197751322751322,0.8820215783494376,0.4163996156868033,0.7764705882352941,0.7020502645502645,,,,,ADME / exposure
pgp_substrate,classification,scaffold,9,137,1234,,,0.862609649122807,0.8850802285669214,0.5285872647305995,0.8165680473372781,0.755811403508772,,,,,ADME / exposure
pgp_substrate,classification,scaffold,10,137,1234,,,0.7821256038647343,0.8640557133909553,0.398511495687561,0.83,0.6733091787439613,,,,,ADME / exposure
logbb,regression,random,1,106,952,,,,,,,,0.422989889429061,0.4923687724193436,0.369465617695547,0.636387915973214,ADME / exposure
logbb,regression,random,2,106,952,,,,,,,,0.5254406167721544,0.5804842522146005,0.3886410135610371,0.7834507292561899,ADME / exposure
logbb,regression,random,3,106,952,,,,,,,,0.5109982224058321,0.5642214082550798,0.3978027867171264,0.780645184244183,ADME / exposure
logbb,regression,random,4,106,952,,,,,,,,0.6277560701673255,0.4589928146868249,0.3112992384319035,0.7845092661244742,ADME / exposure
logbb,regression,random,5,106,952,,,,,,,,0.626372423402423,0.4064120149777992,0.2887210543710308,0.7635042604310829,ADME / exposure
logbb,regression,random,6,106,952,,,,,,,,0.5588965124303749,0.4817372998833675,0.355594690320162,0.7070468918637779,ADME / exposure
logbb,regression,random,7,106,952,,,,,,,,0.5443230440940905,0.5092507757973948,0.357545589626132,0.7608675408715952,ADME / exposure
logbb,regression,random,8,106,952,,,,,,,,0.6587746602463542,0.4491470987448751,0.3171699861345852,0.811178772630161,ADME / exposure
logbb,regression,random,9,105,953,,,,,,,,0.6973529203406508,0.3686252498747288,0.2738128304015209,0.8385130232823614,ADME / exposure
logbb,regression,random,10,105,953,,,,,,,,0.6007932514361958,0.5043227730663548,0.3594053166463166,0.793663057172314,ADME / exposure
logbb,regression,scaffold,1,106,952,,,,,,,,0.3204255645633799,0.6055916453917902,0.4726997610966951,0.609352918520032,ADME / exposure
logbb,regression,scaffold,2,106,952,,,,,,,,0.4326506194616902,0.5852948185987574,0.4497866558005238,0.6537225093576765,ADME / exposure
logbb,regression,scaffold,3,106,952,,,,,,,,0.1272317731754836,0.6919769899689349,0.4986581054270677,0.4838553656229938,ADME / exposure
logbb,regression,scaffold,4,106,952,,,,,,,,0.4784597205504819,0.5655923199017253,0.4338862777369381,0.7190114971514713,ADME / exposure
logbb,regression,scaffold,5,106,952,,,,,,,,0.5407880071302725,0.5063117502082407,0.3888642994828372,0.7535348644452532,ADME / exposure
logbb,regression,scaffold,6,106,952,,,,,,,,0.6143222955987993,0.5340429857624744,0.3946580114199218,0.8129996777376617,ADME / exposure
logbb,regression,scaffold,7,106,952,,,,,,,,0.3956272201730486,0.5355298801036209,0.4310760951880055,0.6254091801236272,ADME / exposure
logbb,regression,scaffold,8,106,952,,,,,,,,0.5476316231232792,0.4958164802450587,0.3856482273439349,0.7393709940719604,ADME / exposure
logbb,regression,scaffold,9,105,953,,,,,,,,0.5534344716319051,0.4828927882033566,0.3544619718042098,0.7375693508076128,ADME / exposure
logbb,regression,scaffold,10,105,953,,,,,,,,0.5391112675977087,0.4632012855615948,0.3576369383870096,0.7466027526036781,ADME / exposure
kpuu,regression,random,1,57,509,,,,,,,,0.3486912037251813,0.5112462749210628,0.3814151164751748,0.5946857976110224,ADME / exposure
kpuu,regression,random,2,57,509,,,,,,,,0.2866232657257658,0.4512614461185511,0.3348900041906819,0.4990599234211951,ADME / exposure
kpuu,regression,random,3,57,509,,,,,,,,0.4806281960720224,0.45050442870261,0.346328449252676,0.7105477316524984,ADME / exposure
kpuu,regression,random,4,57,509,,,,,,,,0.2861225277240945,0.4910613451901461,0.3470551823257787,0.6032995118706782,ADME / exposure
kpuu,regression,random,5,57,509,,,,,,,,0.3806200172541989,0.5397674047955952,0.3960858504931522,0.5898121680091339,ADME / exposure
kpuu,regression,random,6,57,509,,,,,,,,0.5539639343060241,0.3376423492011046,0.261431824440978,0.677936448377921,ADME / exposure
kpuu,regression,random,7,56,510,,,,,,,,0.3792258032768872,0.4487210827846259,0.3430776242753507,0.5252704934218688,ADME / exposure
kpuu,regression,random,8,56,510,,,,,,,,0.3384258062875194,0.5924832949160755,0.3964054175984085,0.6311544071576088,ADME / exposure
kpuu,regression,random,9,56,510,,,,,,,,0.4384318608302987,0.5105824897521748,0.3996822516704407,0.5550598119194736,ADME / exposure
kpuu,regression,random,10,56,510,,,,,,,,0.5510882070944383,0.454935829427519,0.3509893941432178,0.6808292538369661,ADME / exposure
kpuu,regression,scaffold,1,57,509,,,,,,,,0.1976468707892982,0.4840909475770354,0.3692479093030904,0.4416977268596697,ADME / exposure
kpuu,regression,scaffold,2,57,509,,,,,,,,0.4042373768703674,0.4032019181939776,0.3057203212543034,0.6785228634977142,ADME / exposure
kpuu,regression,scaffold,3,57,509,,,,,,,,0.3689584148775262,0.4840573665794948,0.3916847832138661,0.5489837078492634,ADME / exposure
kpuu,regression,scaffold,4,57,509,,,,,,,,0.5553485637353515,0.4155685891831262,0.2946930610517135,0.6601263372387771,ADME / exposure
kpuu,regression,scaffold,5,57,509,,,,,,,,0.0460005362908328,0.6695805133028757,0.5052849229913225,0.2440820183613127,ADME / exposure
kpuu,regression,scaffold,6,57,509,,,,,,,,0.4147837167194373,0.5471972743471496,0.3970640076028491,0.5881495004473906,ADME / exposure
kpuu,regression,scaffold,7,56,510,,,,,,,,0.3188699761958904,0.5705766951945597,0.4446549763892334,0.5477916196773772,ADME / exposure
kpuu,regression,scaffold,8,56,510,,,,,,,,0.3181378888471395,0.5398742119821511,0.4292417829284041,0.5120238002605999,ADME / exposure
kpuu,regression,scaffold,9,56,510,,,,,,,,0.3144831833307144,0.537736312694878,0.4183276425891408,0.5056489003323049,ADME / exposure
kpuu,regression,scaffold,10,56,510,,,,,,,,0.5863443595924929,0.3176398964226481,0.2497563624181103,0.5654794272590333,ADME / exposure
