inchikey,smiles,cid
ISULLEUFOQSBGY-UHFFFAOYSA-N,O=C1N=NC(=O)N1c1ccccc1,77913
KKKDZZRICRFGSD-UHFFFAOYSA-N,c1ccc(Cn2ccnc2)cc1,77918
QIHKTBRNOLQDGQ-UHFFFAOYSA-N,COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,77955
WSEQXVZVJXJVFP-UHFFFAOYSA-N,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,77995
ULFRLSNUDGIQQP-UHFFFAOYSA-N,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,77997
FTCFXBBBKDOQJA-UHFFFAOYSA-N,c1ccc(NCc2ccccn2)cc1,78027
BHWQEVXICGSHEW-UHFFFAOYSA-N,Cc1cn(C)c(=O)n(C)c1=O,78112
HTLIIBRHXAULMB-UHFFFAOYSA-N,O=c1c2ccccc2nc2n1CCCCC2,78144
SXGZJKUKBWWHRA-UHFFFAOYSA-N,O=S(=O)(O)CCN1CCOCC1,78165
XENQGGFBIYOFES-UHFFFAOYSA-N,O=C(O)C(CO)(c1ccccc1)c1ccccc1,78192
OEPKDBQOTLDTNC-UHFFFAOYSA-N,COCP(=O)(c1ccccc1)c1ccccc1,78203
BHXVYTQDWMQVBI-UHFFFAOYSA-N,O=C(O)c1n[nH]c2ccccc12,78250
YLKPTYMNELPKOL-UHFFFAOYSA-N,CCOC(=O)c1n[nH]c2ccccc12,78251
CDYVTVLXEWMCHU-UHFFFAOYSA-N,CCOC(=O)c1c(N)sc2c1CCCC2,78262
WJZCEFNVWQJNQI-UHFFFAOYSA-N,CCOC(=O)c1cc(CC)sc1N,78263
NZRHOWNFGASHMN-UHFFFAOYSA-N,Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1,78268
IRBFCXHIPZRVJO-UHFFFAOYSA-N,O=C(O)CCCCCN1C(=O)CSC1=S,78379
WFECYQKJNWJCBA-UHFFFAOYSA-N,O=C(CN1CCCCC1)Nc1ccccc1,78402
CSFJHJLPCWAQHC-UHFFFAOYSA-N,Cc1ccc(NCCNc2ccc(C)cc2)cc1,78416
IGWGXOHABPCPHZ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1,78431
UUQHKWMIDYRWHH-UHFFFAOYSA-N,COC(=O)c1c(C)cc(O)c(C)c1O,78435
NYJJPJOPGCYXIF-UHFFFAOYSA-N,CCOc1ccccc1NC(=O)c1ccc2ccccc2c1,78442
FYJKEJZGNQVNLC-UHFFFAOYSA-N,CCOc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,78443
DSUPUOGOCIFZBG-UHFFFAOYSA-N,O=C(O)c1ccccc1C(=O)Nc1ccccc1,78458
WLUMOMGZPNOSOG-UHFFFAOYSA-N,O=C(Nc1cccc([N+](=O)[O-])c1)c1ccccc1,78503
DGVXLHAJVRRLGV-UHFFFAOYSA-N,CCOC(=O)c1sc(N)c(C(=O)OCC)c1C,78537
YRPLTHBJMGSMKH-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])c2ccccc2[n+]1[O-],78545
XVNKRRXASPPECQ-UHFFFAOYSA-N,O=C(Nc1ccccc1)Oc1ccccc1,78644
OXCYAVHGYGKEJY-UHFFFAOYSA-N,O=C(O)c1ccccc1C(=O)c1cccc2ccccc12,78723
UPVUQELOASQBMY-UHFFFAOYSA-N,COC(=O)c1cc(OC)c(OC)c(OC)c1N,78735
HCEIEWYPDCDNNU-UHFFFAOYSA-N,COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],78765
RCPOYMZTZWMPSU-UHFFFAOYSA-N,c1coc(C2OCC3(CO2)COC(c2ccco2)OC3)c1,78793
LVUQCTGSDJLWCE-UHFFFAOYSA-N,O=C1CCCN1Cc1ccccc1,79176
NCEFXZOXIZTTOJ-UHFFFAOYSA-N,CC[n+]1c(C)sc2cc(C)ccc21,79188
UAWMVMPAYRWUFX-UHFFFAOYSA-N,O=C(O)c1ccc(Cl)nc1,79222
LPCGITYWEFRRFS-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1c1cccc2ccccc12,79252
MAKQREKUUHPPIS-UHFFFAOYSA-N,N#Cc1cnn(-c2ccccc2)c1N,79256
QYCSNMDOZNUZIT-UHFFFAOYSA-N,NN=C(c1ccccc1)c1ccccc1,79304
XOXCBXRQHPLFNA-UHFFFAOYSA-N,CNC(=O)Nc1ccc(Cl)cc1,79309
PKXDNBNSQBZKFO-UHFFFAOYSA-N,O=C(O)c1ccc(S(=O)(=O)c2ccccc2)cc1,79322
DSSKDXUDARIMTR-UHFFFAOYSA-N,COC(=O)c1ccc(C(=O)OC)c(N)c1,79336
KEVOWRWHMCBERP-UHFFFAOYSA-N,Cc1ccc(NCc2ccccc2)cc1,79403
GBUMEGLMTNAXOM-UHFFFAOYSA-N,O=C(CCCc1ccccc1)c1ccccc1,79413
XRWGZDGUXYNIOS-UHFFFAOYSA-N,O=C(O)c1cc(Cl)c2ccccc2c1O,79416
ODBZGVNPNRYIIU-UHFFFAOYSA-N,CC(=O)Nc1cc(-c2ccccc2)ccc1O,79419
BYXCFUMGEBZDDI-UHFFFAOYSA-N,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,79437
LNYTUARMNSFFBE-UHFFFAOYSA-N,CCN(CC)c1ccc(C(=O)O)cc1,79480
BHAQEKYGTIQOGF-UHFFFAOYSA-N,CCOC(=O)c1cnc2cc(C)ccn2c1=O,79493
COYLNHITVXBZPK-UHFFFAOYSA-N,COc1cccc(C2(C#N)CCN(C)CC2)c1,79580
XJEVFFNOMKXBLU-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(N)cc1,79617
OVUWQJVYJRQMSC-UHFFFAOYSA-N,CCOC(=O)c1cnc(SCC)[nH]c1=O,79655
QEHKQNYBBLCFIJ-UHFFFAOYSA-N,Nc1[nH]ncc1-c1ccccc1,79703
XRAMJHXWXCMGJM-UHFFFAOYSA-N,COC(=O)CCc1ccc(O)cc1,79706
ZZLZXZFVVOXVRG-UHFFFAOYSA-N,Cc1nc2cc(C)c(C)cc2s1,79765
CUKXRHLWPSBCTI-UHFFFAOYSA-N,Nc1ccc(Br)cc1C(=O)O,79858
YWNXHTNWOQHFRL-UHFFFAOYSA-N,Nc1ccccc1-c1nc2ccccc2[nH]1,79869
FQNKTJPBXAZUGC-UHFFFAOYSA-N,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,79878
OACGSLLKFCMXSX-UHFFFAOYSA-N,NNC(=O)c1cccc(O)c1,79889
CWILMKDSVMROHT-UHFFFAOYSA-N,CC(=O)c1ccc2c(ccc3ccccc32)c1,80060
BYQWRZGQEZAOPQ-UHFFFAOYSA-N,COc1ccc2c(c1O)C(=O)c1ccccc1C2=O,80103
GDMZHPUPLWQIBD-UHFFFAOYSA-N,Nc1ccccc1-n1cccc1,80123
JZDBKFVASLJURR-UHFFFAOYSA-N,O=C1Nc2ccccc2CCc2ccccc21,80146
AIJTZIFDVSTZPB-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,80185
FZEDJUVQMGBVRC-UHFFFAOYSA-N,CC(=O)c1cnn(-c2ccccc2)c1C,80207
MVOYJPOZRLFTCP-UHFFFAOYSA-N,Cn1c(=O)[nH]c2nc[nH]c2c1=O,80220
ICKFFNBDFNZJSX-UHFFFAOYSA-N,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,80311
WLJSUJOESWTGEX-UHFFFAOYSA-N,Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1,80414
QRUWUSOUUMPANJ-UHFFFAOYSA-N,Nc1ccc(Cc2ccc(N)c(C(=O)O)c2)cc1C(=O)O,80444
ZZUQWNYNSKJLPI-UHFFFAOYSA-N,O=C(O)CSc1nc2ccccc2s1,80525
UTMDJGPRCLQPBT-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2n[nH]nc12,80533
JIHOMPVYRSEHKW-UHFFFAOYSA-N,CC(=O)Nc1ccc(Oc2ccccc2)cc1,80579
FQPOVZIKEBLFNG-UHFFFAOYSA-N,O=C(O)COc1ccc(C(=O)c2ccccc2)cc1,80609
YOLYJTSQMGIQOP-UHFFFAOYSA-N,Nc1ccccc1SCc1ccccc1,80616
DCNLNHPQCXZOHD-UHFFFAOYSA-N,O=C(O)CCC(=O)CCC(=O)c1ccccc1,80634
VIUTVHGOAOMQHY-UHFFFAOYSA-N,COc1cc(N)c(Cl)cc1NC(=O)c1ccccc1,80727
SGPLAXFUDTWHRS-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(N2CCCCC2)cc1,81049
COCFIBRMFPWUDW-UHFFFAOYSA-N,Cc1cc(N)c2ccccc2n1,81116
OPECBHGHSFBITB-UHFFFAOYSA-N,O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,81124
HUDSSSKDWYXKGP-UHFFFAOYSA-N,c1ccc(Nc2ccccn2)cc1,81130
JWGBOHJGWOPYCL-UHFFFAOYSA-N,CC(=O)c1ccc2c(c1)Nc1ccccc1S2,81131
MGBDANYXBKROBW-UHFFFAOYSA-N,Cn1c(N)c(N=O)c(=O)n(C)c1=O,81133
MVCLSAMNMAWXFQ-UHFFFAOYSA-N,O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,81146
GQHTUMJGOHRCHB-UHFFFAOYSA-N,C1CCC2=NCCCN2CC1,81184
NIPKIXLTWQXXEE-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(Nc2ccccc2)nc1,81268
RJFYXEGJMSZKIR-UHFFFAOYSA-N,Cn1cc2ccc([N+](=O)[O-])cc2n1,81289
CQZDWYYGOZOTHY-UHFFFAOYSA-N,O=C(O)c1nc2ccccc2nc1C(=O)O,81342
DQULIMIQTCDUAN-UHFFFAOYSA-N,CCCCOC(=O)c1cccnc1,81353
FVSUYFWWFUVGRG-UHFFFAOYSA-N,NC(=O)Nc1cccc2ccccc12,81387
DJGNUBADRQIDNQ-UHFFFAOYSA-N,O=Cc1c[nH]c2ccc(OCc3ccccc3)cc12,81398
KRQSKMDJMSKNLA-UHFFFAOYSA-N,c1ccc(CNCCN2CCNCC2)nc1,81406
KEJFADGISRFLFO-UHFFFAOYSA-N,Nc1ccc2cn[nH]c2c1,81423
YPXGHKWOJXQLQU-UHFFFAOYSA-N,CCOC(=O)c1cn[nH]c1N,81472
WXEZZUDLDARSKV-UHFFFAOYSA-N,Cc1cccc(NCCNc2cccc(C)c2)c1,81493
DMGVRXGFVGFXGC-UHFFFAOYSA-N,COc1ccc(C=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,81543
GUHSDYKJSKLWJF-UHFFFAOYSA-N,N#CCc1nn(-c2ccccc2)c(N)c1C#N,81585
SEULWJSKCVACTH-UHFFFAOYSA-N,c1ccc(-n2ccnc2)cc1,81595
YBRIFDNEMBTBMJ-UHFFFAOYSA-N,CN(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,81656
JMLIBSAYWRQXIV-UHFFFAOYSA-N,COc1ccc(-c2nc3ccccc3nc2-c2ccc(OC)cc2)cc1,81660
YTAILAZJMHRYOR-UHFFFAOYSA-N,OC(CN1CCOCC1)CN1CCOCC1,81670
YZKQBUWNKRTZQC-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1NC1CCN(Cc2ccccc2)CC1,81675
KSNVFCJUBJUTPF-UHFFFAOYSA-N,CCOC(=O)c1c(C)oc2ccc(O)cc12,81704
BLLFPKZTBLMEFG-UHFFFAOYSA-N,O=C1C=CC(=O)N1c1ccc(O)cc1,81734
HXZRLUTUNSQNCG-UHFFFAOYSA-N,O=C1CCCCCN1C(=O)c1cccc(C(=O)N2CCCCCC2=O)c1,81857
QKHKQJWODBAIMN-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1c1ccc(Cl)cc1,81867
UGFMJBRXTRUGJC-UHFFFAOYSA-N,CN1C(=O)C(c2ccccc2)C(=O)N(C)C1=O,81873
RDBLNMQDEWOUIB-UHFFFAOYSA-N,Cc1ccc2oc(-c3ccccc3)nc2c1,81919
MHGIJXSAUHOIDU-UHFFFAOYSA-N,CC(=O)Nc1cccc(N(C)C)c1,81988
FJBSMQDCNWGUEC-UHFFFAOYSA-N,CCOC(=O)C(C(=O)OCC)C(=O)c1cc(OC)c(OC)c(OC)c1,81994
AAJQTWWVKREOQP-UHFFFAOYSA-N,O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,82011
SOHLZANWVLCPHK-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(CC(=O)OCc1ccccc1)C(=O)O,82036
KECOIASOKMSRFT-UHFFFAOYSA-N,Nc1cc(S(=O)(=O)c2ccc(O)c(N)c2)ccc1O,82047
DBZGWWBWDYGSRA-UHFFFAOYSA-N,CC1=CCP(=O)(c2ccccc2)C1,82053
OODSXPZTBWKLTE-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(Oc2ccc(S(N)(=O)=O)cc2)cc1,82054
BSNHKSUAAMJXBB-UHFFFAOYSA-N,CCOC(=O)c1c(C)[nH]c2ccc(O)cc12,82073
ZFCFFNGBCVAUDE-UHFFFAOYSA-N,N#CCS(=O)(=O)c1ccccc1,82077
NJBWORPRIRNTLH-UHFFFAOYSA-N,CCOC(=O)CS(=O)(=O)c1ccccc1,82078
XSFJVAJPIHIPKU-XWCQMRHXSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,82153
GAIQQJIMVVUTQN-UHFFFAOYSA-N,CC(=O)c1ccc(-n2ccnc2)cc1,82316
XNLOIFUGGCCEQX-UHFFFAOYSA-N,COc1ccc(-n2ccnc2)cc1,82328
SYRKOPHMPLPLPQ-UHFFFAOYSA-N,O=c1oc(-c2ccccc2NS(=O)(=O)c2ccc3ccccc3c2)nc2ccccc12,82379
OTEFEXJNJQIESQ-UHFFFAOYSA-N,O=C(NCCCN1CCOCC1)c1cc2ccccc2cc1O,82414
FHOZTGQNSUZCIN-UHFFFAOYSA-N,CC(C)(C)c1ccc(Oc2ccc(N)cc2)cc1,82498
JMMLZWNYIVVPOH-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccccc1,82516
ZSMKPYXVUIWTCT-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)Nc2cccc3cccnc23)cc1,82533
DIELDZAPFMXAHA-UHFFFAOYSA-N,O=C1C=C(c2ccccc2)CCC1,82567
LTEUXHSAYOSFGQ-UHFFFAOYSA-N,Nc1nnc(C(F)(F)F)s1,82634
KIHGYZTVBURVBA-UHFFFAOYSA-N,CC(=O)N1C(=O)N(C(C)=O)C2C1N(C(C)=O)C(=O)N2C(C)=O,82717
JJVJYPSXZCEIEQ-UHFFFAOYSA-N,COc1ccc(C(=O)c2ccc(Cl)cc2)cc1,82719
FNUATPIDZQSFPD-UHFFFAOYSA-N,CCCCCc1nc2c(c3c1CCCC3)CCCC2,82749
TUWARWGEOHQXCO-UHFFFAOYSA-N,COc1ccc2[nH]cc(C=O)c2c1,82758
JNMYHXDAWVTDMS-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,82980
WHIXQFSPEDIMGL-UHFFFAOYSA-N,CC1=NN(c2ccc(Cl)cc2)C(=O)C1,83055
QZNPXKRALPFXPR-UHFFFAOYSA-N,O=C(Nc1ccccn1)c1cccnc1,83187
CUUCCLJJOWSASK-UHFFFAOYSA-N,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1,83213
WOFNMZNJGZJHJO-UHFFFAOYSA-N,CCCC(=O)c1ccc(-c2ccccc2)cc1,83235
WGEUSFXLHJRECP-UHFFFAOYSA-N,Cc1cc(C)n(C(=O)COc2ccc(Cl)cc2Cl)n1,83258
IAXFBMUDERBERN-UHFFFAOYSA-N,CCOC(=O)C(=CNc1cccc(C)n1)C(=O)OCC,83264
XOZLRRYPUKAKMU-UHFFFAOYSA-N,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,83592
PRAFLUMTYHBEHE-UHFFFAOYSA-N,Cc1cc(=O)cc(C)[nH]1,83609
UAUJDKBNVRSJBD-UHFFFAOYSA-N,CN(C)CC(c1ccccc1)c1ccccc1,83631
CNRPDCKHCGUKDK-UHFFFAOYSA-N,O=C1c2cccc(Sc3ccccc3)c2C(=O)c2c(Sc3ccccc3)cccc21,83650
FBHPRUXJQNWTEW-UHFFFAOYSA-N,Cc1nccn1Cc1ccccc1,83699
QOQQUXGKXVOXTH-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(Cl)cc1[N+](=O)[O-],83773
PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,83932
OZWKMVRBQXNZKK-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,84003
AGOYDEPGAOXOCK-KCBOHYOISA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,84029
ZJRBRKUGRKKZOO-UHFFFAOYSA-N,OCc1ncccc1O,84169
RUMMFSKZAJIGOV-UHFFFAOYSA-N,c1ccc(-c2nnc(-c3ccco3)o2)cc1,84193
RJQUHEYNLDNJLN-UHFFFAOYSA-N,COC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,84224
KMQFYNLYTMIJPI-UHFFFAOYSA-N,N#Cc1cccnc1Oc1ccccc1,84242
IBIPGYWNOBGEMH-DILZHRMZSA-N,CC(=O)OCC1=C[C@@H]2OC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]1[C@@H]32,84298
OWEYKIWAZBBXJK-UHFFFAOYSA-N,Oc1ccc(C(=C(Cl)Cl)c2ccc(O)cc2)cc1,84677
BPVFSHVFYDLETP-UHFFFAOYSA-N,COn1c(-c2ccccc2)c(C=O)c2ccccc21,84728
NLRXQZJJCPRATR-LYYZXLFJSA-N,OC[C@H]1O[C@@H](Oc2ccc3cc(Br)ccc3c2)[C@H](O)[C@@H](O)[C@H]1O,84995
IPBVFYCAVIISQF-UHFFFAOYSA-N,CC(=O)Nc1ccc2cc3ccc(NC(C)=O)cc3nc2c1,85070
ZQEBQGAAWMOMAI-ZETCQYMHSA-N,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,85083
GPTOAZYKFYMYMW-UHFFFAOYSA-N,Cc1cc(C(N)=O)c2ccccc2n1,85122
GOSUFRDROXZXLN-UHFFFAOYSA-N,O=c1[nH][nH]c(=O)n1-c1ccccc1,85229
AYJIUOZKKTUKKD-UHFFFAOYSA-N,CCOC(=O)c1cnn(-c2ccccc2)c1N,85270
RETREZSKHMFVCD-UHFFFAOYSA-N,Cc1ccc(-c2nc3cc(C)ccc3o2)cc1,85307
GHKBOCAECRMABJ-UHFFFAOYSA-N,C1CN(c2nc(N3CCOCC3)nc(N3CCOCC3)n2)CCO1,85361
WVIPTGNFFZTKHS-UHFFFAOYSA-N,Cc1c(C#N)c(O)[nH]c(=O)c1N=Nc1ccc(S(N)(=O)=O)cc1,85485
GYOVQZDXSHTPBS-UHFFFAOYSA-N,O=[N+]([O-])c1cc(Cl)ccc1Nc1ccccc1,85511
DUWWHGPELOTTOE-UHFFFAOYSA-N,COc1cc(OC)c(NC(=O)CC(C)=O)cc1Cl,85565
XBSQQVJXPODPRW-UHFFFAOYSA-N,CC12CCC(O)CC1=CCC1C2CCC2(C)C1CCC21CCC(=O)O1,85659
UTTCOAGPVHRUFO-UHFFFAOYSA-N,OC1CCCN(Cc2ccccc2)C1,85773
MWZPYQLYZXTCLZ-UHFFFAOYSA-N,N#CC(c1ccccc1)N1CCOCC1,85812
FFBHHRZLHWDGQN-UHFFFAOYSA-N,COc1ccc(C(C#N)N2CCOCC2)cc1,85814
TVVRFUOKLKGUKT-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C2OC12,85844
NISLLQUWIJASOV-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1,86307
KYCISTYRQNEVDL-UHFFFAOYSA-N,Cc1nc2cc(Cl)c(Cl)cc2n1CCCO,86310
YWTYJOPNNQFBPC-UHFFFAOYSA-N,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,86418
NGKZFDYBISXGGS-UHFFFAOYSA-N,CNCCc1ccc(O)c(O)c1,86470
ZAKOWWREFLAJOT-CEFNRUSXSA-N,CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,86472
PVXJBKOQPCPILX-UHFFFAOYSA-N,COc1cccc(OCC(O)CO)c1,86515
ZLODOCHSFJATAJ-UHFFFAOYSA-N,O=C1c2ccccc2C(O)N1c1ccccc1,86670
OZWUITKBAWTEAQ-UHFFFAOYSA-N,CC(C(=O)O)N1C(=O)c2ccccc2C1=O,86884
OGNCVVRIKNGJHQ-UHFFFAOYSA-N,c1cc(CCCc2ccncc2)ccn1,87019
INCJNDAQNPWMPZ-UHFFFAOYSA-N,COc1ccc(C(N)=O)cc1N,87135
ZYHNHJAMVNINSY-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2nc(N)sc2c1,87152
UIKGLXJNZXSPGV-UHFFFAOYSA-N,Cc1nnc(N)nc1C,87163
WKPUJZVCZXWKCK-UHFFFAOYSA-N,CCCC(=O)Oc1ccc2c(C)cc(=O)oc2c1,87247
MZPDVYDLHYUTQS-UHFFFAOYSA-N,Cc1ccc(N)c(C(=O)c2ccccc2)c1,87335
FZHZQHNKCPJTNQ-UHFFFAOYSA-N,O=C1NCCc2c1[nH]c1ccccc21,87371
PWARHDUWOJUADN-UHFFFAOYSA-N,COc1ccc2[nH]c3c(c2c1)CCNC3=O,87372
VMLRQKQUOMJJAN-UHFFFAOYSA-N,CN(C)CCCC1(O)c2ccccc2C=Cc2ccccc21,87418
MARUHZGHZWCEQU-UHFFFAOYSA-N,c1ccc(-c2nn[nH]n2)cc1,87425
JWCPZKNBPMSYND-UHFFFAOYSA-N,CC(C)OC(=O)c1ccc(N)cc1,87470
YMQOKTHPONOAKK-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1N,87500
GNMDORSUZRRMFS-UHFFFAOYSA-N,COc1ccc(C(=O)CC(=O)c2ccc(OC)cc2)cc1,87596
CXZFEQORZDGYOV-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)[nH]n2cnnc12,87710
ZLUIDXRFWSPPCC-UHFFFAOYSA-N,O=c1cccc(-c2ccccc2)[nH]1,87889
KXYBYRKRRGSZCX-UHFFFAOYSA-N,Cn1cc(C=O)c2ccccc21,87894
XBTOSRUBOXQWBO-UHFFFAOYSA-N,Nc1ccc2[nH]ncc2c1,88012
VFHSJTHAMJFUCK-UHFFFAOYSA-N,CC(=O)Nc1cccc(Cl)c1C(=O)O,88044
IMPIIVKYTNMBCD-UHFFFAOYSA-N,O=Cc1ccccc1Oc1ccccc1,88060
WRYFTNYOWKAAGV-UHFFFAOYSA-N,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1ccccc1,88168
QOKBZTDZIZMTMS-UHFFFAOYSA-N,Cc1[nH]c(=O)[nH]c1C(=O)CCCCC(=O)O,88309
ANHQLUBMNSSPBV-UHFFFAOYSA-N,O=C1COc2cccnc2N1,88499
BUBRFWDEAVIFMV-UHFFFAOYSA-N,Clc1ccc(-c2ccccc2)nn1,88515
QXAMGWKESXGGNV-UHFFFAOYSA-N,CCN(CC)c1ccc2ccc(=O)oc2c1,88598
GJFNRSDCSTVPCJ-UHFFFAOYSA-N,CN(C)c1cccc2cccc(N(C)C)c12,88675
XMUUGQPZYBWERT-UHFFFAOYSA-N,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccccc1,88678
FQIUCPGDKPXSLL-UHFFFAOYSA-N,O=C(O)c1cncc(Br)c1,88707
DUAGQYUORDTXOR-GPQRQXLASA-N,C=C[C@@H]1C2=CCOC(=O)C2=CO[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,88708
LKIMDXQLHFCXQF-UHFFFAOYSA-N,COc1ccc[nH]c1=O,88731
XZYQBYQGHHGXBC-UHFFFAOYSA-N,Nc1ccc(-c2nc3ccccc3o2)cc1,88733
GAJJRTVBAXALLD-UHFFFAOYSA-N,CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1c1ccccc1,88738
VITGGSSBWKUFGR-UHFFFAOYSA-N,NC(=O)CCn1ccc2ccccc21,88755
XFLNVXUSNWPNOC-UHFFFAOYSA-N,c1ccc(SCCc2ccncc2)cc1,88779
JRFZSUMZAUHNSL-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,88881
UDSJPFPDKCMYBD-UHFFFAOYSA-N,Cc1nc(C)c(C(=O)Nc2ccccc2)s1,88916
WSVGZFWJCRPWAG-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,88976
VSOJKDUWYQCWFM-UHFFFAOYSA-N,O=C1NCCc2cc3c(cc21)OCO3,89047
MCTRZKAKODSRLQ-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,89082
WOCXQMCIOTUMJV-UHFFFAOYSA-N,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],89105
VOMRTQQGXWPTJK-UHFFFAOYSA-N,Cc1nn(-c2ccccc2)c(C)c1C=O,89179
WPFYQSJKOJNEMK-UHFFFAOYSA-N,Cc1ccccc1N1C(=O)C2C3CCC(O3)C2C1=O,89372
BVMBLTCSAVCYFW-UHFFFAOYSA-N,Cc1ccc(NCC(O)C(O)C(O)CO)c(N=Nc2ccccc2)c1C,89417
WKPDXBXNJWWWGQ-UHFFFAOYSA-N,NCCc1c[nH]c2ccc(OCc3ccccc3)cc12,89576
SNICXCGAKADSCV-JTQLQIEISA-N,CN1CCC[C@H]1c1cccnc1,89594
QCRNCCIQUTVWLT-UHFFFAOYSA-N,Clc1ccc(CNc2ccccn2)cc1,89881
WIJQCPIRWXSWQG-UHFFFAOYSA-N,Nc1nsc2ccccc12,89966
VXGOQVMIGNMUGC-UHFFFAOYSA-N,Cc1cccc2nc3ccccc3cc12,89973
CENBTULRDDPOGR-UHFFFAOYSA-N,Cc1ccc2ncccc2c1[N+](=O)[O-],90009
CFJMRBQWBDQYMK-UHFFFAOYSA-N,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,90010
GQZVPBYGGIQINZ-UHFFFAOYSA-N,O=C(O)c1c[nH]c2c(C(F)(F)F)cccc2c1=O,90260
UDRWADJLLWWJOE-UHFFFAOYSA-N,O=c1cc[nH]c2c(C(F)(F)F)cccc12,90261
NCPLWPQEVIBZKJ-UHFFFAOYSA-N,O=C(NCCO)c1ccccc1O,90407
WQJFIWXYPKYBTO-UHFFFAOYSA-N,O=C(O)Cn1ccc2ccccc21,90448
KMPWYEUPVWOPIM-QAMTZSDWSA-N,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,90454
