inchikey,smiles,cid
ASYDYDUJMFZFGW-UHFFFAOYSA-N,CCCCn1c(SCC(=O)N2CCCc3ccccc32)nc2c1c(=O)n(C)c(=O)n2C,645899
SAARVUYQAWRCGF-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CSc1nnc(-c2ccncc2)n1Cc1ccco1,645900
GVDAJYKLSRPVEF-UHFFFAOYSA-N,O=C(OCC#CCSc1nnc(-c2ccccc2)o1)c1ccco1,645902
XOSJSICJQPNIPW-UHFFFAOYSA-N,Cc1cc(NC(=O)CCC(=O)N(c2ccccc2)C(C(=O)NCC2CCCO2)c2cccnc2)no1,645903
MFFWEFPNGDBSLN-UHFFFAOYSA-N,O=C(O)C1CC=CCC1C(=O)N1CCCC1,645904
ISGASCAITPUQMX-UHFFFAOYSA-N,O=S(=O)(c1cccs1)n1cccn1,645905
TVVJNMVNBSSYOP-UHFFFAOYSA-N,COCCn1nnnc1C(c1ccc2ncccc2c1)N1CCc2ccccc21,645906
AWGDXIMSCLMKBZ-UHFFFAOYSA-N,CCCCc1nc2ccccc2c(C(=O)O)c1C,645907
DACDWRDRZWTTNX-UHFFFAOYSA-N,COCCn1c(SCC(=O)Nc2cccc(C(=O)OC)c2)nc2ccccc2c1=O,645908
RJGQEQSBRVFDOB-UHFFFAOYSA-N,CCN(CC)C(=O)CSc1nnc(-c2cccc(OC)c2)o1,645909
ZZYNQNSYORMWBN-UHFFFAOYSA-N,N#CCCCn1c(-c2ccccc2)noc1=O,645910
CIKXGYIOHPGCIG-UHFFFAOYSA-N,CCc1nnc(SCc2ccc(OC(C)C)cc2)n1N,645911
KPBUVOHCNAGXHK-UHFFFAOYSA-N,CCc1ccc2[nH]c(=O)c(CN(CCN3CCOCC3)C(=O)Nc3ccccc3F)cc2c1,645912
HFDSZQNLTGBXCC-UHFFFAOYSA-N,O=C(COC(=O)c1ccco1)NCc1ccco1,645913
GRWGCNYYLRFRIY-UHFFFAOYSA-N,COC(=O)CSc1nnc(CNc2ccc(Cl)cc2)n1Cc1ccccc1,645914
LWSHJISLKCFUMH-UHFFFAOYSA-N,CC(C)OC(=O)CSc1ncnc2c1cnn2-c1ccccc1,645916
XGPYITFXUSFDLU-UHFFFAOYSA-N,COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)N4CCOCC4)nc3n2)cc1,645917
IZKOOKHGCPJSNC-UHFFFAOYSA-N,O=C(NC1CCCCC1)C1CCN(C(=O)NCc2ccccc2)CC1,645918
QPNCUBGFAWVDPS-UHFFFAOYSA-N,COC(=O)Cn1c(C)c(C(C)=O)c(C(C)=O)c1C,645919
MAAFEGGFRHXHRR-UHFFFAOYSA-N,COc1cccc(C(c2nnnn2C(C)(C)C)N2CCN(C3CCCCC3)CC2)c1OC,645920
NDRCVUONWHZQCH-UHFFFAOYSA-N,COc1cc(C(=O)N2CCN(C(=O)C(Cc3cc(C)ccc3C)NC(C)=O)CC2)cc(OC)c1OC,645921
UVJZXDZJJZOVSN-UHFFFAOYSA-N,Cc1nnc(SCCCN2C(=O)c3ccccc3C2=O)o1,645922
YPIHJUGHBJHIDK-UHFFFAOYSA-N,CCCCC(CC)C(=O)Nc1ccc(Cl)cn1,645923
SVTLFNUHRVJTSE-UHFFFAOYSA-N,c1ccc(Cn2nnc3c(NCCN4CCOCC4)ncnc32)cc1,645924
YCRNWOFQMMEWBU-UHFFFAOYSA-N,COc1cc(C(=O)Nc2ccc(NC(=O)C3CC3)nc2)cc(OC)c1OC,645925
CQJWMVQUXRHEJA-UHFFFAOYSA-N,CC(=O)Nc1ccc(OCC(O)CN2CCN(c3cc(Cl)ccc3C)CC2)cc1,645926
HDKCHBKLSJBNRA-UHFFFAOYSA-N,CCc1cccc(CC)c1NC(=O)CSc1nnc(C(C)C)n1CC,645927
WTPGPDCZFKGANR-UHFFFAOYSA-N,COc1cccc(NC(=O)N2CCCC(C(=O)Nc3ccccc3OC)C2)c1,645928
MNGCQUDHTCPCOS-UHFFFAOYSA-N,CC(C)(C)NC(=O)CSc1nnc(Cc2ccc3c(c2)OCO3)n1C1CCCCC1,645929
VUFMASCGMANIAG-UHFFFAOYSA-N,CCOC(=O)c1ccccc1NC(=O)CSc1nnnn1C1CCCCC1,645930
HXQWLCLDEMCFDU-UHFFFAOYSA-N,CC(=O)N1C(=O)N(C)C2C1N(C(C)=O)C(=O)N2C,645931
AGIFALHCQZDFTE-UHFFFAOYSA-N,COc1ccccc1CN(CC(=O)NCc1ccco1)C(=O)CNS(=O)(=O)c1ccc(C)cc1,645932
OXDBWPJPMNEXRQ-UHFFFAOYSA-N,CCOc1ccc(C(=O)NC2CCN(S(C)(=O)=O)CC2)cc1,645933
KDCCBRGOGBCOBT-UHFFFAOYSA-N,O=C(Nc1ccccc1)NC1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,645934
KBILALRXGGVNQR-UHFFFAOYSA-N,O=C(Cc1ccccc1)N1CCN(Cc2c[nH]c3ccccc23)CC1,645935
CYMMKSIBFVNHHV-UHFFFAOYSA-N,CCC(C)(C)NC(=O)C(c1cccnc1)N(CCOC)C(=O)Cn1nnc2ccccc21,645936
VUAUUHBVOHBNMC-UHFFFAOYSA-N,O=C(CSc1nnc(CCc2nc3ccccc3[nH]2)n1-c1ccccc1)NCc1ccco1,645937
INTZCBCTOAVMHU-UHFFFAOYSA-N,COc1ccc(C(=O)Cn2nnc(-c3ccc(N4CCOCC4)cc3)n2)cc1OC,645938
RWGYTWUWBNWSAQ-UHFFFAOYSA-N,COc1ccc(OC)c(-c2csc(N(Cc3ccco3)C(=O)c3cccs3)n2)c1,645939
VVKQEVQDEIQSIY-UHFFFAOYSA-N,Cc1nc(SCC(=O)N2CCC(C(N)=O)CC2)n[nH]1,645940
DDCQXMPQZLNMRL-UHFFFAOYSA-N,O=C(NCCNC(=O)c1cccs1)c1ccco1,645943
UURGQMGVBGIYKK-UHFFFAOYSA-N,O=C(COc1ccccc1)N1CCN(CC2CC3C=CC2C3)CC1,645954
ULFCKZVHNLJQOA-UHFFFAOYSA-N,FC(F)(F)c1ccc2c(c1)nnn2C1CCN(Cc2nnnn2Cc2ccccc2)CC1,645956
OMLTUZDEPHLDLT-UHFFFAOYSA-N,COc1ccc(OC)c(NC(=O)Cn2c(-c3ccc(Cl)cc3)noc2=O)c1,645957
SAAQMPYIGBHQIA-UHFFFAOYSA-N,COc1cc(C(=O)Nc2ccc(-n3cnnn3)c(C)c2)cc(OC)c1OC,645959
VIZOFWYXVYFNTB-UHFFFAOYSA-N,CC(=NCc1ccco1)c1c(C)[nH]n(-c2nc3ccccc3s2)c1=O,645961
INRYHTLRPWLDLY-UHFFFAOYSA-N,COc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc(OC)c1OC,645962
WUCCAZIZBNNRKS-UHFFFAOYSA-N,O=S(=O)(c1ccc(S(=O)(=O)N2CCCN(Cc3ccccc3)C2)cc1)N1CCCCCC1,645963
ZDYZJDRBGCYHTM-UHFFFAOYSA-N,CCN1CCN(Cc2c(C)[nH]c3ccc(OC)cc3c2=O)CC1,645964
WTHIMPRNVATMHO-UHFFFAOYSA-N,Cc1ccc2c(c1)nnn2C1CCN(CC(=O)N2c3ccccc3CC2C)CC1,645965
LLJNLTCWTTZGSK-UHFFFAOYSA-N,CC(=O)N(C1=NCCCS1)c1ccc(F)cc1,645966
KLJPHYWKWWUFMB-UHFFFAOYSA-N,COc1ccc(NC(=O)CSc2nc3c(cc2C#N)CN(C)CC3)cc1,645967
YWEALAGROXAJGH-UHFFFAOYSA-N,CCC(C)(C)NC(=O)C(c1ccc(C)o1)N(Cc1cccs1)C(=O)Cn1nnc2ccccc21,645968
OOHWDQXDMKMDMN-UHFFFAOYSA-N,COC(=O)c1c(NC(=O)Cc2cccs2)sc2c1CCCC2,645969
OJFUFUSQWIVHEP-UHFFFAOYSA-N,CCc1nnc(NC(=O)CSc2nnc(Cc3ccccc3)n2-c2ccc(OC)cc2)s1,645970
WKAQWXJHDBABNO-UHFFFAOYSA-N,CCC(C)NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cc3c(cc2C(C)=O)OCO3)cc1,645971
KVVOJXFKKJUPJS-UHFFFAOYSA-N,Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCSCC2)cc1,645972
XMTPQFVIDNVFEX-UHFFFAOYSA-N,CCC(C)N(C(=O)c1csnn1)C(C(=O)NCc1ccc(F)cc1)c1ccco1,645973
VWLAIDWVJVSANK-UHFFFAOYSA-N,COc1ccc2[nH]c(=O)c(C(c3nnnn3C(C)(C)C)N(Cc3ccco3)CC3CCCO3)cc2c1,645974
OTPZUPWMZVINFU-UHFFFAOYSA-N,O=C(NC1CCCCC1)N1CCC(c2nc3ccccc3[nH]2)CC1,645975
JLTWTIZTEXPRTI-UHFFFAOYSA-N,O=C(O)CN1C(=O)CSc2ccccc21,645976
RHYYIBWPHOCVGX-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(C(=O)c2ccncc2)CC1,645977
QQBAMJPQGAJFBJ-UHFFFAOYSA-N,CCOc1ccc2nc(NC(=O)C3CCN(c4cnccn4)CC3)sc2c1,645978
IPGSGMVZEDCNSK-UHFFFAOYSA-N,C=CCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1ccccc1F,645979
WIDASMUYFABLNX-UHFFFAOYSA-N,CN(C(=O)c1cccnc1)c1nc(-c2ccccc2)cs1,645980
OPRFDXSKBHNXKZ-UHFFFAOYSA-N,COc1ccc(CC(NC(C)=O)C(=O)N2CCN(C(=O)N(C(C)C)C(C)C)CC2)cc1,645981
XBYYLXMYCPVALY-UHFFFAOYSA-N,CN(C(=O)c1ccncc1)c1nnc(-c2ccncc2)s1,645982
ILUMQLYFKWBLHQ-UHFFFAOYSA-N,CCC(C)(C)n1nnnc1CN(Cc1cc2cc(OC)c(OC)cc2[nH]c1=O)C1CCCC1,645983
UEGJRLFMYKIMGV-UHFFFAOYSA-N,CC1CN(C(=O)CN2C(=O)c3ccccc3C2=O)CC(C)O1,645984
VZQXPVJEADPFAC-UHFFFAOYSA-N,Cc1cc(C)n(CCOc2nonc2N)n1,645985
VPEXBQDMDLLQHD-UHFFFAOYSA-N,CC1CCCCC1NS(=O)(=O)c1ccc(S(=O)(=O)NCc2ccncc2)cc1,645986
DUOZLOOJPMIWGO-UHFFFAOYSA-N,CCN(CC)C(=O)C1CCN(CC2CC=CCC2)CC1,645987
RSLSYIMQDFAMCP-UHFFFAOYSA-N,O=C(CSc1nc2c(c(C(F)(F)F)n1)CCc1ccccc1-2)NCc1ccco1,645988
WWYFUGXRLQKAHQ-UHFFFAOYSA-N,CCC1Oc2ccc(C)cc2N(CC(=O)N(Cc2cccnc2)Cc2ccc(C)o2)C1=O,645989
BVWAVHGDPWDADZ-UHFFFAOYSA-N,COCCNC(=O)C1CCCN(c2ncccn2)C1,645990
XAIYYANINDXOQO-UHFFFAOYSA-N,CN(C)c1ccc(-c2ccccc2)nn1,645991
RKQFLMBVHXGREM-UHFFFAOYSA-N,Cc1cc2nc(-c3ccc(NC(=O)c4cccnc4)cc3)oc2cc1C,645992
ZXGHLPMDSDKGPG-UHFFFAOYSA-N,Cc1cnn(C2CCN(C)CC2)c1N,645994
ZXDUQBKBGGOCRZ-UHFFFAOYSA-N,C1CN(c2nc3nonc3nc2N2CCOCC2)CCO1,645995
NNAUQUULQPNDCY-UHFFFAOYSA-N,COc1ccc(-c2[nH]nc3c2C(c2ccncc2)C(C#N)=C(N)O3)cc1,645996
KIRMGLGMDDHLCV-UHFFFAOYSA-N,O=C(Nc1ccccc1N1CCCCC1)c1ncoc1-c1ccc(F)cc1,645997
PGUJKRIMHZPYIZ-UHFFFAOYSA-N,CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2-c2ccc(C)cc2)s1,645998
MFSOGUXUPHQSMZ-UHFFFAOYSA-N,O=C(Cn1cnc2c(cnn2-c2ccccc2)c1=O)OCc1ccccc1,646000
OJWRENZFOZSCBU-UHFFFAOYSA-N,CC(C(=O)NCc1ccc2c(c1)OCO2)N(c1ccccc1)S(C)(=O)=O,646001
DQFCOPGGQJAOFI-UHFFFAOYSA-N,CC(c1ccccc1F)n1cc(C(=O)Nc2ccc3nc[nH]c3c2)nn1,646002
RVDFNVRUAHBFKQ-UHFFFAOYSA-N,COc1ccc(N2CCN(c3nc4c(c(=O)[nH]c(=O)n4C)n3Cc3cccc(C)c3)CC2)cc1,646003
OQHSWXPUCGOBBO-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccccc2O)o1)Oc1ccc(OCc2ccccc2)cc1,646004
AQLJSGBTDYAVKD-UHFFFAOYSA-N,COc1cc(-n2cnnn2)ccc1S(=O)(=O)N1CCOCC1,646005
VUDQKIUBSVHXEZ-UHFFFAOYSA-N,COc1ccc(NC(=O)c2cnc(C)cn2)c2ncccc12,646006
IJDOYIHEQCCWFV-UHFFFAOYSA-N,O=S(=O)(c1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCCCCC1,646007
OVGASGNVMUPNRX-UHFFFAOYSA-N,O=C(Nc1ncnc2sc3c(c12)CCC3)c1ccco1,646008
SGZZQVYHLYLKEX-UHFFFAOYSA-N,Cc1[nH]c(=O)[nH]c(=O)c1NC(=O)CSc1ncccc1-c1nc2ccccc2[nH]1,646009
SFYKWJLZARNXSO-UHFFFAOYSA-N,CCN1C(=O)CC(C(=O)O)SC1=Nc1ccc(OC)cc1,646010
CMQYCGITDUXUDV-UHFFFAOYSA-N,CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(Cl)cc1,646011
OXRRYKXYECAQSB-UHFFFAOYSA-N,O=C1NC(c2ccccc2)C(C(=O)c2cccs2)C(O)(C(F)(F)F)N1,646012
YUEJXNGYCSYOST-UHFFFAOYSA-N,N#CC1=C(N)Oc2c(ccc3cccnc23)C1c1cccnc1,646013
HWGUMZACQGCCJV-UHFFFAOYSA-N,CC(=O)c1ccc(-n2nnnc2SCC(=O)N2CCc3ccccc3C2)cc1,646014
BAFNKJVFRWCKTC-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccccn2)n1Cc1ccccc1)Nc1ccc2c(c1)OCO2,646015
NVWVYZVBCXOXMA-UHFFFAOYSA-N,CCOc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccc(O)cc1,646016
BFDNTEZZMFANIO-UHFFFAOYSA-N,CCNc1nc(NCC)nc(OCCOC(=O)c2ccccc2)n1,646017
URNPSFADKPRTEG-UHFFFAOYSA-N,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)NCC4CCCO4)c3N2)c1,646018
PDWZYEVZUYRHCJ-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccccn2)n1Cc1ccccc1)N1CCCC1,646019
SRHZGOZLFMDSQV-UHFFFAOYSA-N,COc1ccc2[nH]c(=O)c(CN(CCO)S(=O)(=O)c3ccc4c(c3)OCCO4)cc2c1,646020
HKBHHJVPYDLBNY-UHFFFAOYSA-N,O=C(CSc1nnnn1-c1ccc2c(c1)OCCO2)c1cccc2c1OCCO2,646021
QHMJMNCHVUQVPW-UHFFFAOYSA-N,Cc1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)n2ncnc2n1,646022
FDJDGIBDWRIHHA-UHFFFAOYSA-N,O=C(NCC1CCCO1)C1CCN(CC2CCCCC2)CC1,646023
TXOXSNDSUSALLC-UHFFFAOYSA-N,O=C(Cc1cccs1)Nc1nnc(SCC(=O)N2CCCCC2)s1,646024
KQDJFASEWAFDPZ-UHFFFAOYSA-N,CCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCc1ccccc1,646025
FDQPXONIZUKKOP-UHFFFAOYSA-N,CCCC(c1nnnn1Cc1ccc(OC)cc1)N1CCN(c2ccccc2OC)CC1,646026
QHZVBMXEUDRGPR-UHFFFAOYSA-N,CCc1ccc2[nH]c(=O)c(CN(Cc3ccc4c(c3)OCO4)Cc3nnnn3C3CCCC3)cc2c1,646027
BDXFAAMOJLRGLA-UHFFFAOYSA-N,O=C(NC1CC2CCC(C1)N2Cc1nnnn1Cc1ccco1)NC12CC3CC(CC(C3)C1)C2,646028
SMBCGUKCSHPVPK-UHFFFAOYSA-N,COc1ccc(C(=O)N(CCN2CCOCC2)CC(=O)NC2CCCC2)cc1OC,646029
AZUCHBYHRGJCDV-UHFFFAOYSA-N,CCOC(=O)Cn1nc(C)c(-c2ccccc2)c1N,646030
BRIZFAITYDEIBM-UHFFFAOYSA-N,Cc1ccc(NCc2nnc(SCC(=O)Nc3ccccc3)n2CC2CCCO2)c(C)c1,646031
XPSXRXAKIKKDNB-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccncc2)n1Cc1ccco1)OC1CCCCC1,646032
LUKHVYWOHOTHHJ-UHFFFAOYSA-N,COc1cccc(N=C2SC(C(=O)Nc3ccc(F)cc3)CC(=O)N2C)c1,646033
SMLKJICDHLUSRA-UHFFFAOYSA-N,O=C1NC(c2cccnc2)C(C(=O)c2cccs2)C(O)(C(F)(F)F)N1,646034
SWYHBYWDWIYXPS-UHFFFAOYSA-N,CCc1ccc(NC(=O)CS(=O)CC(=O)NCC2OCCc3ccccc32)cc1,646035
KRMOONFPPNZNOF-UHFFFAOYSA-N,N#Cc1c(NC(=O)CSc2nnc(-c3ccncc3)n2CC2CCCO2)sc2c1CCCC2,646037
LKQITTCRZGCEME-UHFFFAOYSA-N,C=CCN1C(=O)C(CC(=O)NCC)SC1=Nc1ccc(S(N)(=O)=O)cc1,646038
XHMVHHQJKIBIQD-UHFFFAOYSA-N,COc1ccc(OC)c(-n2nnnc2SCC(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c1,646039
ILVNUWYZHYHZOW-UHFFFAOYSA-N,CS(=O)(=O)Nc1cccc(C(=O)CC2(O)C(=O)Nc3ccccc32)c1,646040
BMEDHPXAEKSUBM-UHFFFAOYSA-N,CC1CCC(NC(=O)C2CCN(C(=O)NC3CCCCC3)CC2)CC1,646041
SQHVGTAOPROCLL-UHFFFAOYSA-N,Cc1cccc(NC(=O)Cn2nnc(-c3ccc(CN4CCCC4)cc3)n2)c1C,646042
QEKJUDMEUXQWLD-UHFFFAOYSA-N,Cc1ccc2nc3sc(C(=O)N4CCOCC4)c(N)c3cc2c1,646043
ZXTFQPLUMWKLFC-UHFFFAOYSA-N,O=C(CCCC(=O)N(CC(=O)NC1CCCC1)Cc1ccc(F)cc1)Nc1ccccn1,646044
SXKAGMRPDCVURA-UHFFFAOYSA-N,COCc1nc2ccccc2n1Cc1ccccc1,646045
DCFLKOQTJRBBNT-UHFFFAOYSA-N,CCC(C)(C)NC(=O)C(c1cccn1C)N(C(=O)Cn1nnc2ccccc21)c1ccc(OC)cc1,646046
UFOWSQGLVGDLPB-UHFFFAOYSA-N,CCOc1ccc(C(=O)C2CCN(C(=O)c3ccccc3C(=O)O)CC2)cc1,646047
ASBMTIXDUWPLHG-UHFFFAOYSA-N,Cc1cc2n(n1)C(c1c[nH]c3ccccc13)Nc1ccccc1-2,646048
LUZHDXJUMXHWIO-UHFFFAOYSA-N,COc1ccc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc1,646049
OOCLKHLSGIFQDR-UHFFFAOYSA-N,COc1ccc(NC2CS(=O)(=O)CC2OC(=O)c2ccc(F)cc2)cc1,646050
WMZWQCYVBJMYDV-UHFFFAOYSA-N,Cc1cccc(-c2nnc(SCC#N)n2-c2ccccc2)c1,646051
FWTCNTXXDMLIAA-UHFFFAOYSA-N,CCCCCCn1c(N2CCC(C(N)=O)CC2)nc2c1c(=O)[nH]c(=O)n2C,646052
NQYKBRGSYYWLQH-UHFFFAOYSA-N,CCOc1ccccc1N(C(=O)Cn1nnnc1-c1ccc(C)o1)C(CC)C(=O)NC(C)(C)C,646053
CNTWDSDDQKPVQC-UHFFFAOYSA-N,O=C(Nc1nncs1)C1c2ccccc2Oc2ccccc21,646054
UUHWQIJNRVYPJA-UHFFFAOYSA-N,CCSc1nnc(-c2cccs2)o1,646055
ZQUWIOGMNPOBKG-UHFFFAOYSA-N,CC(C)NC(=O)Cn1nnc(-c2cccc(NC(=O)c3ccccc3F)c2)n1,646056
MENNRQXMFWMWAH-UHFFFAOYSA-N,CCNc1nc(-c2ccc(Cl)cc2)cs1,646058
WTNXIEOEMDPSKE-UHFFFAOYSA-N,COc1cccc(C(=O)CSc2nnc(CNS(=O)(=O)c3ccc(C)cc3)n2C)c1,646059
MTFWJRMJNYKNOW-UHFFFAOYSA-N,CCCn1c(SCC(=O)NCc2ccco2)nnc1C(C)C,646060
FIZINKOICXKDAQ-UHFFFAOYSA-N,O=C1CC(c2ccc(F)cc2)Sc2ccccc2N1,646061
ZPQMSAHRWBOMHB-UHFFFAOYSA-N,COc1ccc(NC(=O)c2c(C)oc3c2CCCC3)cc1,646062
SILFVNHARCTMLN-UHFFFAOYSA-N,COC(=O)C1=C(C)N(c2ccc(OC)c(OC)c2)C(=O)C1,646063
LGYNLHUKUHXHGU-UHFFFAOYSA-N,COc1ccccc1CC(NC(C)=O)C(=O)N1CCN(C(=O)Nc2ccccc2Cl)CC1,646064
MTSNYWZYDJRYMT-UHFFFAOYSA-N,COCCCn1nnnc1SCC(=O)Nc1nc(C)c(C)s1,646065
FCBAZMGDHRJAGU-UHFFFAOYSA-N,N#CC1=C(N)Oc2n[nH]c(-c3ccccc3)c2C12C(=O)Nc1ccccc12,646066
KNQAELGPSCSMKK-UHFFFAOYSA-N,CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccccc1Cl,646067
ARPAKTGFQWWJDV-UHFFFAOYSA-N,Nn1cnnc1SCC(=O)Nc1ccc(C2CCCCC2)cc1,646068
CUGHVOVCTMXYQI-UHFFFAOYSA-N,Cc1ccc(NC(=O)CS(=O)CC(=O)NCCCN(C)c2ccccc2)cc1,646069
LATQZYGIAROYHX-UHFFFAOYSA-N,COc1cc(C2N3CC4(C)CN2CC(C)(C3)C4)ccc1O,646070
IWJVWMRNUZDTCR-UHFFFAOYSA-N,CC(=O)Nc1nc(=O)c2ccccc2s1,646071
SMDITLRYNUIBJO-UHFFFAOYSA-N,Cc1nnc(Sc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccccc2Cl)s1,646079
IKXVMYYJOONFSX-UHFFFAOYSA-N,Cc1cccc(N(C(=O)CCC(=O)Nc2cc(C)on2)C(C(=O)NC2CCCC2)c2ccncc2)c1,646080
IKAIVJMSPLXBMH-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ncc(Cc3ccc(F)cc3)s2)o1,646081
COQRQYLRLFIBOS-UHFFFAOYSA-N,Cc1ccc(C(=O)CC2(O)C(=O)N(Cc3ccc4c(c3)OCO4)c3ccccc32)cc1,646082
FUMCKRUUMLCKOY-UHFFFAOYSA-N,CS(=O)(=O)N(CC(=O)NCc1ccc2c(c1)OCO2)c1ccccc1,646083
ODFFBOFWIMRVHN-UHFFFAOYSA-N,CCCC(=O)Nc1nnc(-c2ccco2)s1,646084
JQBGNVQMNFZPNH-UHFFFAOYSA-N,Cc1nnc(NC(=O)CSc2nnc3scc(-c4ccc(C)c(C)c4)n23)s1,646085
AQNOOAZZDKOIFV-UHFFFAOYSA-N,O=C(CSc1nnnn1-c1cccnc1)NCc1cccs1,646086
TYAQBFYQXNIDBA-UHFFFAOYSA-N,C=CCNC(=O)C1CCN(c2nc(C)cc(-c3ccccc3)n2)CC1,646087
UBXRMSPKXQGDCZ-UHFFFAOYSA-N,Cc1ccc(OCc2nnc(SCC(=O)Nc3sc(C)c(C)c3C#N)n2C)cc1,646088
HJGNQCLDKFXSBB-UHFFFAOYSA-N,CCOC(=O)c1c(-n2cnnn2)sc(C)c1C,646089
XQRZKJKZAUAJHD-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)Nc2ccc(Cl)cn2)c(C)c1C,646091
ZHKPFNWNKYUXFV-UHFFFAOYSA-N,OCCCCNc1cccc2ccccc12,646092
WKPYAPIEMDFBJN-UHFFFAOYSA-N,CCC(C)(C)n1nnnc1CN(Cc1cccs1)Cc1cc2cc(OC)ccc2[nH]c1=O,646093
ITTLSXQKELFKCX-UHFFFAOYSA-N,O=C(CN1CCOCC1)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,646094
CEUOEKROHJXTHT-UHFFFAOYSA-N,CC(C)OC(=O)CSc1nnc(-c2ccccc2)n1CC1CCCO1,646095
QYUJXIHOGIEIGB-UHFFFAOYSA-N,Cc1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,646096
VTWGHLRFLCGOAD-UHFFFAOYSA-N,O=C(Cn1ccsc1=NC(=O)c1ccco1)c1ccccc1,646097
BODBZFMLTIXQTR-UHFFFAOYSA-N,CCOC(=O)c1ccc(Oc2nc(NC)nc(OC)n2)cc1,646098
MLNKPRJWJJXTQW-UHFFFAOYSA-N,COc1ccc(C2(O)CCN(C(=O)Cc3cccnc3)CC2)cc1,646099
AFGGQOIKESIMPW-UHFFFAOYSA-N,C1=C(C(c2nnnn2C2CCCCC2)N2CCCCC2)COc2ccccc21,646100
KURDVQDHYKTQIA-UHFFFAOYSA-N,CCOC(=O)c1ccc(S(=O)(=O)n2c(CN3CCCCC3)nc3ccccc32)cc1,646101
AXVDFRNXNITIHD-UHFFFAOYSA-N,CCOC(=O)Cn1cc(C(=O)c2ccco2)c2ccccc21,646103
OCPQRJZNIIWJJG-UHFFFAOYSA-N,CCn1c(CNc2ccc(F)cc2)nnc1SCC(=O)N1CCCc2ccccc21,646104
VLSODOFYSNVIGH-UHFFFAOYSA-N,CCCCCn1c(SCCN2CCOCC2)nc2c1c(=O)[nH]c(=O)n2C,646106
YWBCAPBTHVBOBO-UHFFFAOYSA-N,CC(=O)NC1C(=O)N(CCc2ccccc2)c2ccccc21,646107
HOJAUBFPKLNPLH-UHFFFAOYSA-N,CCOc1ccc(NC(=O)Cn2nnc(-c3ccccc3NC(=O)CC)n2)cc1,646108
MQSNFJADBRYUPA-UHFFFAOYSA-N,Cc1cc(-c2ccccc2)nc(N2CCC(C(=O)NC(C)C)CC2)n1,646109
KTTNUDVEUZOMRQ-UHFFFAOYSA-N,CCc1ccccc1NC(=O)Cn1nnc(-c2cccs2)n1,646110
NMELWUFUCGVPBD-UHFFFAOYSA-N,Cc1cc(C)c2[nH]c(=O)c(CN(CC3CCCO3)S(=O)(=O)c3ccc4c(c3)OCCO4)cc2c1,646111
QRQOCEOUKIXYCR-UHFFFAOYSA-N,O=C(NC1CCCCC1)N1CCC(c2nc3ccc(Cl)cc3[nH]2)CC1,646112
YJFXFXGJPWCQFN-UHFFFAOYSA-N,CCCC1C2CN(C(C)C)CC=C2C(C#N)=C(N)C1(C#N)C#N,646114
FOLFYBDJDMEKFR-UHFFFAOYSA-N,CCn1nc(CC(=O)Nc2ccc(-n3cnnn3)c(C)c2)c2ccccc2c1=O,646115
WMHIWHPGXRRKJM-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2n1-c1ccccc1,646116
NUFVOMODTVERJC-UHFFFAOYSA-N,CCc1ccccc1-n1c(SCC(=O)NC)nnc1-c1cccnc1,646117
MJLCBZGLWGWHSA-UHFFFAOYSA-N,CCc1c(C)nc2ncnn2c1NCCc1ccc(OC)cc1,646118
ZAIHYWSQQUGZQZ-UHFFFAOYSA-N,Cn1nc(CC(=O)Nc2cccc3ncccc23)c2ccccc2c1=O,646119
UBUOPDVMOAVXPH-UHFFFAOYSA-N,OCC(C#CCN1CCCCC1)NCc1ccccc1,646120
DNDGLAABZUMJHF-UHFFFAOYSA-N,CC(CS(=O)(=O)c1cccc2cccnc12)N1CCCCC1,646121
