inchikey,smiles,cid
ICCMMHFVFDNDMR-UHFFFAOYSA-N,CCOCCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCCc1ccccc1,646650
ADKLHCXOGQUAEH-UHFFFAOYSA-N,O=C(CN1CCC(C(=O)c2ccc(F)cc2)CC1)Nc1ccccc1,646651
BGOSATMJICJGCY-UHFFFAOYSA-N,COc1ccc(C(c2nnnn2Cc2ccc(F)cc2)N2CCN(c3ccc(OC)cc3)CC2)cc1,646652
AIMFEWLIPNKZOB-UHFFFAOYSA-N,CC(C)C(c1nnnn1C(C)(C)C)N1CCN(c2cccc(Cl)c2)CC1,646653
OEFYIRJWQFIDKI-UHFFFAOYSA-N,Cc1c(NC(=O)c2cc3nc(-c4ccccc4)cc(C)n3n2)c(=O)n(-c2ccccc2)n1C,646654
YNWZKUCVJXOKRZ-UHFFFAOYSA-N,Cc1ccc2nc(SCC(=O)NCC3CCCO3)c(C#N)cc2c1,646655
ITWRZPDCODOWNV-UHFFFAOYSA-N,CC1Cc2ccccc2N1C(=O)Cn1nnc(-c2ccccc2NC(=O)C2CCC2)n1,646656
AOTFSQYHJUPBAD-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(C(=O)NCc2ccccc2)CC1,646657
RGGFWCJMHSXCCJ-UHFFFAOYSA-N,CCCCn1c(SCC(=O)Nc2nnc(C(C)C)s2)nc2c1c(=O)n(C)c(=O)n2C,646658
LNBSTIIDUSLYJR-UHFFFAOYSA-N,Cc1ccc2[nH]c(=O)c(C(c3nnnn3CC3CCCO3)N3CCOCC3)cc2c1,646659
SASDCBJYMSBVNQ-UHFFFAOYSA-N,CN(C)c1ccc(-c2nnn(CC(=O)Nc3ccccc3N3CCOCC3)n2)cc1,646660
DOUFGQZSSNSBDF-UHFFFAOYSA-N,COC(=O)c1cccc(COC(=O)CNC(=O)c2ccco2)c1,646661
LAJVASZPIWUIAP-UHFFFAOYSA-N,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cc2ccc(C)cc2[nH]c1=O,646662
YMFBYUOZJLFGNN-UHFFFAOYSA-N,O=C(NC1CCCC1)C(c1ccco1)N(Cc1ccccc1)C(=O)c1csnn1,646663
CYXKHDMUIUGACM-UHFFFAOYSA-N,COc1cc(S(=O)(=O)NCCc2ccc3c(c2)OCO3)ccc1-n1cnnn1,646664
XUUFNGVDMWCRBB-UHFFFAOYSA-N,CC(C)(C)NC(=O)C(c1ccco1)N(Cc1ccc(F)cc1)C(=O)c1snc(C(N)=O)c1N,646665
ZDLDZTKBDZHPNI-UHFFFAOYSA-N,O=C(NCc1ccccc1)N1CCC(n2cnc3cc(F)ccc32)CC1,646666
ZDWGJQMNHZHEOQ-UHFFFAOYSA-N,CCCn1c(SCC(=O)Nc2cccc(C)n2)nnc1-c1ccco1,646667
HZIHROTYRLKEHQ-UHFFFAOYSA-N,CN(C(=O)c1ccccc1)c1nc2ccccc2s1,646668
XDBMFFNABCIPBP-UHFFFAOYSA-N,CCOC(=O)c1coc(CNC(=O)c2c(C)oc3c2CCCC3)c1,646669
UEVPTZMTKXDUDU-UHFFFAOYSA-N,COc1ccc(NC(=O)C2CCN(C(=O)NCc3ccccc3)CC2)cc1,646670
LDDGEWCMWBOBFO-UHFFFAOYSA-N,CC1CCN(S(=O)(=O)c2cccc(C(N)=O)c2)CC1,646672
JNIDCDDMCZGKCX-UHFFFAOYSA-N,COc1ccc(C2(O)CCN(CCCCOc3ccccc3)CC2)cc1,646673
OVNYTEJVYZBWSF-UHFFFAOYSA-N,O=C(CSc1nnnn1Cc1ccccc1)Nc1ccc2c(c1)OCCO2,646674
KYISQKSTZNRSGM-UHFFFAOYSA-N,O=C(NCc1ccccc1)NC1(C(=O)Nc2ccc3c(c2)OCCO3)CCCCC1,646675
LPFYFMAKPMJHLZ-UHFFFAOYSA-N,NC(=O)c1nsc(C(=O)N(CCc2ccccc2)C(C(=O)NC2CCCC2)c2ccco2)c1N,646676
WIHJHHBBRNZEQD-UHFFFAOYSA-N,O=C(Cn1nnc(-c2ccccc2)n1)NCc1cccs1,646677
SGXZHDKUJYHHBK-UHFFFAOYSA-N,CCC(C)(C)n1nnnc1C(c1cccs1)N1CCN(c2nc3ccccc3s2)CC1,646678
GHJHCCPUVYKHDA-UHFFFAOYSA-N,CC(C)C(C(=O)NCc1ccco1)N(C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)C1CCCC1,646679
IRVJESCRLBTULW-UHFFFAOYSA-N,Cc1ccc2[nH]c(=O)c(CN(Cc3cccs3)Cc3nnnn3Cc3ccccc3)cc2c1,646682
QGUCBSXNMDKGML-UHFFFAOYSA-N,CCCC1CCC(c2nc(-c3cccnc3)no2)CC1,646685
STGCISQQDCDQAV-UHFFFAOYSA-N,CCOC(=O)C1=C(C)N=C2SCCC(=O)N2C1c1cccs1,646686
OQWXCICKZFCDBP-UHFFFAOYSA-N,CS(=O)(=O)N(CCC(=O)O)Cc1ccccc1,646687
OXLDRPPQCHUJAO-UHFFFAOYSA-N,CN(C)c1cc(N)c2ccccc2n1,646688
GOEBHGSAJXXUNJ-UHFFFAOYSA-N,CC1=CC(C)C2C(=O)N(CCC[N+](C)(C)C)C(=O)C2C1,646692
YICFJGNYIQOYJB-UHFFFAOYSA-N,CCc1ccccc1NC(=O)C(C#N)Cc1cccnc1,646700
YWYWKRUAONUPOT-UHFFFAOYSA-N,COc1ccccc1Nc1nc(C2(C)CCC(=O)O2)cs1,646701
IXCGWECAOLVNFJ-UHFFFAOYSA-N,CCOC(=O)C(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1CCc1ccccc1,646702
JJSXSFVLJZHRET-UHFFFAOYSA-N,C=COCCNC(=O)Nc1ccc(Cl)c(Cl)c1,646703
SFSHJGNPSPVNDM-UHFFFAOYSA-N,COc1ccc2cc3c(N)c(C(=O)N4CCCC4)sc3nc2c1,646704
LLETXOOVFYDBOH-UHFFFAOYSA-N,NC(=O)CSc1nnc(Cc2csc(Nc3ccccc3)n2)n1Cc1ccccc1,646705
QSNQOVVRCSWLNX-UHFFFAOYSA-N,N#Cc1c(N)c(C#N)c(-c2ccc(O)cc2)c2c1CCCC2,646706
QIRXFCOKGJAYTH-UHFFFAOYSA-N,O=C(Cn1nnc(-c2ccccc2NC(=O)c2cccs2)n1)Nc1ccccc1,646707
MIWXWTMHANIIFK-UHFFFAOYSA-N,O=C(c1cccs1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1,646708
GKUFBYGGTIEVQJ-UHFFFAOYSA-N,CC(C)NC(=O)Cn1c(SCC(=O)N2CCCCCC2)nc2ccccc21,646709
WGVODZNVIQJUSX-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccncc2)CC1,646710
MIZMREZKPGRFEP-UHFFFAOYSA-N,CC1Oc2ccccc2N(CC(=O)Nc2ccc3c(c2)OCO3)C1=O,646711
XQUHISCAEMQGME-UHFFFAOYSA-N,Cc1cc(NC(=O)CSc2nnc(-c3ccco3)n2Cc2ccco2)no1,646712
ZGQBQQJPPBLAES-UHFFFAOYSA-N,Cn1c(SCc2ccccn2)nnc1-c1cnccn1,646713
BENQASPECLGWTR-UHFFFAOYSA-N,CCCC(C(=O)NC1CCCCC1)N(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccccc1,646714
LFEAVWLHJKHTBV-UHFFFAOYSA-N,CN1C(=O)C2ON(c3ccccc3)C(c3cccs3)C2C1=O,646715
HAWIWYBUJPCUIE-UHFFFAOYSA-N,CC(=O)NC1C(=O)N=C(SCC(=O)NC2CCCCC2)NC1=O,646716
PYSYFCFUONOGLQ-UHFFFAOYSA-N,Cc1cccc2cc(CN(Cc3nnnn3Cc3ccco3)C3CCCC3)c3nnnn3c12,646717
CNOUHVBUCKBSLD-UHFFFAOYSA-N,CCC(=O)Nc1ccc(-c2nnc(SCC(=O)Nc3nccs3)n2C)cc1,646718
YDLBZBGMPDONSY-UHFFFAOYSA-N,CN(C1CCCCC1)S(=O)(=O)c1ccc(C(=O)O)cc1,646719
CFLLQWJEQUQDJC-UHFFFAOYSA-N,CCOC(=O)c1cccc(NC(=O)CSc2nnc(-c3cccnc3)n2CC)c1,646720
OHOYVLMIQYGWPT-UHFFFAOYSA-N,CCOc1ccc2[nH]c(=O)c(CN(CCO)C(=O)c3ccc(F)cc3)cc2c1,646721
ZHZKJEDTKSCXFC-UHFFFAOYSA-N,O=C(O)CNC(=O)c1ccc2c(c1)OCCO2,646722
RMYSGGBJOJXDCH-UHFFFAOYSA-N,COc1ccc(OC)c(NC(=O)C2CCCCC2C(=O)O)c1,646723
YSEVVXWMFVPJDE-UHFFFAOYSA-N,CC(=O)Nc1ccc(OC(=O)N2CCCCC2)cc1,646724
DYYNFEFKNVBOOC-UHFFFAOYSA-N,CC(C)(C)n1nnnc1C(c1cccs1)N(Cc1ccccc1)Cc1ccco1,646725
RGBJBOSPWQWTMB-UHFFFAOYSA-N,CCOc1ccc(C(=O)C2CCN(CC(=O)Nc3ccccc3N3CCOCC3)CC2)cc1,646726
GQFSIHBLKPAWTG-UHFFFAOYSA-N,Oc1ccc(-c2csc(NCc3ccco3)n2)cc1,646727
OAGGTMSJWAFZPB-UHFFFAOYSA-N,CCCC(c1nnnn1CCc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,646728
JPAYKFOGOBDDJL-UHFFFAOYSA-N,CCCC1(C(=O)OC)NC(c2ccco2)C2C(=O)N(c3ccc(C)cc3)C(=O)C21,646729
JTQKICPAAOVCGN-UHFFFAOYSA-N,COCCCNC(=O)c1cc(OC)c(OC)c(OC)c1,646730
AMTUZINQWIIGLW-UHFFFAOYSA-N,COC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc(OC)c(OCC(N)=O)cc1Cl,646731
FGJIWVPVKJDONB-UHFFFAOYSA-N,CCc1nnc(NC(=O)CSc2nnc(CCc3nc4ccccc4[nH]3)n2C)s1,646732
HBUCSMSUOCFZAZ-UHFFFAOYSA-N,COCCn1nnnc1C(c1ccc(C)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,646733
KJZMBZJEOOUEKP-UHFFFAOYSA-N,NC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccc(F)cc3)nc12,646734
IANULKJFHGLGOX-UHFFFAOYSA-N,COc1ccccc1C1SCCN1S(=O)(=O)c1cccc(C(F)(F)F)c1,646735
NMBLUEULJYTAMJ-UHFFFAOYSA-N,CCOc1ccc(N2C(=O)CSC23CCCCC3)cc1,646736
LEMYLEOOQWKHGO-UHFFFAOYSA-N,COc1cc(C2C(C#N)=C(N)Oc3cc(C)oc(=O)c32)cc2c1OCO2,646737
HDKBDAVJEVWKDT-UHFFFAOYSA-N,COc1ccccc1NC(=O)CSc1nnc(C)n1CCc1ccccc1,646738
NIQAWBHCACMOSZ-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)n2c(CCN3CCOCC3)nc3ccccc32)cc1,646739
KXGQQEKJVLZKAU-UHFFFAOYSA-N,O=C(Cc1c[nH]c2ccccc12)NCc1ccc2c(c1)OCO2,646740
WKTHMOSCVNEGAK-UHFFFAOYSA-N,Fc1ccc(N2CCN(C(c3cccs3)c3nnnn3C3CCCC3)CC2)cc1,646741
RYYTURLJZPIIQI-UHFFFAOYSA-N,COc1ccc(Cn2nnnc2C(c2cc(OC)ccc2OC)N2CCC(C(N)=O)CC2)cc1,646742
XRILRJVNZGWQCV-UHFFFAOYSA-N,Cc1cc(C)cc(OCc2nnc(SCC(=O)OC3CCCCC3)o2)c1,646743
ZLMNDASMMFAVDA-UHFFFAOYSA-N,CC(=O)N1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc2)CC1,646744
VZYJEMXYCBICQL-UHFFFAOYSA-N,COCCn1nnnc1CN(CCc1ccc(OC)c(OC)c1)Cc1cc2ccc(C)cc2[nH]c1=O,646745
JDCGBNCPEVJAOY-UHFFFAOYSA-N,CCC(c1nnnn1Cc1ccco1)N(Cc1cc2cc(OC)ccc2[nH]c1=O)C1CCCCC1,646746
NDOCOGXJOGXZCJ-UHFFFAOYSA-N,Cc1cc(N2CCN(C(=O)c3ccco3)CC2)n2ncnc2n1,646747
VSSKQYMEQGMUAF-UHFFFAOYSA-N,COc1cccc(-c2csc(N3CCN(C(=O)C4CCCCC4)CC3)n2)c1,646748
KGTPGXPOPLSDOB-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3ccc(C)cc3)cc2N)cc1,646749
FXGGPVNDDMHFBV-UHFFFAOYSA-N,CCOC(=O)c1c(NC(=O)CSc2nnc(-c3cccnc3)o2)sc(C(C)=O)c1C,646751
NIWWOLWGBBNATR-UHFFFAOYSA-N,COc1ccc(NC(=O)CN2C(=O)C(C)Oc3ccccc32)cc1,646752
UOPUWDHABWQXES-UHFFFAOYSA-N,Cc1cc2n(n1)C(c1ccccc1)Nc1ccccc1-2,646753
QSWIEDIFIRWBJJ-UHFFFAOYSA-N,COc1ccc(N2C(=O)CC(Cc3ccccc3)C2=O)cc1,646754
FFUDCAHDJPGDDO-UHFFFAOYSA-N,CCc1nnc(NC(=O)c2ccc(S(=O)(=O)NC3CCCCC3)cc2)s1,646755
XPJBVMXAMCJPLJ-UHFFFAOYSA-N,Cc1cnc(C)c(N2CCC(C(=O)NC(C)c3cccs3)CC2)n1,646756
LUBKFDZRPFLQBJ-UHFFFAOYSA-N,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccco3)nc2)cc(OC)c1OC,646757
RWSCDFSCSDPGCF-UHFFFAOYSA-N,Cc1nc(C)c(-c2csc(NCc3ccco3)n2)s1,646758
DDODMSNMNRNGFM-UHFFFAOYSA-N,O=C(Cn1c(C(=O)NCc2ccco2)cc2sccc21)c1ccccc1,646759
KCLMKEIECGCIDX-UHFFFAOYSA-N,Cc1ccc(SCCNC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,646760
OPXCAILIIYCBBH-UHFFFAOYSA-N,CC(C)CCn1c(N2CCC(C(N)=O)CC2)nc2c1c(=O)[nH]c(=O)n2C,646761
JNLQTLUVSVSQBW-UHFFFAOYSA-N,O=C(CS(=O)CC(=O)Nc1cccc2c1CCCC2)Nc1ccc(F)cc1,646762
AFYQIALDFZHPAZ-UHFFFAOYSA-N,CC(C)(C)NC(=O)C(c1ccco1)N(C(=O)c1ccc(CN2CCOCC2)o1)c1ccccc1,646763
COXKHSLIBVNCES-UHFFFAOYSA-N,CN(Cc1ccccc1)c1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,646764
LXTFECPXKXJWRS-UHFFFAOYSA-N,O=C1CC(N2CCOCC2)C(=O)N1CCN1C(=O)CC(N2CCOCC2)C1=O,646765
HRBPOADYIFWXJG-UHFFFAOYSA-N,Cc1cc(C)nc(N2CCC(C(=O)NCCc3ccc(F)cc3)CC2)n1,646768
FCUTYWQQXVXHAJ-UHFFFAOYSA-N,Cc1cc(C)cc(-c2nnc(SCC(=O)NCc3cccs3)o2)c1,646769
NPHUZFYSIBNLLQ-UHFFFAOYSA-N,CCOC(=O)CN1C(=O)C(C)(C)Oc2ccc(C(=O)Nc3ccccc3OC)cc21,646770
JJPOVMZLCXNDCU-UHFFFAOYSA-N,O=C(O)CSc1nc(-c2ccccc2)nc2c1oc1ccccc12,646771
XCGUHXHQWPUCOL-UHFFFAOYSA-N,COCCn1nnnc1C(c1ccccn1)N(CCc1ccccc1)Cc1cccs1,646772
FEYIQDUSEQEAQQ-UHFFFAOYSA-N,CCn1nnc(-c2ccccc2NC(=O)c2cc(OC)c(OC)c(OC)c2)n1,646773
DNKIFNPZZCGATF-UHFFFAOYSA-N,CC1CCCN(CC(=O)Nc2ccc(S(=O)(=O)NC3CCCCC3)cc2)C1,646774
ZNECEXHENSIHRL-UHFFFAOYSA-N,O=C(CCn1nnc(-c2cccs2)n1)N1CCc2ccccc2C1,646775
HNPDRRLXOJUUSF-UHFFFAOYSA-N,CCOC(=O)CNC(=O)c1c(C)nn(-c2ccccc2)c1Cl,646776
KTILRPDVMMNLQP-UHFFFAOYSA-N,COC(=O)C1=C(C)Nc2nnnn2C1c1ccc(Cl)cc1Cl,646777
YLWSLDLOSJQFTR-UHFFFAOYSA-N,COC(=O)c1oc2nc(C)cc(C)c2c1N,646778
ZQQBASAIFGTMSU-UHFFFAOYSA-N,COc1cc(-c2nnc(-c3ccc(N4CCOCC4)cc3)o2)cc(OC)c1OC,646780
ACPXMLVSMRKUBV-UHFFFAOYSA-N,CCOc1ccccc1-n1c(SCC(=O)NC(C)CC)nnc1-c1ccoc1C,646781
REEIYYVUURDSNG-UHFFFAOYSA-N,CC(=O)Nc1ccccc1-c1ccc(C)o1,646782
PPETXUUELUSVHS-UHFFFAOYSA-N,Cc1ccc(-c2ccc(CCC(=O)O)n2Cc2ccco2)cc1,646783
PTNQZUPEVRMMDI-UHFFFAOYSA-N,COc1ccc(NC(=O)CSc2nnc(-c3ccccc3)n2N)cc1,646785
XGIPRSUYSPWCFE-UHFFFAOYSA-N,CC(C)c1nc(SCC(=O)N2CCCC2)c2ccccc2n1,646786
SSKCBRURKRDRIE-UHFFFAOYSA-N,CCN1CCN(c2ccc(NC(=O)COc3ccccc3Cl)cc2)CC1,646787
GHCDJJAKWUQXOS-UHFFFAOYSA-N,CCc1ccc2[nH]c(=O)c(CN(Cc3ccco3)S(=O)(=O)c3ccc4c(c3)OCCO4)cc2c1,646789
WPPYEBOUPMCWMX-UHFFFAOYSA-N,CC(C)n1c(CN2CCN(C)CC2)nc2c1c(=O)n(C)c(=O)n2C,646790
LXBLCJZINAPNGB-UHFFFAOYSA-N,COc1ccccc1C(OC(=O)c1cccs1)C(=O)NCc1ccco1,646791
RHMSJMFRSHKEEW-UHFFFAOYSA-N,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCC(O)(c2ccc(Cl)cc2)CC1,646792
LIBOHYUFGUUJHN-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccccc2Br)o1)Nc1cccc2ccccc12,646793
BAFMZRSIUKAOJC-UHFFFAOYSA-N,O=C(C1=C(O)C(=O)N(CC2CCCO2)C1c1cccnc1)c1ccco1,646794
GDBFFIHZUWCWKU-UHFFFAOYSA-N,CC(=O)Nc1cc2c(nc1C)nc(C)n2Cc1ccc(Br)cc1,646795
DGCFHWHNQUQZGF-UHFFFAOYSA-N,Cc1cc(C)nc(N2CCCC(C(=O)Nc3nnc(C)s3)C2)n1,646796
VUVGTZRLSXMDMA-UHFFFAOYSA-N,COCCn1nnnc1C(c1cccs1)N1CCN(c2ccccc2)CC1,646797
VEQWCFVDVCGXTJ-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccc(F)cc2)o1)c1ccc2c(c1)OCCO2,646798
KWIJYMKEGXIJQW-UHFFFAOYSA-N,CCOc1ccccc1NC(=O)NC1CCN(CC(=O)Nc2ccc3c(c2)OCCO3)CC1,646799
QAVCKCYIYXBEKS-UHFFFAOYSA-N,O=C1C2C(C(=O)N1c1ccncc1)C1C=CC2C12CC2,646801
MIYHQTWTRAMAFW-UHFFFAOYSA-N,Cn1c(=O)c2c(nc(SCC(=O)NCC3CCCO3)n2C)n(C)c1=O,646802
SNYOGTHTQZLREY-UHFFFAOYSA-N,Cc1n[nH]c(=O)nc1NC1CCCCC1,646803
HOOKKBKJFAPFCK-UHFFFAOYSA-N,Cc1ccc(NC(=O)CS(=O)CC(=O)N(C2CCCC2)C(C)C(=O)NC2CCCCC2)cc1,646813
LZOWUCRAMRNJNQ-UHFFFAOYSA-N,CCOC(=O)CSC1=C(C#N)C(c2ccccc2OCC)C(C#N)C(=O)N1,646814
QHFHKKFDQFBMPM-UHFFFAOYSA-N,COc1ccccc1C(OC(=O)c1ccco1)C(=O)NC(C)(C)C,646815
NPMCKXGXRGFJRC-UHFFFAOYSA-N,Clc1cccc(NCc2nnc(SCc3ccccc3)o2)c1,646816
ZQJNMASSVHKBGN-UHFFFAOYSA-N,Clc1ccccc1Cn1nnc2c(Nc3ccccc3)ncnc21,646817
GXTJZVVMJKCOSZ-UHFFFAOYSA-N,CCOc1ccc(NC(=O)CSc2nnnn2CC(=O)O)cc1,646818
QZTOWNGXBZSHHV-UHFFFAOYSA-N,Cc1ccc2c(N)c(C)ccc2c1,646819
OLLOGQJEBUSSNE-UHFFFAOYSA-N,Cc1nc2cc(F)ccc2n1C1CCN(S(=O)(=O)c2ccccc2)CC1,646820
QRFOWSJPPPKAEB-UHFFFAOYSA-N,Cn1c(SCC(=O)Nc2cccc(NC(=O)c3cccs3)c2)nnc1-c1ccncc1,646821
REYFWBKCYFIDKI-UHFFFAOYSA-N,COCCNC(=O)C(c1ccc(C)o1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc(C)c(C)c1,646822
WOOQWWJBVIXMDB-UHFFFAOYSA-N,CCn1c(SCC(=O)c2cc(OC)ccc2OC)nnc1C(C)C,646823
KBTZITVGBXALPZ-UHFFFAOYSA-N,COc1ccc(N2CCN(C(=O)CN(c3ccccc3)S(C)(=O)=O)CC2)cc1,646824
IIAFMFDMAAOKNG-UHFFFAOYSA-N,CCOC(=O)c1cc2sccc2n1CCCN1C(=O)c2ccccc2C1=O,646825
SMTJESATASERRK-UHFFFAOYSA-N,O=C(Nc1cnn(Cc2ccc(Cl)c(Cl)c2)c1)c1nc2ncccn2n1,646826
JDVVQJAUTRWEIF-UHFFFAOYSA-N,O=C(O)c1oc2ccccc2c1CSc1ccccn1,646827
AEDOIDKXRHGTQB-UHFFFAOYSA-N,CCCC(=O)N1c2ccc(-c3csc(N)n3)cc2CC1C,646828
YXRSVQGMZRIIJG-UHFFFAOYSA-N,COc1cc(C(c2nnnn2C(C)(C)C)N2CCN(c3nc4ccccc4s3)CC2)ccc1O,646829
KPIJYHWPOLESRO-UHFFFAOYSA-N,N#Cc1cccc(-n2nnnc2-c2ccccn2)c1,646830
LWULNDYIOUAVLV-UHFFFAOYSA-N,CC(=O)Nc1cnc(NC(=O)c2cccc(F)c2)cc1C,646831
WCOWMUUSCRWRRT-UHFFFAOYSA-N,CCn1c(COc2ccccc2)nnc1SCC(=O)CC(=O)Nc1ccccc1OC,646832
XTVCOSJGLNFEMG-UHFFFAOYSA-N,CCOC(=O)Cc1nnc(NC(=O)Nc2ccccc2)s1,646833
HOFCGDHWXRNDSR-UHFFFAOYSA-N,CCOC(=O)c1cc2sccc2n1CC(=O)OC(C)C,646834
OYFVBZVPTFBLHL-UHFFFAOYSA-N,COc1ccccc1C(=O)N1CCN(c2cccc(Cl)c2)CC1,646835
YRAYNOBMTFJGBB-UHFFFAOYSA-N,COc1ccccc1-c1nnn(CC#N)n1,646836
CPBPJHSSTIDGOD-UHFFFAOYSA-N,CCOc1ccc2[nH]c(=O)c(CN(Cc3ccc(C)cc3)C(=O)N3CCCC3)cc2c1,646837
OHDXJZTYVQKQBZ-UHFFFAOYSA-N,CC(=O)Nc1ccc(C(=O)CSc2nc3ccccc3n2CC(=O)N2CCCC2)cc1,646839
QJIXYRIRVTXTHA-UHFFFAOYSA-N,Cc1ccc(C(=O)c2cc(C)sc2NC(=O)CN2CCN(C(=O)c3ccco3)CC2)cc1,646840
VFFHCKSFASCABF-UHFFFAOYSA-N,CCOC(=O)CSc1nnc(CNc2nc(-c3ccccc3)cs2)n1C,646841
POCINPNNLOIUKL-UHFFFAOYSA-N,Cc1ccc(Cn2nnnc2CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,646842
OCCYGENKRRZWOM-UHFFFAOYSA-N,CC(=O)c1cccc(NC(=O)N2C3CCC2CC(O)(c2cccnc2)C3)c1,646843
VRUZGNZYQGMCRW-UHFFFAOYSA-N,COc1ccc(C2(C(=O)N3CCOCC3)CCOCC2)cc1OC,646844
LPVMIPPFTCURMH-UHFFFAOYSA-N,CCNC(=O)NC1(C(=O)Nc2ccc3c(c2)CCC3)CCCCC1,646845
YQPJDKIAAIZFPG-UHFFFAOYSA-N,O=C(Nc1nc2ccccc2n1CCOc1ccccc1)c1ccco1,646847
VVRFPZGMAOIQBS-UHFFFAOYSA-N,COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)NCc4cn(C)nc4C)c(Cl)c3N2)cc1,646848
WBQVNWUNEUMQFI-UHFFFAOYSA-N,Cc1noc(C)c1C(=O)OC(C(=O)NC1CCCC1)c1ccc(F)cc1,646849
MBSKVMYFTREGRV-UHFFFAOYSA-N,Clc1ccccc1Cn1nnc2c(NCC3CC3)ncnc21,646850
XJFUZVNFHWWKIL-UHFFFAOYSA-N,O=C(CN1C2CCC1CC(NC(=O)C1CC1)C2)NCc1ccccc1,646851
ZUDUIVDMNJJWCM-UHFFFAOYSA-N,CC(C)(C)n1nnnc1C(c1cccs1)N1CCCC2(CCCCC2)C1,646852
WMJAFSBBJWUWDE-UHFFFAOYSA-N,Cn1c(SCC(=O)OC2CCCCC2)nnc1-c1ccc2c(c1)OCO2,646853
TVFDHWDRLKHUCB-UHFFFAOYSA-N,CCn1c(CNc2ccccc2Cl)nnc1SCC(=O)NCc1ccccc1,646854
TZIZXZPXNNRLAF-UHFFFAOYSA-N,COC(=O)c1cn(C(C)C(=O)NCc2ccco2)c2ccccc12,646855
HSVQUXZFOORKNV-UHFFFAOYSA-N,Cc1csc(N(C)C(=O)CSc2nnc(COc3ccccc3C)o2)n1,646856
YPKNPIXLDYZYKG-UHFFFAOYSA-N,CCOC(=O)c1c(NC(=O)CSc2nc3cccnc3n2C)sc(C(C)=O)c1C,646857
IXYUDEXVWQUUFB-UHFFFAOYSA-N,COc1ccc(-c2cnc(SCC(=O)Nc3cc(C)on3)n2Cc2ccco2)cc1,646858
RQARPIRCBNZHBR-UHFFFAOYSA-N,N#CCCCCN1c2cccc3cccc(c23)S1(=O)=O,646859
JBTJTOUYICDBPV-UHFFFAOYSA-N,CN(C)CCCn1c(N)c(C#N)c2nc(C#N)c(C#N)nc21,646860
CKKUQIQQSPNVQF-UHFFFAOYSA-N,O=C(NCC(=O)N(c1ccccc1F)C(C(=O)NCC1CCCO1)c1ccccc1)c1ccco1,646861
CJQPVVQHQSJGHH-UHFFFAOYSA-N,O=C(CCn1nnc2ccccc21)Nc1nnc(-c2ccccc2F)s1,646862
GJRXDNKSHJVVAN-UHFFFAOYSA-N,CCOc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)cc1OCC,646863
BTFWWCSIUIRSSR-UHFFFAOYSA-N,COCCn1nnnc1C(c1cc2cc(C)cc(C)c2[nH]c1=O)N1CCN(c2ccccc2F)CC1,646864
URCZIKPZWGNYLU-UHFFFAOYSA-N,O=C(CSc1nnc(-c2ccncc2)n1CC1CCCO1)NCc1ccccc1,646865
KRISPDMANDTCNT-UHFFFAOYSA-N,CCOC(=O)Nc1cc2c(C)cc(=O)oc2cc1C,646866
OXRUZNKSFJELAJ-UHFFFAOYSA-N,COc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2ccc(N(C)C)cc2)c1,646867
HXRSITSPZNCYJT-UHFFFAOYSA-N,CCOc1cc(-c2c(C)c(C)nc(N)c2C#N)ccc1O,646868
PRFBYKZPZLEBIA-UHFFFAOYSA-N,COC(=O)c1nc2nc(C)cc(C(F)(F)F)n2n1,646869
VOGOJMQWXLVYNE-UHFFFAOYSA-N,CC(=O)Nc1ccc(NC(=O)N2CCCCC2)cc1,646871
GDNQMRUHVQUDCG-UHFFFAOYSA-N,Cc1nc2ccccc2c(=O)n1CC(=O)N1CCOCC1,646872
WNHKIMURVQWGSB-UHFFFAOYSA-N,Cc1ccc(-c2nnn(CC(=O)N(Cc3cccs3)C(C(=O)NC3CCCC3)c3ccco3)n2)o1,646873
