smiles,pchembl
CC(C)Oc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1c(Br)cnn1C,8.0
CC(C)Oc1ccc2occc2c1[C@@H]1C[C@H]1CN.Cl,7.675
CC(C)Oc1ccc2occc2c1[C@H]1C[C@@H]1CN.Cl,8.21
CC(C)Oc1cccc2c1C(=O)N1CCNCC21,6.955
CC(C)Oc1cccc2c1N=C(N)NC2C,6.31
CC(C)Oc1ccccc1Cc1c(N)nc(SCCN2CCN(Cc3cccc(C(F)(F)F)c3)CC2)nc1N,8.07
CC(C)Sc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,7.5
CC(C)[C@@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,6.72
CC(C)[C@@H](Nc1nc(I)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,6.04
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O.CS(=O)(=O)O,6.76
CC(C)[C@H](Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(CO)C[C@H]12)C1CC1,6.17
CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,7.12
CC(C)[C@H]1CNC[C@H]2c3cccc(C(F)(F)F)c3C(=O)N12,7.945
CC(C)c1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,7.215
CC(C)c1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,7.6
CC(C)c1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,7.7
CC(C)c1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,7.8
CC(C)c1cc2c(ccc3cnn(C[C@H](C)N)c32)o1,7.7
CC(C)c1ccc(Oc2cc(Cl)ccc2O[C@H]2CCNC2)cc1,6.48
CC(C)c1ccc(S(=O)(=O)N(C)C2CCN(C)CC2)cc1,6.0
CC(C)c1ccc2c(c1)CCN2C(=O)Nc1cccnc1,7.1
CC(C)c1ccnc2c1CC[C@@H]1CNCCN21,6.06
CC(C)c1nc2c(c(-c3ccc(F)cc3)n1)CCNCC2,7.1
CC(C)n1nc2c(c1-c1ccc(C#N)cc1)CCNCC2,6.41
CC(C)n1nc2c(c1-c1ccc(C(F)(F)F)cc1)CCNCC2,7.1
CC(C)n1nc2c(c1-c1ccc(Cl)c(Cl)c1)CCNCC2,6.04
CC(C)n1nc2c(c1-c1ccc(Cl)cc1)CCNCC2,7.75
CC(C)n1nc2c(c1-c1ccc(Cl)cc1Cl)CCNCC2,6.66
CC(C)n1nc2c(c1-c1ccc(F)cc1)CCNCC2,7.305
CC(C)n1nc2c(c1-c1ccc(OC(F)(F)F)cc1)CCNCC2,6.0
CC(C)n1nc2c(c1-c1ccccc1)CCNCC2,6.89
CC(CCN1CCN(c2ccc(F)cc2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,7.05
CC(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,6.03
CC(CCN1CCN(c2ccccc2)CC1)NS(=O)(=O)c1ccc2ccccc2c1,6.7
CC(CN)c1c[nH]c2ccccc12,8.03
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,7.92
CC(Cc1c[nH]c2cccc(O)c12)N(C)C,6.9
CC(N)Cc1c2c(c(Br)c3c1OCC3)OCC2,9.52
CC(N)Cc1c2ccoc2c(Br)c2ccoc12,10.7
CC(N)Cc1c[nH]c2ccc(F)cc12,8.0
CC(N)Cc1c[nH]c2ccc(O)cc12,8.15
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.83
CC(N)Cc1c[nH]c2ccc3c(c12)CCCO3,8.26
CC(N)Cc1c[nH]c2ccc3ccccc3c12,8.05
CC(N)Cc1c[nH]c2ccccc12,6.875
CC(N)Cc1ccc2ccccc2c1,8.64
CC(N)Cc1cn(C)c2ccc3c(c12)CCCO3,8.57
CC(N)Cn1ccc2c(F)cccc21,8.1
CC(N)Cn1ccc2c1-c1cc(Br)ccc1C2,8.4
CC(N)Cn1ccc2c1-c1cc(Cl)ccc1C2,8.4
CC(N)Cn1ccc2c1-c1cc(F)ccc1C2,8.5
CC(N)Cn1ccc2c1-c1cc(F)ccc1C2(C)C,8.3
CC(N)Cn1ccc2cc(Br)ccc21,8.4
CC(N)Cn1ccc2cc(Cl)c(F)cc21,8.7
CC(N)Cn1ccc2cc(Cl)ccc21,8.1
CC(N)Cn1ccc2cc(F)ccc21,8.2
CC(N)Cn1ccc2ccc(F)cc21,8.4
CC(N)Cn1ccc2ccc3ccccc3c21,7.38
CC(Nc1nc(N)nc(NCCc2cccs2)n1)c1ccc(F)cc1,8.0
CC(Nc1nccc(NCCOc2ccc(F)cc2)n1)c1ccccc1,7.4
CC(O)c1ccccc1S(=O)(=O)c1ccc(/C=C/c2ccc(F)cc2)cc1,8.15
CC(Oc1ccc(Br)cc1OC1CNC1)c1cccc(Cl)c1,6.48
CC(Oc1cncc(N2CCNCC2)n1)c1cccc(F)c1,8.1
CC(c1ccccc1)c1cc2c(nn1)CCNCC2,6.744999999999999
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,6.34
CC1(C(=O)O)CCN(C2CCC3(Cc4ccccc4Cc4ccccc43)C2)CC1,7.8
CC1(C(=O)O)CCN(C2CC[C@]3(Cc4ccccc4Cc4ccccc43)C2)C1,7.7
CC1(C)CC(=O)N(CCCCN2Cc3ccccc3C2)C(=O)C1,6.525
CC1(C)CCC(Oc2cc(F)c(CNC(=O)[C@@H]3CCCN3)cc2F)CC1,8.870000000000001
CC1(C)CCc2c(c3cccc4c3n2CCNC4)C1,6.61
CC1(C)CN2CCNCc3ccc(Br)c1c32,8.675
CC1(C)CN2CCNCc3ccc(Cl)c1c32,8.52
CC1(C)CN2CCNCc3ccc(F)c1c32,7.625
CC1(C)CN2CCNCc3cccc1c32,7.02
CC1(C)CNCCc2ccc(Cl)cc21,6.7
CC1(C)Cc2c(c3cccc4c3n2CCNC4)C(C)(C)C1,7.1
CC1(C)Cc2cccc(Cl)c2N2CCNCC21,6.1
CC1(C)N=C(N)N=C(Nc2cccc(Br)c2)N1,6.58
CC1(O)c2ccccc2-c2ccc(C(=O)N=C(N)N)cc21.Cl,6.41
CC1(Oc2cc(Br)ccc2OCCc2ccccc2)CNC1,7.58
CC1(c2cc3c(c(C(F)(F)F)c2)C(=O)N2CCNC[C@@H]32)CC1,7.369999999999999
CC1CC(=O)c2c(N3CCN(C)CC3)cccc2N1S(=O)(=O)c1ccc2ccccc2c1,7.52
CC1CC(=O)c2ccc(N3CCN(C)CC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1,6.25
CC1CC2CNCCN2c2ncccc21,7.28
CC1CCCCN1CCOc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1ccnn1C,7.01
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc3ccccc23)CC1,6.0
CC1CCN(c2ccnc(NCc3cn(C)cn3)n2)CC1,6.4350000000000005
