smiles,pchembl
CN1C2COCC1CC(NC(=O)c1cn([C@@H](F)C(F)(F)F)c3ncccc13)C2,8.95
CN1C2COCC1CC(NC(=O)c1cn([C@H](F)C(F)(F)F)c3ncccc13)C2,8.95
CN1C2COCC1CC(NC(=O)c1nn(-c3ccccn3)c3ccccc13)C2,8.87
CN1C2COCC1CC(NC(=O)c1nn(-c3ccccn3)c3ncccc13)C2,8.87
CN1C2COCC1CC(NC(=O)c1nn(-c3cncs3)c3ccc(F)cc13)C2,8.81
CN1C2COCC1CC(NC(=O)c1nn(-c3cncs3)c3ccccc13)C2,8.81
CN1C2COCC1CC(NC(=O)c1nn(CC(F)(F)F)c3ccccc13)C2,9.07
CN1C2COCC1CC(NC(=O)c1nn(CC(F)F)c3ccccc13)C2,9.4
CN1C2COCC1CC(NC(=O)c1nn(CC(F)F)c3ncccc13)C2,8.97
CN1C2COCC1CC(OC(=O)c1c(Cl)n(CC(F)F)c3ccccc13)C2,8.99
CN1C2COCC1CC(OC(=O)c1cn(-c3ccc(F)nn3)c3ccccc13)C2,9.17
CN1C2COCC1CC(OC(=O)c1cn(-c3ccc(O)nn3)c3ccccc13)C2,9.22
CN1C2COCC1CC(OC(=O)c1cn(-c3ccccn3)c3ccccc13)C2,8.54
CN1C2COCC1CC(OC(=O)c1cn(-c3cccnc3)c3ccccc13)C2,9.21
CN1C2COCC1CC(OC(=O)c1cn(-c3ccnc(C#N)c3)c3ccccc13)C2,8.43
CN1C2COCC1CC(OC(=O)c1cn(-c3ccsn3)c3ccccc13)C2,8.79
CN1C2COCC1CC(OC(=O)c1cn(-c3cn[nH]c3)c3ccccc13)C2,9.34
CN1C2COCC1CC(OC(=O)c1cn(-c3cnc(F)cn3)c3ccccc13)C2,8.9
CN1C2COCC1CC(OC(=O)c1cn(-c3cnccn3)c3ccccc13)C2,8.96
CN1C2COCC1CC(OC(=O)c1cn(-c3cncnc3)c3ccccc13)C2,9.34
CN1C2COCC1CC(OC(=O)c1cn(-c3cncs3)c3ccccc13)C2,8.9
CN1C2COCC1CC(OC(=O)c1cn(-c3cnn(C)c3)c3ccccc13)C2,8.92
CN1C2COCC1CC(OC(=O)c1cn(-c3cnn(CCF)c3)c3ccccc13)C2,8.7
CN1C2COCC1CC(OC(=O)c1cn(-c3ncccn3)c3ccccc13)C2,8.76
CN1C2COCC1CC(OC(=O)c1cn(CC#N)c3c(F)nccc13)C2,9.02
CN1C2COCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ccc(F)cc13)C2,8.86
CN1C2COCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ncccc13)C2,8.74
CN1C2COCC1CC(OC(=O)c1cn(CC(F)F)c3ccc(F)cc13)C2,9.62
CN1C2COCC1CC(OC(=O)c1cn(CC(F)F)c3ncccc13)C2,9.08
CN1C2COCC1CC(OC(=O)c1cn(CCF)c3ccc(C#N)cc13)C2,9.125
CN1C2COCC1CC(OC(=O)c1cn(CCF)c3ccccc13)C2,9.22
CN1C2COCC1CC(OC(=O)c1cn(CCF)c3ncccc13)C2,9.22
CN1C2COCC1CC(OC(=O)c1cn(S(C)(=O)=O)c3ccc(F)cc13)C2,9.54
CN1C2COCC1CC(OC(=O)c1cn(S(C)(=O)=O)c3ccccc13)C2,9.48
CN1CC2CCCC1CC(N1Cc3cn(C)c4cccc(c34)C1=O)C2,7.89
CN1CC2CN(c3ccc(-c4ccccc4)nn3)CC2C1,6.82
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,6.47
CN1CCC(=Cc2nc3cc(Cl)ccc3[nH]2)CC1,8.8
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,6.2
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,6.365
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,6.42
CN1CCN(c2cc(N)c3ccccc3n2)CC1,8.84
CN1CCN(c2cc3ccccc3c(N)n2)CC1,6.66
CN1CCN(c2cc3ccccc3cn2)CC1,8.79
CN1CCN(c2ccc3c(N)cccc3n2)CC1,6.69
CN1CCN(c2ccc3cc(Cl)ccc3n2)CC1,6.6
CN1CCN(c2ccc3cccc(N)c3n2)CC1,6.48
CN1CCN(c2ccc3ccccc3c2)CC1,6.27
CN1CCN(c2ccc3ccccc3n2)CC1,9.34
CN1CCN(c2cnc3ccccc3c2)CC1,6.39
CN1CCN(c2cnc3ccccc3n2)CC1,8.33
CN1CCN(c2nc(N(C)C)c3cc(Cl)ccc3n2)CC1,8.18
CN1CCN(c2nc(N)c3cc(Cl)ccc3n2)CC1,7.92
CN1CCN(c2nc(N)c3ccccc3n2)CC1,10.29
CN1CCN(c2nc(NCCO)c3cc(Cl)ccc3n2)CC1,7.83
CN1CCN(c2nc(NCCc3ccccc3)c3cc(Cl)ccc3n2)CC1,7.1
CN1CCN(c2nc(NCc3ccc(N)cc3)c3cc(Cl)ccc3n2)CC1,8.57
CN1CCN(c2nc(NCc3ccccc3)c3cc(Cl)ccc3n2)CC1,7.86
CN1CCN(c2nc(NCc3ccoc3)c3cc(Cl)ccc3n2)CC1,8.55
CN1CCN(c2nc(O)c3cc(Cl)ccc3n2)CC1,6.24
CN1CCN(c2nc3ccccc3c(=O)[nH]2)CC1,7.33
CN1CCN(c2nc3ccccc3nc2Cl)CC1,10.4
CN1CCN(c2nc3ccccc3nc2O)CC1,7.9
CN1CCN(c2nc3ncc(Cl)cc3n3cnnc23)CC1,7.24
CN1CCN(c2ncc3cc(Cl)ccc3n2)CC1,8.13
CN1CCN(c2ncc3ccccc3n2)CC1,8.87
CN1CCc2c(c3cccc4c3n2CCc2ccccc2-4)C1,6.29
CN1Nc2cn(C3CC4CCC(C3)N4C)c(=O)c3cccc1c23,7.23
CN1Nc2cn(C3CC4CCCC(C3)N4C)c(=O)c3cccc1c23,7.47
CN1Nc2cn([C@@H]3CN4CCC3CC4)c(=O)c3cccc1c23,9.0
CN1Nc2cn([C@H]3CN4CCC3CC4)c(=O)c3cc(F)cc1c23,8.7
CN1Nc2cn([C@H]3CN4CCC3CC4)c(=O)c3cccc1c23,8.7
CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(C)c3c(OCCOCCOCCNC(=S)Nc4ccc(-c5c6ccc(=O)cc-6oc6cc(O)ccc56)c(C(=O)O)c4)cccc13)C2,6.68
CN1[C@@H]2CCC[C@H]1C[C@@H](NC(=O)c1nn(CCCN)c3ccccc13)C2,8.72
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3nc(-c4ccc(Cl)cc4)oc13)C2,7.13
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3nc(-c4ccc(F)cc4)oc13)C2,7.02
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3nc(-c4ccccc4)oc13)C2,7.39
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(-c4ccc(Cl)cc4)nc13)C2,7.75
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(-c4ccc(F)cc4)nc13)C2,7.79
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(-c4ccccc4)nc13)C2,7.82
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(C4CC4)nc13)C2,8.08
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(N4CCNCC4)nc13)C2,7.14
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(N4CCOCC4)nc13)C2,7.4
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1cccc3oc(N4CCOC[C@@H]4C(C)(C)C)nc13)C2,8.7
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1nn(CCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)c3ccccc13)C2,8.96
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1nn(CCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)c3ccccc13)C2,8.8
CN1[C@@H]2CCC[C@H]1C[C@H](NC(=O)c1nn(CCCNc3ccc([N+](=O)[O-])c4nonc34)c3ccccc13)C2,8.06
CN1[C@@H]2CC[C@H]1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2,8.16
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,8.55
CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1cc(Cl)cc(Cl)c1)C2,8.17
CN1[C@@H]2COC[C@H]1C[C@@H](NC(=O)c1cn(-c3ccc[n+]([O-])c3)c3ccccc13)C2,8.87
CN1[C@@H]2COC[C@H]1C[C@@H](NC(=O)c1cn(-c3ccccn3)c3ccccc13)C2,9.055
CN1[C@@H]2COC[C@H]1C[C@@H](NC(=O)c1cn(-c3ccccn3)c3ncc(F)cc13)C2,9.05
CN1[C@@H]2COC[C@H]1C[C@@H](NC(=O)c1cn(-c3ccccn3)c3ncccc13)C2,9.19
