inchikey,smiles,bound,relation,implied_label
ZJPLPJWOFQXEQZ-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C(F)F)nn2c(-c2ccco2)n1,8.0,<,1
OTGZQTYCRAZOHS-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)n2nc(CF)nc2c1Cl,8.0,<,1
LLFUSHJBLCCKSK-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C(F)F)nc(-c3ccco3)n2n1,8.0,<,1
ITDNTXCARFDSKT-UHFFFAOYSA-N,Cc1ccc(-c2nc3[nH]c(C(C)(C)O)cc3c3nc(C(F)(F)F)nn23)o1,8.0,<,1
LRBZFANTVCRELV-UHFFFAOYSA-N,O=C(Nc1cc2nc(C(F)F)nn2c(-c2ccco2)n1)C1CC1,8.0,<,1
NLMXARLMRCKSBM-UHFFFAOYSA-N,Cc1ccc(-c2nc3[nH]ncc3c3nc(C(F)(F)F)nn23)o1,8.0,<,1
LQTGPDPPNNKXIX-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)NCCN3CCCC3)nc(-c3ccco3)n2n1,8.0,<,1
KKHAPYCCCLHSNV-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)NCCN3CCCCC3)nc(-c3ccco3)n2n1,8.0,<,1
BJLFWBIDHFVSAW-UHFFFAOYSA-N,Cc1ccc(-c2nc3[nH]c(C(C)(C)O)cc3c3nc(C(C)C)nn23)o1,8.0,<,1
ZOGSJVNZYACAEG-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)NC(C)C)nc(-c3ccco3)n2n1,8.0,<,1
ZRYKUBADXREBOQ-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cn3ncnc23)o1,8.0,<,1
FGNHABQUVDXVRN-UHFFFAOYSA-N,Cc1nc2c(-c3ccc(C)o3)nc(N)cn2n1,8.0,<,1
NAPZIYLWYPFOSD-UHFFFAOYSA-N,Cc1nc2c(-c3ccccc3)nc(N)c(Br)n2n1,8.0,<,1
SOMPVHNWJWPFEE-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cn3nc(C(C)C)nc23)o1,8.0,<,1
CCPXFZMKDVCOFS-UHFFFAOYSA-N,CC(=O)Nc1cn2nc(C)nc2c(-c2ccc(C)o2)n1,8.0,<,1
QSLRCFBSYDDBNI-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)c2nc(C(F)(F)F)nn2c1Cl,8.0,<,1
VGAUCBCPWTUEHK-UHFFFAOYSA-N,CC(C)c1nc2c(-c3ccco3)nc(NC(=O)C3CC3)cn2n1,8.0,<,1
YAQZSFLFTMUMMX-UHFFFAOYSA-N,Cc1cccc(-c2nc(N)c(Cl)n3nc(C)nc23)c1,8.0,<,1
DUBGMAKTWYNDCL-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cn3nc(N)nc23)o1,8.0,<,1
RRCUZBJSNXUBBW-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cn3nc(Br)nc23)o1,8.0,<,1
TWLSCUDPKLUXPK-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cn3cc(C(F)(F)F)nc23)o1,8.0,<,1
LYWIKLRVMSPCSA-UHFFFAOYSA-N,Cc1cn2cc(NC(=O)C3CC3)nc(-c3ccco3)c2n1,8.0,<,1
OFJYJOFPQIJEJZ-UHFFFAOYSA-N,CCNC(=O)Nc1cn2cc(C)nc2c(-c2ccco2)n1,8.0,<,1
IZYATIVXCVNCMA-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)nc3c2cnn3Cc2ccc(N)c(C(F)(F)F)c2)c1,7.0,<,1
FKAHLQMLHZMMLZ-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)nc3c2cnn3Cc2ccc(N)c(C(F)(F)F)c2)c1F,7.0,<,1
NJUHRYWBMABMOW-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)nc3c2cnn3Cc2c(F)cccc2F)c1F,7.0,<,1
ZLHFJFQJNRZJGW-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)nc3c2cnn3Cc2ccc(N)cc2F)n1,7.0,<,1
LHPNHJHUPGBQPT-UHFFFAOYSA-N,Cc1cc(Cn2ncc3c(-c4cccc(C#N)n4)nc(N)nc32)ccc1N,7.0,<,1
GWHBSNQJGYXPQQ-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)nc3c2cnn3Cc2c(F)cccc2F)n1,7.0,<,1
UURBMIFYOCRIQL-RWWGFSTRSA-N,N#Cc1cccc(-c2cc3nc(Cc4c(F)cccc4CN4CCC(/C(N=N)=N/N)C4)nn3c(N)n2)c1F,8.0,<,1
KXADOFQWLQPIGH-UHFFFAOYSA-N,COc1cccc(-c2nnnn2Cc2nc3c(-c4ccncn4)c(-c4cccc(C#N)c4)nc(N)n3n2)n1,8.0,<,1
QGUOCYGRGUTRSJ-UHFFFAOYSA-N,Cn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(Cn4nnnc4-c4ccccn4)nc23)ccc1=O,8.0,<,1
UOIQJQBUGYJHHH-UHFFFAOYSA-N,Cn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(Cn4nnnc4-n4cccn4)nc23)ccc1=O,8.0,<,1
AUQXXXDQQMFFIJ-UHFFFAOYSA-N,Cn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(Cn4nnnc4-c4cscn4)nc23)ccc1=O,8.0,<,1
LYYRDZKFXFTNFY-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cn4nnnc4-c4ccccn4)nc3c2-c2ccncc2)c1,8.0,<,1
ILSKXCRXMMWBMS-UHFFFAOYSA-N,CN(C)c1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(Cn4nnnc4-c4ccccn4)nc23)ccn1,8.0,<,1
NQYRSAPSXSZAAP-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cn4nnnc4-c4ccccn4)nc3c2-c2ccnc(N)c2)c1,8.0,<,1
BHEIUDDQYLZRGI-UHFFFAOYSA-N,CCn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(NCc4ncccc4C)nc23)ccc1=O,8.0,<,1
NHPPUPUZYVXYPK-UHFFFAOYSA-N,Cc1cccnc1CNc1nc2c(-c3ccc(=O)n(C)n3)c(-c3cccc(C#N)c3)nc(N)n2n1,8.0,<,1
REROFMZOJOCYAC-UHFFFAOYSA-N,Cc1cccnc1COc1nc2c(-c3ccc(=O)n(C)c3)c(-c3cccc(C#N)c3)nc(N)n2n1,8.0,<,1
CVTMDMNAPNKXGO-UHFFFAOYSA-N,CCn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(OCc4ncccc4C)nc23)ccc1=O,8.0,<,1
DVTAXYSHGGTUTH-UHFFFAOYSA-N,Cc1cccnc1CNc1nc2c(-c3ccc(=O)n(C)c3)c(-c3cccc(C#N)c3F)nc(N)n2n1,8.0,<,1
IFQJWSAMBJDWFP-UHFFFAOYSA-N,CCn1cc(-c2c(-c3cccc(C#N)c3F)nc(N)n3nc(NCc4ncccc4C)nc23)ccc1=O,8.0,<,1
HIDHRTITCMTJCA-UHFFFAOYSA-N,Cc1cccnc1CNc1nc2c(-c3ccc(=O)n(C)n3)c(-c3cccc(C#N)c3F)nc(N)n2n1,8.0,<,1
JXKXFNXFSNGFAI-UHFFFAOYSA-N,Cn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(OCc4ncccc4F)nc23)ccc1=O,8.0,<,1
RGDPXZRMTFVRMY-UHFFFAOYSA-N,Cn1nc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(OCc4ncccc4F)nc23)ccc1=O,8.0,<,1
ZZTVBKQUOPDXLH-UHFFFAOYSA-N,Cc1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(OCc4ncccc4F)nc23)cc(C)n1,8.0,<,1
ARRFWOSJWNSKKP-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(COc4ccccn4)nc3c2-c2ccncn2)c1,8.0,<,1
BFQKCINIZPYIAD-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(COc4ncccc4C#N)nc3c2-c2ccncn2)c1,8.0,<,1
JYSMCWKJGYLKFC-UHFFFAOYSA-N,Cn1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(COc4ncccc4C#N)nc23)ccc1=O,8.0,<,1
KBFSKLZTHXTRJU-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cn4nnnc4-c4ncccn4)nc3c2-c2ccncn2)c1,8.0,<,1
NUTRWBMCXVXAGE-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cn4nnnc4-c4ccncn4)nc3c2-c2ccncn2)c1,8.0,<,1
RIYZOPLMQDERGH-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cn4nnnc4-c4cccnc4)nc3c2-c2ccncn2)c1,8.0,<,1
DKBORTYHGFKQCH-UHFFFAOYSA-N,Cc1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(OCc4cccc(C)n4)nc23)cc(C)n1,8.0,<,1
UDORUZTYDGSDBH-UHFFFAOYSA-N,COc1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(OCc4cccc(C)n4)nc23)cc(C)n1,8.0,<,1
QNZCQUYWXRGXPD-UHFFFAOYSA-N,Cc1cccc(CNc2nc3c(-c4ccncn4)c(-c4cccc(C#N)c4)nc(N)n3n2)n1,8.0,<,1
YJUGLIFJNGFNPP-UHFFFAOYSA-N,COc1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(NCc4cccc(C)n4)nc23)cc(C)n1,8.0,<,1
VNYUXHOJOYUEEJ-UHFFFAOYSA-N,CCCn1c(=O)c2c(ncn2CCN(CC)CCO)n(CCc2ccc(N)cc2)c1=O,7.0,>,-1
RALRYJLRCWEZLS-UHFFFAOYSA-N,Cc1cccnc1CNC(=O)c1c(N)nc(-c2ccco2)nc1OCCF,6.698970004336019,>,-1
FYWAHNQAQWOTDC-UHFFFAOYSA-N,COCCn1cc(C(=O)Nc2nc3c(OC)ncc(N4CCOCC4)c3s2)cn1,8.0,<,1
CACIDNFBOFVBLU-UHFFFAOYSA-N,COc1ccc(N2CCOCC2)c2nc(NC(=O)c3cccc(N4CCOCC4)c3)[nH]c12,8.0,<,1
